source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.08758716,,,,,,,,,,,,,,85.65234375,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.23958716,,,,,,,,,,,,,,85.364997864,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.39158716,,,,,,,,,,,,,,84.364593506,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.54358716,,,,,,,,,,,,,,83.035316467,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.69558716,,,,,,,,,,,,,,84.727622986,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.84758716,,,,,,,,,,,,,,84.632301331,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,326.99958716,,,,,,,,,,,,,,83.078491211,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.15158716,,,,,,,,,,,,,,77.784706116,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.30358716,,,,,,,,,,,,,,77.000816345,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.45558716,,,,,,,,,,,,,,78.50592041,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.60758716,,,,,,,,,,,,,,81.269256592,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.75958716,,,,,,,,,,,,,,81.473365784,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,327.91158716,,,,,,,,,,,,,,81.048355103,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.06358716,,,,,,,,,,,,,,80.334136963,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.21558716,,,,,,,,,,,,,,81.999397278,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.36758716,,,,,,,,,,,,,,82.352523804,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.51958716,,,,,,,,,,,,,,80.619117737,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.67158716,,,,,,,,,,,,,,75.073951721,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.82358716,,,,,,,,,,,,,,70.12273407,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,328.97558716,,,,,,,,,,,,,,72.277435303,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.12758716,,,,,,,,,,,,,,79.507324219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.27958716,,,,,,,,,,,,,,84.006286621,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.43158716,,,,,,,,,,,,,,86.199409485,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.58358716,,,,,,,,,,,,,,86.517402649,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.73558716,,,,,,,,,,,,,,87.037582397,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,329.88758716,,,,,,,,,,,,,,88.298286438,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.03958716,,,,,,,,,,,,,,89.582725525,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.19158716,,,,,,,,,,,,,,93.930099487,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.34358716,,,,,,,,,,,,,,96.246444702,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.49558716,,,,,,,,,,,,,,93.204406738,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.64758716,,,,,,,,,,,,,,86.956367493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.79958716,,,,,,,,,,,,,,82.309280396,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,330.95158716,,,,,,,,,,,,,,82.434822083,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.10358716,,,,,,,,,,,,,,82.621833801,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.25558716,,,,,,,,,,,,,,80.970207214,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.40758716,,,,,,,,,,,,,,80.14213562,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.55958716,,,,,,,,,,,,,,82.172828674,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.71158716,,,,,,,,,,,,,,83.135688782,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,331.86358716,,,,,,,,,,,,,,81.548721313,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.01558716,,,,,,,,,,,,,,77.996353149,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.16758716,,,,,,,,,,,,,,76.776931763,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.31958716,,,,,,,,,,,,,,75.945465088,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.47158716,,,,,,,,,,,,,,78.06968689,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.62358716,,,,,,,,,,,,,,79.134017944,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.77558716,,,,,,,,,,,,,,81.76865387,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,332.92758716,,,,,,,,,,,,,,84.962142944,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.07958716,,,,,,,,,,,,,,84.029640198,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.23158716,,,,,,,,,,,,,,82.340286255,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.38358716,,,,,,,,,,,,,,80.462921143,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.53558716,,,,,,,,,,,,,,80.175354004,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.68758716,,,,,,,,,,,,,,80.353347778,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.83958716,,,,,,,,,,,,,,79.382987976,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,333.99158716,,,,,,,,,,,,,,81.003326416,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.14358716,,,,,,,,,,,,,,84.113502502,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.29558716,,,,,,,,,,,,,,84.139816284,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.44758716,,,,,,,,,,,,,,83.052604675,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.59958716,,,,,,,,,,,,,,80.114677429,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.75158716,,,,,,,,,,,,,,79.236495972,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,334.90358716,,,,,,,,,,,,,,83.272323608,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.05558716,,,,,,,,,,,,,,86.724998474,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.20758716,,,,,,,,,,,,,,86.800819397,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.35958716,,,,,,,,,,,,,,84.725440979,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.51158716,,,,,,,,,,,,,,85.014022827,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.66358716,,,,,,,,,,,,,,88.370018005,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.81558716,,,,,,,,,,,,,,86.126747131,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,335.96758716,,,,,,,,,,,,,,82.786628723,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.11958716,,,,,,,,,,,,,,80.50969696,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.27158716,,,,,,,,,,,,,,81.083206177,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.42358716,,,,,,,,,,,,,,80.754234314,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.57558716,,,,,,,,,,,,,,81.643692017,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.72758716,,,,,,,,,,,,,,84.805885315,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,336.87958716,,,,,,,,,,,,,,85.911720276,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,337.03158716,,,,,,,,,,,,,,84.23525238,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,337.18358716,,,,,,,,,,,,,,81.883285522,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,337.33558716,,,,,,,,,,,,,,83.121383667,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,337.48758716,,,,,,,,,,,,,,84.730377197,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-5.las,35/9-5,337.63958716,,,,,,,,,,,,,,85.92591095,,,,,,
