source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.168,,,,,,,,,,,206.22451782,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.32,,,,,,,,,,,206.22471619,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.472,,,,,,,,,,,206.22494507,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.624,,,,,,,,,,,206.22518921,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.776,,,,,,,,,,,206.22412109,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,30.928,,,,,,,,,,,206.22445679,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.08,,,,,,,,,,,206.22485352,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.232,,,,,,,,,,,206.22471619,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.384,,,,,,,,,,,206.22488403,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.536,,,,,,,,,,,206.22471619,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.688,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.84,,,,,,,,,,,206.22451782,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,31.992,,,,,,,,,,,206.22441101,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.144,,,,,,,,,,,206.2243042,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.296,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.448,,,,,,,,,,,206.22463989,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.6,,,,,,,,,,,206.22459412,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.752,,,,,,,,,,,206.22447205,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,32.904,,,,,,,,,,,206.22433472,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.056,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.208,,,,,,,,,,,206.22428894,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.36,,,,,,,,,,,206.22463989,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.512,,,,,,,,,,,206.22427368,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.664,,,,,,,,,,,206.22462463,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.816,,,,,,,,,,,206.22459412,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,33.968,,,,,,,,,,,206.22447205,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.12,,,,,,,,,,,206.22434998,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.272,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.424,,,,,,,,,,,206.22428894,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.576,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.728,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,34.88,,,,,,,,,,,206.22436523,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.032,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.184,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.336,,,,,,,,,,,206.22428894,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.488,,,,,,,,,,,206.22428894,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.64,,,,,,,,,,,206.22462463,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.792,,,,,,,,,,,206.22428894,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,35.944,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.096,,,,,,,,,,,206.22438049,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.248,,,,,,,,,,,206.22421265,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.4,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.552,,,,,,,,,,,206.22509766,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.704,,,,,,,,,,,206.2244873,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,36.856,,,,,,,,,,,206.22462463,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.008,,,,,,,,,,,206.22509766,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.16,,,,,,,,,,,206.22480774,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.312,,,,,,,,,,,206.22479248,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.464,,,,,,,,,,,206.22492981,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.616,,,,,,,,,,,206.22505188,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.768,,,,,,,,,,,206.22517395,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,37.92,,,,,,,,,,,206.22450256,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.072,,,,,,,,,,,206.2250061,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.224,,,,,,,,,,,206.224823,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.376,,,,,,,,,,,206.22479248,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.528,,,,,,,,,,,206.22492981,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.68,,,,,,,,,,,206.22505188,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.832,,,,,,,,,,,206.22517395,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,38.984,,,,,,,,,,,206.224823,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.136,,,,,,,,,,,206.22439575,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.288,,,,,,,,,,,206.22497559,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.44,,,,,,,,,,,206.224823,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.592,,,,,,,,,,,206.22479248,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.744,,,,,,,,,,,206.22491455,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,39.896,,,,,,,,,,,206.22505188,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.048,,,,,,,,,,,206.22517395,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.2,,,,,,,,,,,206.22483826,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.352,,,,,,,,,,,206.22441101,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.504,,,,,,,,,,,206.22496033,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.656,,,,,,,,,,,206.22483826,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.808,,,,,,,,,,,206.22506714,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,40.96,,,,,,,,,,,206.22454834,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.112,,,,,,,,,,,206.22459412,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.264,,,,,,,,,,,206.22506714,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.416,,,,,,,,,,,206.22483826,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.568,,,,,,,,,,,206.22479248,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.72,,,,,,,,,,,206.22491455,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,41.872,,,,,,,,,,,206.22503662,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.024,,,,,,,,,,,206.22517395,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.176,,,,,,,,,,,206.2245636,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.328,,,,,,,,,,,206.22492981,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.48,,,,,,,,,,,206.22485352,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.632,,,,,,,,,,,206.22477722,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.784,,,,,,,,,,,206.22486877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,42.936,,,,,,,,,,,206.22497559,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.088,,,,,,,,,,,206.22506714,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.24,,,,,,,,,,,206.22517395,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.392,,,,,,,,,,,206.22459412,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.544,,,,,,,,,,,206.22491455,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.696,,,,,,,,,,,206.22486877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,43.848,,,,,,,,,,,206.22479248,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.0,,,,,,,,,,,206.22491455,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.152,,,,,,,,,,,206.22503662,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.304,,,,,,,,,,,206.22515869,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.456,,,,,,,,,,,206.22486877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.608,,,,,,,,,,,206.22444153,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.76,,,,,,,,,,,206.22489929,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,44.912,,,,,,,,,,,206.22486877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.064,,,,,,,,,,,206.22477722,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.216,,,,,,,,,,,206.22491455,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.368,,,,,,,,,,,206.22503662,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.52,,,,,,,,,,,206.22515869,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.672,,,,,,,,,,,206.22462463,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.824,,,,,,,,,,,206.2245636,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,45.976,,,,,,,,,,,206.22502136,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.128,,,,,,,,,,,206.22488403,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.28,,,,,,,,,,,206.22477722,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.432,,,,,,,,,,,206.22489929,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.584,,,,,,,,,,,206.22503662,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.736,,,,,,,,,,,206.22515869,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,46.888,,,,,,,,,,,206.22463989,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.04,,,,,,,,,,,206.22486877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.192,,,,,,,,,,,206.22489929,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.344,,,,,,,,,,,206.22477722,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.496,,,,,,,,,,,206.22489929,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.648,,,,,,,,,,,206.22503662,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.8,,,,,,,,,,,206.22515869,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,47.952,,,,,,,,,,,206.22489929,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.104,,,,,,,,,,,206.2256012,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.256,,,,,,,,,,,206.22445679,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.408,,,,,,,,,,,206.22412109,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.56,,,,,,,,,,,206.22386169,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.712,,,,,,,,,,,206.2250061,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,48.864,,,,,,,,,,,206.22531128,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.016,,,,,,,,,,,206.22387695,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.168,,,,,,,,,,,206.22410583,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.32,,,,,,,,,,,206.22557068,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.472,,,,,,,,,,,206.22451782,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.624,,,,,,,,,,,206.22409058,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.776,,,,,,,,,,,206.22389221,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,49.928,,,,,,,,,,,206.22494507,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.08,,,,,,,,,,,206.2253418,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.232,,,,,,,,,,,206.22390747,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.384,,,,,,,,,,,206.22407532,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.536,,,,,,,,,,,206.22450256,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.688,,,,,,,,,,,206.22415161,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.84,,,,,,,,,,,206.22380066,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,50.992,,,,,,,,,,,206.22343445,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,51.144,,,,,,,,,,,206.22488403,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,51.296,,,,,,,,,,,206.22460938,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,51.448,,,,,,,,,,,206.22406006,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,51.6,,,,,,,,,,,206.22454834,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-13.las,15/9-13 Sleipner East Appr,51.752,,,,,,,,,,,206.22425842,,,,,,,,,
