source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,413.96199243,,,,,37.494098663,,,,,,,,42.835746765,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.11399243,,,,,38.206020355,,,,,,,,41.968017578,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.26599243,,,,,39.748523712,,,,,,,,42.379730225,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.41799243,,,,,41.319187164,,,,,,,,46.327919006,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.56999243,,,,,42.889854431,,,,,,,,45.241664886,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.72199243,,,,,44.460521698,,,,,,,,46.938903809,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,414.87399243,,,,,46.03118515,,,,,,,,48.776908875,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.02599243,,,,,47.440784454,,,,,,,,50.61491394,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.17799243,,,,,48.282558441,,,,,,,,47.664543152,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.32999243,,,,,49.093227386,,,,,,,,45.576911926,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.48199243,,,,,49.90398407,,,,,,,,44.594200134,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.63399243,,,,,50.714660645,,,,,,,,43.675197601,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.78599243,,,,,51.525325775,,,,,,,,41.723632813,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,415.93799243,,,,,52.335990906,,,,,,,,40.732189178,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.08999243,,,,,51.812122345,,,,,,,,44.828460693,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.24199243,,,,,50.508934021,,,,,,,,45.932163239,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.39399243,,,,,49.153598785,,,,,,,,47.752437592,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.54599243,,,,,47.798267365,,,,,,,,44.561454773,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.69799243,,,,,46.442932129,,,,,,,,47.239391327,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,416.84999243,,,,,45.087600708,,,,,,,,47.076030731,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.00199243,,,,,43.642120361,,,,,,,,50.46308136,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.15399243,,,,,41.377361298,,,,,,,,49.989692688,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.30599243,,,,,39.035419464,,,,,,,,53.207771301,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.45799243,,,,,36.693393707,,,,,,,,50.232566833,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.60999243,,,,,34.351448059,,,,,,,,50.977153778,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.76199243,,,,,32.00951004,,,,,,,,47.826126099,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,417.91399243,,,,,29.667484283,,,,,,,,48.460273743,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.06599243,,,,,28.400835037,,,,,,,,48.69078064,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.21799243,,,,,28.177780151,,,,,,,,47.832717896,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.36999243,,,,,28.062994003,,,,,,,,47.038555145,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.52199243,,,,,27.948286057,,,,,,,,44.091972351,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.67399243,,,,,27.833585739,,,,,,,,44.543113708,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.82599243,,,,,27.718799591,,,,,,,,49.296051025,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,418.97799243,,,,,27.604089737,,,,,,,,50.323547363,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.12999243,,,,,27.85729599,,,,,,,,48.988433838,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.28199243,,,,,28.170024872,,,,,,,,45.880279541,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.43399243,,,,,28.483997345,,,,,,,,47.467128754,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.58599243,,,,,28.797971725,,,,,,,,46.68372345,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.73799243,,,,,29.111946106,,,,,,,,48.116821289,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,419.88999243,,,,,29.425920486,,,,,,,,45.895729065,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.04199243,,,,,29.377134323,,,,,,,,47.148330688,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.19399243,,,,,28.760261536,,,,,,,,43.882663727,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.34599243,,,,,28.060516357,,,,,,,,45.682331085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.49799243,,,,,27.360841751,,,,,,,,46.477794647,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.64999243,,,,,26.661184311,,,,,,,,49.31180191,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.80199243,,,,,25.961524963,,,,,,,,48.740005493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,420.95399243,,,,,25.261781693,,,,,,,,47.494857788,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.10599243,,,,,25.277111053,,,,,,,,46.249706268,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.25799243,,,,,25.546794891,,,,,,,,44.734703064,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.40999243,,,,,25.839439392,,,,,,,,44.09753418,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.56199243,,,,,26.132154465,,,,,,,,43.684253693,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.71399243,,,,,26.424882889,,,,,,,,43.279987335,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,421.86599243,,,,,26.717529297,,,,,,,,42.065555573,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.01799243,,,,,26.875652313,,,,,,,,42.972373962,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.16999243,,,,,26.67950058,,,,,,,,44.547851563,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.32199243,,,,,26.414779663,,,,,,,,47.860599518,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.47399243,,,,,26.15007782,,,,,,,,50.405029297,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.62599243,,,,,25.885292053,,,,,,,,51.815074921,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.77799243,,,,,25.620571136,,,,,,,,51.663581848,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,422.92999243,,,,,25.355867386,,,,,,,,48.215003967,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.08199243,,,,,24.661849976,,,,,,,,44.482707977,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.23399243,,,,,23.709033966,,,,,,,,42.66991806,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.38599243,,,,,22.718460083,,,,,,,,46.319076538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.53799243,,,,,21.727949142,,,,,,,,48.416934967,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.68999243,,,,,20.737375259,,,,,,,,49.112430573,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.84199243,,,,,19.746782303,,,,,,,,48.577033997,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,423.99399243,,,,,18.921684265,,,,,,,,49.872943878,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.14599243,,,,,18.956256866,,,,,,,,49.278141022,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.29799243,,,,,19.205301285,,,,,,,,50.163299561,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.44999243,,,,,19.454267502,,,,,,,,51.26770401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.60199243,,,,,19.703290939,,,,,,,,52.278266907,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.75399243,,,,,19.952257156,,,,,,,,50.703643799,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,424.90599243,,,,,20.201280594,,,,,,,,48.763874054,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.05799243,,,,,20.341314316,,,,,,,,46.156150818,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.20999243,,,,,20.379402161,,,,,,,,45.160053253,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.36199243,,,,,20.396856308,,,,,,,,46.117542267,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.51399243,,,,,20.414310455,,,,,,,,48.301040649,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.66599243,,,,,20.431764603,,,,,,,,49.220756531,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.81799243,,,,,20.44921875,,,,,,,,47.481498718,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,425.96999243,,,,,20.46720314,,,,,,,,45.869270325,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.12199243,,,,,20.497676849,,,,,,,,45.931095123,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.27399243,,,,,20.532085419,,,,,,,,46.663162231,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.42599243,,,,,20.566421509,,,,,,,,47.595092773,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.57799243,,,,,20.600805283,,,,,,,,46.418281555,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.72999243,,,,,20.635141373,,,,,,,,45.640254974,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,426.88199243,,,,,20.669525146,,,,,,,,47.207977295,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.03399243,,,,,21.460842133,,,,,,,,46.439292908,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.18599243,,,,,23.3229599,,,,,,,,44.097709656,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.33799243,,,,,25.469709396,,,,,,,,41.570438385,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.48999243,,,,,27.6164608,,,,,,,,43.243091583,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.64199243,,,,,29.763137817,,,,,,,,45.011745453,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.79399243,,,,,31.909862518,,,,,,,,47.694458008,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,427.94599243,,,,,34.056610107,,,,,,,,45.918262482,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.09799243,,,,,33.14673996,,,,,,,,44.297050476,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.24999243,,,,,30.809118271,,,,,,,,45.557933807,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.40199243,,,,,28.370737076,,,,,,,,47.633056641,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.55399243,,,,,25.932352066,,,,,,,,49.710582733,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.70599243,,,,,23.493968964,,,,,,,,50.634162903,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,428.85799243,,,,,21.055585861,,,,,,,,49.877429962,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.00999243,,,,,19.015028,,,,,,,,48.569564819,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.16199243,,,,,17.844558716,,,,,,,,47.853309631,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.31399243,,,,,16.969161987,,,,,,,,49.448501587,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.46599243,,,,,16.093765259,,,,,,,,49.511207581,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.61799243,,,,,15.218300819,,,,,,,,47.939529419,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.76999243,,,,,14.342873573,,,,,,,,46.105228424,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,429.92199243,,,,,13.467476845,,,,,,,,45.247280121,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.07399243,,,,,13.113085747,,,,,,,,44.165172577,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.22599243,,,,,13.124850273,,,,,,,,44.009140015,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.37799243,,,,,13.196562767,,,,,,,,45.369087219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.52999243,,,,,13.268273354,,,,,,,,47.238922119,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.68199243,,,,,13.339984894,,,,,,,,48.666778564,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.83399243,,,,,13.41169548,,,,,,,,49.677932739,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,430.98599243,,,,,13.423678398,,,,,,,,47.704906464,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.13799243,,,,,13.214383125,,,,,,,,44.984607697,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.28999243,,,,,12.91078186,,,,,,,,42.345790863,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.44199243,,,,,12.607180595,,,,,,,,40.347862244,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.59399243,,,,,12.30357933,,,,,,,,42.240921021,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.74599243,,,,,12.000044823,,,,,,,,45.310348511,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,431.89799243,,,,,11.69647789,,,,,,,,47.317344666,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.04999243,,,,,11.47802639,,,,,,,,47.588054657,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.20199243,,,,,11.345388412,,,,,,,,47.150817871,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.35399243,,,,,11.23458004,,,,,,,,50.696819305,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.50599243,,,,,11.123706818,,,,,,,,52.108600616,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.65799243,,,,,11.012863159,,,,,,,,50.747463226,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.80999243,,,,,10.902054787,,,,,,,,47.196769714,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,432.96199243,,,,,10.82772541,,,,,,,,46.70154953,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.11399243,,,,,11.059771538,,,,,,,,46.346763611,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.26599243,,,,,11.454768181,,,,,,,,45.440670013,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.41799243,,,,,11.849791527,,,,,,,,44.419719696,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.56999243,,,,,12.244790077,,,,,,,,46.452056885,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.72199243,,,,,12.639812469,,,,,,,,49.390388489,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,433.87399243,,,,,13.03481102,,,,,,,,49.48576355,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.02599243,,,,,13.643455505,,,,,,,,47.350513458,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.17799243,,,,,14.555693626,,,,,,,,46.041923523,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.32999243,,,,,15.574810982,,,,,,,,46.873874664,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.48199243,,,,,16.593990326,,,,,,,,48.441616058,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.63399243,,,,,17.613147736,,,,,,,,48.75459671,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.78599243,,,,,18.632265091,,,,,,,,46.33953476,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,434.93799243,,,,,19.657901764,,,,,,,,43.664997101,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.08999243,,,,,19.773370743,,,,,,,,42.031227112,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.24199243,,,,,19.282701492,,,,,,,,42.945537567,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.39399243,,,,,18.78993988,,,,,,,,46.422119141,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.54599243,,,,,18.297136307,,,,,,,,50.573062897,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.69799243,,,,,17.804391861,,,,,,,,51.522583008,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,435.84999243,,,,,17.311630249,,,,,,,,48.86498642,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.00199243,,,,,17.072299957,,,,,,,,47.09122467,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.15399243,,,,,17.348976135,,,,,,,,47.134624481,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.30599243,,,,,17.865915298,,,,,,,,47.572048187,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.45799243,,,,,18.382854462,,,,,,,,45.99835968,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.60999243,,,,,18.899793625,,,,,,,,44.842041016,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.76199243,,,,,19.416734695,,,,,,,,45.975975037,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,436.91399243,,,,,19.933673859,,,,,,,,47.231651306,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.06599243,,,,,20.101131439,,,,,,,,48.903568268,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.21799243,,,,,19.949472427,,,,,,,,50.194709778,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.36999243,,,,,19.75652504,,,,,,,,49.040287018,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.52199243,,,,,19.563589096,,,,,,,,45.644447327,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.67399243,,,,,19.370639801,,,,,,,,41.732124329,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.82599243,,,,,19.177703857,,,,,,,,39.636741638,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,437.97799243,,,,,18.939619064,,,,,,,,39.794921875,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.12999243,,,,,18.562314987,,,,,,,,40.966743469,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.28199243,,,,,18.10103035,,,,,,,,42.475746155,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.43399243,,,,,17.639743805,,,,,,,,44.463363647,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.58599243,,,,,17.17845726,,,,,,,,47.626091003,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.73799243,,,,,16.717224121,,,,,,,,51.234653473,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 A.las,34/5-1 A,438.88999243,,,,,16.25598526,,,,,,,,51.560489655,,,,,,
