source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,365.8972,,,,9.875,,84.916313171,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.0492,,,,9.875,,84.615821838,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.2012,,,,9.875,19.030000687,84.577651978,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.3532,,,,9.875,19.030000687,84.891639709,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.5052,,,,9.875,19.030000687,85.250801086,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.6572,,,,9.875,19.030000687,85.658843994,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.8092,,,,9.875,19.030000687,85.801490784,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,366.9612,,,,9.875,19.030000687,85.503395081,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.1132,,,,9.875,19.030000687,84.842269897,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.2652,,,,9.875,19.030000687,85.808288574,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.4172,,,,9.875,19.030000687,88.052001953,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.5692,,,,9.875,19.030000687,87.505889893,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.7212,,,,9.875,19.030000687,85.68938446,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,367.8732,,,,9.875,19.030000687,85.171287537,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.0252,,,,9.875,19.030000687,84.607063293,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.1772,,,,9.875,19.030000687,84.652313232,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.3292,,,,9.875,19.030000687,84.928329468,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.4812,,,,9.875,19.030000687,84.920013428,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.6332,,,,9.875,19.030000687,84.810836792,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.7852,,,,9.875,19.030000687,85.134254456,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,368.9372,,,,9.875,19.030000687,85.873428345,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.0892,,,,9.875,19.030000687,86.322898865,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.2412,,,,9.875,19.030000687,87.035766602,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.3932,,,,9.875,19.030000687,80.448043823,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.5452,,,,9.875,19.030000687,65.791427612,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.6972,,,,9.875,19.030000687,58.215995789,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,369.8492,,,,9.875,19.030000687,47.310695648,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.0012,,,,9.875,18.731002808,43.720867157,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.1532,,,,9.875,16.998760223,42.603343964,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.3052,,,,9.875,14.983263969,44.572303772,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.4572,,,,9.875,12.967685699,46.091751099,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.6092,,,,9.875,10.952171326,38.264698029,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.7612,,,,9.875,8.9366760254,32.466453552,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,370.9132,,,,9.875,6.9211797714,28.934007645,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.0652,,,,9.875,6.1122431755,27.021953583,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.2172,,,,9.875,6.3281497955,25.341451645,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.3692,,,,9.875,6.7188220024,24.330028534,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.5212,,,,9.875,7.1094136238,21.492401123,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.6732,,,,9.875,7.5000653267,19.505567551,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.8252,,,,9.875,7.8907375336,17.533296585,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,371.9772,,,,9.875,8.2884082794,16.30033493,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.1292,,,,9.875,8.8089742661,16.50683403,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.2812,,,,9.875,9.360742569,16.823677063,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.4332,,,,9.875,9.9124908447,16.37480545,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.5852,,,,9.875,10.464238167,15.987493515,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.7372,,,,9.875,11.015986443,16.350114822,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,372.8892,,,,9.875,11.567734718,16.685293198,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.0412,,,,9.875,11.927354813,15.981861115,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.1932,,,,9.875,12.035707474,15.238136292,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.3452,,,,9.875,12.087371826,14.94246769,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.4972,,,,9.875,12.139036179,15.057697296,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.6492,,,,9.875,12.190699577,15.403898239,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.8012,,,,9.875,12.242362976,15.582070351,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,373.9532,,,,9.875,12.294104576,15.398921013,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.1052,,,,9.875,11.553128242,15.223999023,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.2572,,,,9.875,10.504556656,15.2892313,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.4092,,,,9.875,9.4375400543,15.089188576,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.5612,,,,9.875,8.370472908,14.682360649,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.7132,,,,9.875,7.3034558296,13.960460663,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,374.8652,,,,9.875,6.2363891602,13.472908974,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.0172,,,,9.875,5.6359128952,12.914269447,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.1692,,,,9.875,5.9870448112,12.57253933,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.3212,,,,9.875,6.6132969856,12.336364746,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.4732,,,,9.875,7.23954916,12.283304214,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.6252,,,,9.875,7.8658008575,12.373588562,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.7772,,,,9.875,8.491979599,12.484230042,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,375.9292,,,,9.875,9.1182050705,13.076924324,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.0812,,,,9.875,9.2635211945,13.77189827,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.2332,,,,9.875,9.1138629913,14.941469193,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.3852,,,,9.875,8.9208421707,16.325777054,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.5372,,,,9.875,8.7277784348,16.779766083,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.6892,,,,9.875,8.5347585678,16.927206039,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.8412,,,,9.875,8.3416948318,16.510251999,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,376.9932,,,,9.875,8.1438550949,15.391944885,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.1452,,,,9.875,7.9294657707,14.113192558,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.2972,,,,9.875,7.709045887,11.952781677,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.4492,,,,9.875,7.4886960983,10.222122192,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.6012,,,,9.875,7.2683062553,7.8577241898,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.7532,,,,9.875,7.0478858948,6.7056899071,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,377.9052,,,,9.875,6.827466011,5.9518904686,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.0572,,,,9.875,6.7605667114,5.8774933815,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.2092,,,,9.875,6.832242012,6.364607811,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.3612,,,,9.875,6.93557024,6.5874667168,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.5132,,,,9.875,7.0389661789,6.6911783218,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.6652,,,,9.875,7.142326355,6.7874345779,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.8172,,,,9.875,7.2456541061,6.9278607368,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,378.9692,,,,9.875,7.4573807716,6.824090004,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.1212,,,,9.875,8.4885168076,6.4332413673,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.2732,,,,9.875,9.89149189,6.4082374573,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.4252,,,,9.875,11.294433594,6.728000164,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.5772,,,,9.875,12.697407722,7.469874382,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.7292,,,,9.875,14.100416183,8.0860414505,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,379.8812,,,,9.875,15.503357887,8.5027227402,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.0332,,,,9.875,16.545175552,8.7670278549,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.1852,,,,9.875,17.118532181,9.0125331879,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.3372,,,,9.875,17.544147491,9.1952257156,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.4892,,,,9.875,17.969726563,9.5430545807,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.6412,,,,9.875,18.395307541,9.8555374146,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.7932,,,,9.875,18.820886612,12.191663742,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,380.9452,,,,9.875,19.246530533,14.565363884,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.0972,,,,9.875,19.87037468,15.054902077,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.2492,,,,9.875,20.60606575,14.904940605,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.4012,,,,9.875,21.341766357,15.100955963,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.5532,,,,9.875,22.077430725,15.355869293,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.7052,,,,9.875,22.813093185,15.027357101,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,381.8572,,,,9.875,23.548757553,14.593141556,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.0092,,,,9.875,23.152793884,14.887675285,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.1612,,,,9.875,20.629415512,15.344796181,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.3132,,,,9.875,17.224637985,17.414892197,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.4652,,,,9.875,13.819835663,18.801492691,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.6172,,,,9.875,10.415056229,18.128831863,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.7692,,,,9.875,7.0102553368,17.045715332,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,382.9212,,,,9.875,3.6054158211,16.866901398,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.0732,,,,9.875,2.4739539623,18.45321846,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.2252,,,,9.875,3.1438663006,20.66853714,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.3772,,,,9.875,4.0239505768,24.007471085,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.5292,,,,9.875,4.9039750099,26.934494019,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.6812,,,,9.875,5.7840185165,30.262464523,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.8332,,,,9.875,6.6641025543,33.200511932,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,383.9852,,,,9.875,7.4093751907,36.517498016,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.1372,,,,9.875,7.7685780525,39.466529846,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.2892,,,,9.875,7.9220738411,42.772472382,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.4412,,,,9.875,8.0755701065,45.732501984,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.5932,,,,9.875,8.2291240692,44.742702484,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.7452,,,,9.875,8.3826618195,40.312633514,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,384.8972,,,,9.875,8.5361585617,32.597099304,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.0492,,,,9.875,8.6903381348,26.131738663,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.2012,,,,9.875,8.8452014923,21.300916672,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.3532,,,,9.875,9.0002498627,18.348690033,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.5052,,,,9.875,9.1552848816,17.288679123,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.6572,,,,9.875,9.310333252,16.99700737,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.8092,,,,9.875,9.4653692245,17.086256027,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,385.9612,,,,9.875,9.6213579178,17.008075714,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,386.1132,,,,9.875,9.7822246552,17.086235046,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,386.2652,,,,9.875,9.946393013,17.431541443,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,386.4172,,,,9.875,10.110560417,17.850263596,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,386.5692,,,,9.875,10.274728775,18.462783813,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/33_6-3 S.las,33/6-3 S,386.7212,,,,9.875,10.438896179,18.56193924,,,,,,,,,,,,,
