source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,380.87446696,,,,,,614.12884521,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.02646696,,,,,,614.12884521,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.17846696,,,,,1.1384217739,614.12884521,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.33046696,,,,,1.9546738863,614.12884521,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.48246696,,,,,2.7709257603,772.42108154,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.63446696,,,,,3.587177515,800.22503662,,,,,,,51.272796631,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.78646696,,,,,4.4034295082,800.22503662,,,,,,,59.574428558,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,381.93846696,,,,,5.2196817398,800.22503662,0.591792047,0.7578327656,,,,,61.681610107,,,381.93847656,450962.53125,6833019.0,-357.938446
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.09046696,,,,,5.0684876442,864.69000244,0.6696086526,0.8248428106,,,,,62.648433685,,,382.0904541,450962.53125,6833019.0,-358.0904236
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.24246696,,,,,4.4224352837,876.96038818,0.7674732804,0.7764385343,,,,,66.036132813,,,382.24246216,450962.53125,6833019.0,-358.2424316
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.39446696,,,,,3.7156784534,876.96038818,0.784799993,0.766200006,,,,,67.996780396,,,382.39447021,450962.53125,6833019.0,-358.3944397
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.54646696,,,,,3.0088555813,876.96038818,0.7933210135,0.7820838094,,,,,69.186470032,,,382.54647827,450962.53125,6833019.0,-358.5464478
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.69846696,,,,,2.3020980358,876.96038818,0.7950999737,0.7853999734,,,,,68.993835449,,,382.69845581,450962.53125,6833019.0,-358.6984253
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,382.85046696,,,,,1.5952757597,876.96038818,0.8075122833,0.7907429934,,,,,68.528289795,,,382.85046387,450962.53125,6833019.0,-358.8504333
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.00246696,,,,,0.9843802452,545.89343262,0.8524785042,0.8664609194,,,,,69.739608765,,,383.00247192,450962.53125,6833019.0,-359.0024414
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.15446696,,,,,0.784149766,475.34924316,0.861800015,0.8828999996,,,,,71.315216064,,,383.15447998,450962.53125,6833019.0,-359.1544495
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.30646696,,,,,0.6701497436,475.34924316,0.8431585431,0.8567693233,,,,,72.890815735,,,383.30645752,450962.53125,6833019.0,-359.306427
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.45846696,,,,,0.5561497808,475.34924316,0.8389000297,0.8507999778,,,,,73.097213745,,,383.45846558,450962.53125,6833019.0,-359.4584351
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.61046696,,,,,0.4421497881,454.96923828,0.8209426403,0.8222462535,,,,,72.98979187,,,383.61047363,450962.53125,6833019.0,-359.6104126
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.76246696,,,,,0.3281497657,403.47390747,0.8304066062,0.8389624953,,,,,72.882369995,,,383.76248169,450962.53125,6833019.0,-359.7624207
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,383.91446696,,,,,0.2141497731,392.57540894,0.8517813087,0.8576989174,,,,,72.77494812,,,383.91445923,450962.53125,6833019.0,-359.9143982
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.06646696,,,,,0.2133260369,366.72213745,0.8699764609,0.8614606261,,,,,72.408668518,,,384.06646729,450962.53125,6833019.0,-360.0664063
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.21846696,,,,,0.3050803542,360.49838257,0.8733999729,0.8615999818,,,,,72.380218506,,,384.21847534,450962.53125,6833019.0,-360.2184143
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.37046696,,,,,0.4129963517,360.49838257,0.8681487441,0.8437775373,,,,,70.566383362,,,384.37045288,450962.53125,6833019.0,-360.3703918
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.52246696,,,,,0.5209123492,360.49838257,0.8483233452,0.8110488057,,,,,68.274665833,,,384.52246094,450962.53125,6833019.0,-360.5223999
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.67446696,,,,,0.6289074421,360.49838257,0.8435000181,0.8036999702,,,,,65.585220337,,,384.67446899,450962.53125,6833019.0,-360.674408
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.82646696,,,,,0.7368444204,360.49838257,0.8435000181,0.8036999702,,,,,64.772193909,,,384.82647705,450962.53125,6833019.0,-360.826416
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,384.97846696,,,,,0.8332176805,412.84222412,0.8530797362,0.7915290594,,,,,64.485725403,,,384.97845459,450962.53125,6833019.0,-360.9783936
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.13046696,,,,,0.7816928625,400.03561401,0.855700016,0.7882000208,,,,,64.199256897,,,385.13046265,450962.53125,6833019.0,-361.1303711
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.28246696,,,,,0.6905110478,392.8347168,0.837996006,0.7729917169,,,,,63.464752197,,,385.2824707,450962.53125,6833019.0,-361.2823792
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.43446696,,,,,0.5993509293,392.8347168,0.8737281561,0.7800478935,,,,,62.60533905,,,385.43447876,450962.53125,6833019.0,-361.4343872
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.58646696,,,,,0.5081133246,392.8347168,0.8853999972,0.7832999825,,,,,62.163047791,,,385.5864563,450962.53125,6833019.0,-361.5863647
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.73846696,,,,,0.4169307351,369.02023315,0.9020000696,0.7830683589,,,,,61.840736389,,,385.73846436,450962.53125,6833019.0,-361.7383728
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,385.89046696,,,,,0.3256936669,344.7699585,0.9068999887,0.7829999924,,,,,61.5184021,,,385.89047241,450962.53125,6833019.0,-361.8903809
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.04246696,,,,,0.2638039291,339.69754028,0.9425576925,0.8273228407,,,,,64.087013245,,,386.04248047,450962.53125,6833019.0,-362.0423889
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.19446696,,,,,0.2386375368,331.65933228,0.9534000158,0.8407999873,,,,,67.524665833,,,386.19445801,450962.53125,6833019.0,-362.1943665
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.34646696,,,,,0.2219052166,329.24783325,0.9534000158,0.8407999873,,,,,70.962310791,,,386.34646606,450962.53125,6833019.0,-362.3463745
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.49846696,,,,,0.2051493078,329.24783325,1.1757470369,1.1441178322,,,,,71.929634094,,,386.49847412,450962.53125,6833019.0,-362.4983826
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.65046696,,,,,0.1884690523,343.04174805,1.2463999987,1.2404999733,,,,,72.120635986,,,386.65048218,450962.53125,6833019.0,-362.6503601
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.80246696,,,,,0.171737507,397.26217651,1.2463999987,1.2404999733,,,,,72.311645508,,,386.80245972,450962.53125,6833019.0,-362.8023682
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,386.95446696,,,,,0.1549815983,413.12890625,1.2463999987,1.2404999733,,,,,71.226150513,,,386.95446777,450962.53125,6833019.0,-362.9543457
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.10646696,,,,,0.22497347,413.12890625,1.2463999987,1.2404999733,,,,,69.722229004,,,387.10647583,450962.53125,6833019.0,-363.1063538
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.25846696,,,,,0.3283630311,396.37756348,1.2463999987,1.2404999733,,,,,67.575614929,,,387.25845337,450962.53125,6833019.0,-363.2583313
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.41046696,,,,,0.4332125783,364.04666138,1.1985425949,1.2165712118,,,,,66.066062927,,,387.41046143,450962.53125,6833019.0,-363.4103394
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.56246696,,,,,0.5381107926,355.03808594,1.182000041,1.2082999945,,,,,64.84853363,,,387.56246948,450962.53125,6833019.0,-363.5623474
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.71446696,,,,,0.6429608464,355.03808594,1.1667978764,1.1928027868,,,,,64.134231567,,,387.71447754,450962.53125,6833019.0,-363.7143555
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,387.86646696,,,,,0.7478585243,299.38934326,1.3364157677,1.3351808786,,,,,64.283569336,,,387.86645508,450962.53125,6833019.0,-363.866333
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.01846696,,,,,0.8236933351,279.87338257,1.3993999958,1.3883999586,,,,,64.572227478,,,388.01846313,450962.53125,6833019.0,-364.0183411
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.17046696,,,,,0.843390286,279.87338257,1.3993999958,1.3883999586,,,,,66.343185425,,,388.17047119,450962.53125,6833019.0,-364.1703186
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.32246696,,,,,0.8464551568,279.87338257,1.3993999958,1.3883999586,,,,,67.913352966,,,388.32247925,450962.53125,6833019.0,-364.3223267
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.47446696,,,,,0.8494745493,279.87338257,1.3993999958,1.3883999586,,,,,69.306564331,,,388.47445679,450962.53125,6833019.0,-364.4743042
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.62646696,,,,,0.8525388837,279.87338257,1.4119641781,1.4004586935,,,,,68.716766357,,,388.62646484,450962.53125,6833019.0,-364.6263123
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.77846696,,,,,0.8555588126,279.87338257,1.4168000221,1.405099988,,,,,68.518424988,,,388.7784729,450962.53125,6833019.0,-364.7783203
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,388.93046696,,,,,0.8586226106,218.65422058,1.4168000221,1.405099988,,,,,70.93144989,,,388.93048096,450962.53125,6833019.0,-364.9303284
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.08246696,,,,,1.0875920057,195.10400391,1.4306577444,1.4170290232,,,,,74.42086792,,,389.0824585,450962.53125,6833019.0,-365.0823059
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.23446696,,,,,1.4532413483,195.10400391,1.4362000227,1.4218000174,,,,,75.650993347,,,389.23446655,450962.53125,6833019.0,-365.234314
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.38646696,,,,,1.8378292322,270.44763184,1.4362000227,1.4218000174,,,,,73.79914856,,,389.38647461,450962.5,6833019.0,-365.386322
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.53846696,,,,,2.2223465443,300.58139038,1.4656546116,1.4460276365,,,,,71.077697754,,,389.53845215,450962.5,6833019.0,-365.5382996
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.69046696,,,,,2.6069052219,300.58139038,1.4779000282,1.456099987,,,,,69.846824646,,,389.69046021,450962.5,6833019.0,-365.6903076
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.84246696,,,,,2.9914929867,300.58139038,1.4779000282,1.456099987,,,,,69.237991333,,,389.84246826,450962.5,6833019.0,-365.8423157
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,389.99446696,,,,,3.2498435974,300.58139038,1.4779000282,1.456099987,,,,,67.550727844,,,389.99447632,450962.5,6833019.0,-365.9942932
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.14646696,,,,,3.1057994366,300.58139038,1.4779000282,1.456099987,,,,,65.402175903,,,390.14645386,450962.5,6833019.0,-366.1463013
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.29846696,,,,,2.8109447956,300.58139038,1.4806730747,1.4558227062,,,,,63.801280975,,,390.29846191,450962.5,6833019.0,-366.2982788
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.45046696,,,,,2.5160515308,300.58139038,1.4778944254,1.4435452223,,,,,62.986045837,,,390.45046997,450962.5,6833019.0,-366.4502869
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.60246696,,,,,2.2211966515,296.99633789,1.476099968,1.4380999804,,,,,62.413070679,,,390.60247803,450962.5,6833019.0,-366.6022949
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.75446696,,,,,1.9263038635,445.28106689,1.5057733059,1.4737354517,,,,,62.750514984,,,390.75445557,450962.5,6833019.0,-366.7542725
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,390.90646696,,,,,1.6314483881,512.39764404,1.5351039171,1.5012975931,,,,,63.600662231,,,390.90646362,450962.5,6833019.0,-366.9062805
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.05846696,,,,,1.4780439138,512.39764404,1.5424000025,1.5065000057,,,,,64.129653931,,,391.05847168,450962.5,6833019.0,-367.0582886
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.21046696,,,,,1.4500000477,512.39764404,1.5523597002,1.5195086002,,,,,64.901298523,,,391.21047974,450962.5,6833019.0,-367.2102966
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.36246696,,,,,1.4500000477,512.39764404,1.5571000576,1.5256999731,,,,,64.656585693,,,391.36245728,450962.5,6833019.0,-367.3622742
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.51446696,,,,,1.4500000477,462.63302612,1.5773338079,1.5439171791,,,,,64.195037842,,,391.51446533,450962.5,6833019.0,-367.5142822
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.66646696,,,,,1.4500000477,438.95141602,1.5850573778,1.5599642992,,,,,62.898902893,,,391.66647339,450962.5,6833019.0,-367.6662598
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.81846696,,,,,1.4500000477,438.95141602,1.5933367014,1.5467606783,,,,,62.617008209,,,391.81848145,450962.5,6833019.0,-367.8182678
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,391.97046696,,,,,1.4569106102,349.97012329,1.5980000496,1.538400054,,,,,63.082565308,,,391.97045898,450962.5,6833019.0,-367.9702454
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.12246696,,,,,1.5087816715,306.08230591,1.5923736095,1.538400054,,,,,63.85710907,,,392.12246704,450962.5,6833019.0,-368.1222534
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.27446696,,,,,1.5817557573,306.08230591,1.5938515663,1.5583120584,,,,,64.835533142,,,392.2744751,450962.5,6833019.0,-368.2742615
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.42646696,,,,,1.6546980143,328.94122314,1.6064755917,1.5777935982,,,,,65.225151062,,,392.42645264,450962.5,6833019.0,-368.426239
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.57846696,,,,,1.727671504,340.62191772,1.611899972,1.5825999975,,,,,66.893562317,,,392.57846069,450962.5,6833019.0,-368.5782471
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.73046696,,,,,1.8006142378,340.62191772,1.6286435127,1.6398017406,,,,,69.353736877,,,392.73046875,450962.5,6833019.0,-368.7302551
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,392.88246696,,,,,1.8735872507,340.62191772,1.6375999451,1.6704000235,,,,,71.858810425,,,392.88247681,450962.5,6833019.0,-368.8822632
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.03446696,,,,,1.868868351,340.62191772,1.6375999451,1.6704000235,,,,,72.127250671,,,393.03445435,450962.5,6833019.0,-369.0342407
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.18646696,,,,,1.7659087181,326.01040649,1.6375999451,1.6704000235,,,,,71.160392761,,,393.1864624,450962.5,6833019.0,-369.1862488
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.33846696,,,,,1.6321607828,318.09741211,1.6263192892,1.6718101501,,,,,70.538780212,,,393.33847046,450962.5,6833019.0,-369.3382263
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.49046696,,,,,1.4984127283,318.09741211,1.5762771368,1.6039199829,,,,,70.200721741,,,393.49047852,450962.5,6833019.0,-369.4902344
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.64246696,,,,,1.3646011353,274.57312012,1.5514999628,1.5650000572,,,,,70.621772766,,,393.64245605,450962.5,6833019.0,-369.6422119
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.79446696,,,,,1.2308167219,214.75952148,1.5653016567,1.5511350632,,,,,71.1954422,,,393.79446411,450962.5,6833019.0,-369.79422
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,393.94646696,,,,,1.0976359844,194.68029785,1.6121401787,1.6089265347,,,,,72.213783264,,,393.94647217,450962.5,6833019.0,-369.946228
Force_2020_all_wells_train_test_blind_hidden_final/34_4-10 R.las,34/4-10 R,394.09846696,,,,,0.9929081202,194.68029785,1.6348999739,1.6475000381,,,,,72.875686646,,,394.09848022,450962.5,6833019.0,-370.0982361
