source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,153.32101599,,,,,,,,0.233359769,101.87401581,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,153.47301599,,,,,,,,0.2306940109,101.82826996,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,153.62501599,,,,,,,,0.22750251,102.88309479,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,153.77701599,,,,,,,,0.224311009,104.73253632,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,153.92901599,,,,,,,,0.2223309129,104.16107178,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.08101599,,,,,,,,0.2209058702,102.66451263,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.23301599,,,,,,,,0.2195803225,104.29544067,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.38501599,,,,,,,,0.2217374891,105.64733887,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.53701599,,,,,,,,0.2254684865,107.00343323,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.68901599,,,,,,,,0.2256205976,108.75154877,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.84101599,,,,,,,,0.2190671116,108.79374695,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,154.99301599,,,,,,,,0.2103593051,108.41661835,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.14501599,,,,,,,,0.2020280063,110.13651276,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.29701599,,,,,,,,0.1932296455,111.62191772,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.44901599,,,,,,,,0.1840845346,113.05609131,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.60101599,,,,,,,,0.1764131188,114.32757568,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.75301599,,,,,,,,0.1721564531,115.56752777,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,155.90501599,,,,,,,,0.1691642255,114.86483765,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.05701599,,,,,,,,0.1688759774,115.82138062,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.20901599,,,,,,,,0.1714221686,113.69403839,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.36101599,,,,,,,,0.1761220992,112.69324493,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.51301599,,,,,,,,0.1768310368,111.62944794,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.66501599,,,,,,,,0.1729058921,110.70156097,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.81701599,,,,,,,,0.167487815,108.915802,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,156.96901599,,,,,,,,0.1620347351,108.18648529,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.12101599,,,,,,,,0.1567805856,107.52052307,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.27301599,,,,,,,,0.1527730376,107.11519623,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.42501599,,,,,,,,0.1504909843,108.59907532,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.57701599,,,,,,,,0.1488604695,110.58525848,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.72901599,,,,,,,,0.1468116194,112.17556763,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,157.88101599,,,,,,,,0.1440664977,111.3237381,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.03301599,,,,,,,,0.1410744786,113.11231232,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.18501599,,,,,,,,0.1384657919,115.12891388,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.33701599,,,,,,,,0.1361357421,117.22171021,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.48901599,,,,,,,,0.1338418573,119.35332489,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.64101599,,,,,,,,0.1311691701,121.49753571,,,0.2463183701,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.79301599,,,,,,,,0.1277108341,123.45574188,,,0.168346867,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,158.94501599,,,,,,,,0.1238581836,124.91753387,,,0.1822066903,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.09701599,,,,,,,,0.1200308874,126.86348724,,,0.2107930779,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.24901599,,,,,,,,0.1166753396,128.95294189,,,0.2393565476,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.40101599,,,,,,,,0.1155000031,131.04621887,,,0.2679435015,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.55301599,,,,,,,,0.1155000031,132.77105713,,,0.2965057194,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.70501599,,,,,,,,0.1155000031,133.33094788,,,0.3250910342,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,159.85701599,,,,,,,,0.1155000031,133.56828308,,,0.3536555469,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.00901599,,,,,,,,0.1126437336,134.03222656,,,0.3822414577,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.16101599,,,,,,,,0.1101344302,134.53031921,,,0.4108047485,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.31301599,,,,,,,,0.1090975329,132.43122864,,,0.4393907487,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.46501599,,,,,,5.389295578,,0.1080401689,130.68008423,,,0.4679556787,,,160.4650116,520153.1875,6452287.5,-133.4650116
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.61701599,,,,,,4.0551977158,,0.1056292653,130.06983948,,,0.4965394139,,,160.61701965,520153.1875,6452287.5,-133.6170197
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.76901599,,,,,,3.1223580837,,0.1022783741,130.99554443,,,0.5251054168,,,160.76901245,520153.1875,6452287.5,-133.7690125
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,160.92101599,,,,,,2.5112874508,,0.0988280699,132.59176636,,,0.55363065,,,160.92102051,520153.1875,6452287.5,-133.9210205
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.07301599,,,,,,2.0434424877,,0.0953962952,134.4223175,,,0.5822135806,,,161.07301331,520153.1875,6452287.5,-134.0730133
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.22501599,,,,,,1.6910153627,,0.0925919935,135.09605408,,,0.610778749,,,161.22502136,520153.1875,6452287.5,-134.2250214
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.37701599,,,,,,1.4309972525,,0.0916000009,135.49731445,,,0.6393628716,,,161.37701416,520153.1875,6452287.5,-134.3770142
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.52901599,,,,,,1.2338808775,,0.0916000009,136.52711487,,,0.6679296494,,,161.52902222,520153.1875,6452287.5,-134.5290222
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.68101599,,,,,,1.0756442547,,0.0918315202,136.93196106,,,0.6965115666,,,161.68101501,520153.1875,6452287.5,-134.681015
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.83301599,,,,,,0.9302059412,,0.0925762057,137.60778809,,,0.7250794172,,,161.83302307,520153.1875,6452287.5,-134.8330231
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,161.98501599,,,,,,0.8005293012,,0.0935735852,138.54396057,,,0.7536620498,,,161.98501587,520153.1875,6452287.5,-134.9850159
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.13701599,,,,,,0.6755620837,,0.0946280286,141.07397461,,,0.7822287083,,,162.13700867,520153.1875,6452287.5,-135.1370087
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.28901599,,,,,,0.5465601087,,0.0944180712,144.1031189,,,1.1715518236,,,162.28901672,520153.1875,6452287.5,-135.2890167
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.44101599,,,23.288013458,,,0.4507076442,,0.0917504206,147.05029297,,,1.9858338833,,,162.44100952,520153.1875,6452287.5,-135.4410095
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.59301599,,30000.0,23.285974503,,,0.4051215649,,0.0879040435,149.8992157,,,3.4072637558,,,162.59301758,520153.1875,6452287.5,-135.5930176
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.74501599,1.0,30000.0,23.283924103,,,0.3770524859,,0.0840704441,152.03887939,,,8.0874500275,,,162.74501038,520153.1875,6452287.5,-135.7450104
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,162.89701599,1.0,30000.0,23.281885147,,,0.3512567878,,0.0802803263,153.95581055,,,15.014084816,,,162.89701843,520153.1875,6452287.5,-135.8970184
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.04901599,1.0,30000.0,23.27983284,,,0.3552016914,,0.0768788829,155.61987305,,,21.940946579,,,163.04901123,520153.1875,6452287.5,-136.0490112
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.20101599,1.0,30000.0,23.277793884,,,0.4171812534,,0.075113222,157.03207397,,,27.142189026,,,163.20101929,520153.1875,6452287.5,-136.2010193
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.35301599,1.0,30000.0,23.272060394,,,0.5361015201,,0.074415043,157.89425659,,,28.294244766,,,163.35301208,520153.1875,6452287.5,-136.3530121
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.50501599,1.0,30000.0,23.258029938,,,0.7566362619,,0.0737168714,158.52893066,,,26.737167358,,,163.50502014,520153.1875,6452287.5,-136.5050201
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.65701599,1.0,30000.0,23.239624023,,,0.9748818278,,0.0730731934,158.90951538,,,24.737569809,,,163.65701294,520153.1875,6452287.5,-136.6570129
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.80901599,1.0,30000.0,23.228651047,,,1.1309988499,,0.0724205896,158.89686584,,,24.044057846,,,163.809021,520153.1875,6452287.5,-136.809021
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,163.96101599,1.0,30000.0,23.241981506,,,1.3069503307,,0.0717224106,158.37556458,,,24.606361389,,,163.96101379,520153.1875,6452287.5,-136.9610138
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.11301599,1.0,30000.0,23.270605087,,,1.5401924849,,0.0710242316,157.64758301,,,25.089836121,,,164.11302185,520153.1875,6452287.5,-137.1130219
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.26501599,1.0,30000.0,23.299232483,,,1.8180015087,,0.0703260228,158.16815186,,,24.607347488,,,164.26501465,520153.1875,6452287.5,-137.2650146
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.41701599,1.0,30000.0,23.316108704,,,1.7628471851,,0.069627814,159.35494995,,,23.901002884,,,164.41702271,520153.1875,6452287.5,-137.4170227
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.56901599,1.0,30000.0,23.317401886,,,1.2866178751,,0.0689296722,160.61387634,,,23.63302803,,,164.5690155,520153.1875,6452287.5,-137.5690155
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.72101599,1.0,30000.0,23.314062119,,,1.1674932241,,0.0682315305,161.85031128,,,23.059942245,,,164.72102356,520153.1875,6452287.5,-137.7210236
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,164.87301599,1.0,30000.0,23.310720444,,,1.6743068695,,0.0674286038,162.6660614,,,23.223585129,,,164.87301636,520153.1875,6452287.5,-137.8730164
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.02501599,1.0,30000.0,23.307329178,,,2.1920814514,,0.0665309504,162.19450378,,,24.650915146,,,165.02500916,520153.1875,6452287.5,-138.0250092
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.17701599,1.0,30000.0,23.316797256,,,2.4073958397,,0.0655814856,161.35987854,,,26.371030807,,,165.17701721,520153.1875,6452287.5,-138.1770172
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.32901599,1.0,30000.0,23.334012985,,,2.5984725952,,0.0646356791,161.78634644,,,28.091241837,,,165.32901001,520153.1875,6452287.5,-138.32901
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.48101599,1.0,30000.0,23.31457901,,,3.5608856678,,0.0665098578,162.36836243,,,29.944746017,,,165.48101807,520153.1875,6452287.5,-138.4810181
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.63301599,1.0,65030.0,23.264211655,,,3.701813221,,0.0761043727,161.49427795,,,31.98081398,,,165.63301086,520153.1875,6452287.5,-138.6330109
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.78501599,1.0,65030.0,23.214353561,,,3.1419358253,,0.1094631031,158.2930603,,,33.768386841,,,165.78501892,520153.1875,6452287.5,-138.7850189
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,165.93701599,1.0,65030.0,23.223356247,,,3.6875150204,,0.1924633533,150.7802124,,,35.001525879,,,165.93701172,520153.1875,6452287.5,-138.9370117
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.08901599,1.0,65030.0,23.280035019,,,4.5277709961,,0.4052143991,143.66398621,,,35.920852661,,,166.08901978,520153.1875,6452287.5,-139.0890198
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.24101599,1.0,65030.0,23.28884697,,697.43585205,3.6918087006,,0.7091365457,137.72953796,,,36.7342453,,,166.24101257,520153.1875,6452287.5,-139.2410126
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.39301599,1.0,65030.0,23.251012802,,697.43585205,4.2033653259,,0.9738233089,132.05865479,,,36.963420868,,,166.39302063,520153.1875,6452287.5,-139.3930206
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.54501599,1.0,65030.0,23.214982986,,697.43585205,6.0321464539,,1.1584511995,127.26605988,,,35.93913269,,,166.54501343,520153.1875,6452287.5,-139.5450134
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.69701599,1.0,65030.0,23.229364395,,697.43585205,5.3819804192,,1.2969617844,122.84682465,,,34.516094208,,,166.69702148,520153.1875,6452287.5,-139.6970215
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,166.84901599,1.0,65030.0,23.293148041,,697.43585205,4.4853925705,,1.4380187988,118.78350067,,,34.337242126,,,166.84901428,520153.1875,6452287.5,-139.8490143
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.00101599,1.0,65030.0,23.333456039,,697.43585205,5.1979608536,,1.5579868555,114.92282867,,,35.182552338,,,167.00102234,520153.1875,6452287.5,-140.0010223
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.15301599,1.0,65030.0,23.328960419,,697.43585205,5.783976078,,1.6543011665,111.07938385,,,36.119926453,,,167.15301514,520153.1875,6452287.5,-140.1530151
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.30501599,1.0,65030.0,23.324876785,,697.43585205,5.0044341087,,1.739158988,107.4757309,,,37.079994202,,,167.30502319,520153.1875,6452287.5,-140.3050232
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.45701599,1.0,30000.0,23.334112167,,697.43585205,4.3603010178,,1.7997187376,104.03314209,,,37.944084167,,,167.45701599,520153.1875,6452287.5,-140.457016
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.60901599,1.0,30000.0,23.334985733,,681.09350586,3.980134964,,1.8453098536,100.81056976,,,38.007450104,,,167.60900879,520153.1875,6452287.5,-140.6090088
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.76101599,1.0,30000.0,23.327009201,,668.77874756,3.4037501812,,1.8784985542,99.73400116,,,36.966308594,,,167.76101685,520153.1875,6452287.5,-140.7610168
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,167.91301599,1.0,30000.0,23.331895828,,666.66662598,2.8497033119,,1.9024652243,98.347473145,,,35.378761292,,,167.91300964,520153.1875,6452287.5,-140.9130096
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.06501599,1.0,30000.0,23.342617035,,666.66662598,2.5455029011,,1.9224300385,95.618278503,,,33.750255585,,,168.0650177,520153.1875,6452287.5,-141.0650177
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.21701599,1.0,30000.0,23.321159363,,666.66662598,2.4486064911,,1.9236671925,92.545463562,,,32.544986725,,,168.2170105,520153.1875,6452287.5,-141.2170105
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.36901599,1.0,30000.0,23.299142838,,666.66662598,2.4066214561,,1.9191046953,89.473106384,,,32.386310577,,,168.36901855,520153.1875,6452287.5,-141.3690186
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.52101599,1.0,30000.0,23.316905975,,666.66662598,2.3844549656,,1.9269502163,87.041618347,,,33.430583954,,,168.52101135,520153.1875,6452287.5,-141.5210114
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.67301599,1.0,30000.0,23.346220016,,666.66662598,2.4015133381,,1.950763464,85.123580933,,,34.952617645,,,168.67301941,520153.1875,6452287.5,-141.6730194
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.82501599,1.0,30000.0,23.341278076,,670.64459229,2.4103999138,,1.9803847075,83.626785278,,,36.524230957,,,168.82501221,520153.1875,6452287.5,-141.8250122
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,168.97701599,1.0,30000.0,23.279150009,,671.79492188,2.4326355457,,1.9927999973,82.332679749,,,37.812339783,,,168.97702026,520153.1875,6452287.5,-141.9770203
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.12901599,1.0,30000.0,23.187509537,,601.49981689,2.6196572781,,1.9998240471,81.029891968,,,38.735782623,,,169.12901306,520153.1875,6452287.5,-142.1290131
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.28101599,1.0,30000.0,23.101522446,,544.29730225,3.0838518143,,2.0291688442,79.711837769,,,39.807918549,,,169.28102112,520153.1875,6452287.5,-142.2810211
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.43301599,1.0,65030.0,23.13910675,,533.33331299,3.7876875401,,2.0754010677,78.406929016,,,40.77407074,,,169.43301392,520153.1875,6452287.5,-142.4330139
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.58501599,1.0,65030.0,23.27135849,,531.21502686,4.7573361397,,2.1215801239,77.622886658,,,41.315834045,,,169.58502197,520153.1875,6452287.5,-142.585022
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.73701599,1.0,65030.0,23.314928055,,530.55548096,5.6040978432,,2.1652092934,77.132461548,,,41.829795837,,,169.73701477,520153.1875,6452287.5,-142.7370148
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,169.88901599,1.0,65030.0,23.268276215,,530.55548096,5.7923321724,,2.2014057636,76.804000854,,,42.34368515,,,169.88902283,520153.1875,6452287.5,-142.8890228
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,170.04101599,1.0,65030.0,23.15320015,,530.55548096,5.500333786,,2.2290968895,76.329376221,,,42.857582092,,,170.04101563,520153.1875,6452287.5,-143.0410156
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,170.19301599,1.0,65030.0,22.925041199,,530.55548096,4.9953637123,,2.2607681751,75.341362,,,43.415592194,,,170.19300842,520153.1875,6452287.5,-143.1930084
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,170.34501599,1.0,65030.0,22.498762131,,528.47369385,4.5475516319,,2.308106184,74.501014709,,,44.037605286,,,170.34501648,520153.1875,6452287.5,-143.3450165
Force_2020_all_wells_train_test_blind_hidden_final/17_11-1.las,17/11-1,170.49701599,1.0,65030.0,21.942420959,,527.77770996,4.3271479607,,2.3623068333,74.146224976,,,44.668052673,,,170.49700928,520153.1875,6452287.5,-143.4970093
