source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,35.768,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,35.92,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.072,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.224,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.376,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.528,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.68,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.832,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,36.984,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.136,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.288,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.44,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.592,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.744,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,37.896,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.048,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.2,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.352,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.504,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.656,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.808,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,38.96,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.112,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.264,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.416,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.568,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.72,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,39.872,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.024,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.176,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.328,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.48,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.632,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.784,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,40.936,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.088,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.24,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.392,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.544,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.696,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,41.848,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.0,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.152,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.304,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.456,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.608,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.76,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,42.912,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.064,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.216,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.368,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.52,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.672,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.824,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,43.976,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.128,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.28,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.432,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.584,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.736,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,44.888,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.04,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.192,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.344,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.496,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.648,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.8,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,45.952,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.104,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.256,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.408,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.56,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.712,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,46.864,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.016,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.168,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.32,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.472,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.624,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.776,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,47.928,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.08,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.232,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.384,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.536,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.688,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.84,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,48.992,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.144,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.296,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.448,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.6,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.752,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,49.904,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,50.056,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,50.208,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,50.36,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_8-7 R.las,34/8-7R,50.512,,,,,,,,0.0,0.0,,-15.0,0.0,,,,,
