source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.086,,,,,5.5198502541,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.238,,,,,6.5220236778,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.39,,,,,7.5513095856,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.542,,,,,8.5806016922,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.694,,,,,9.6097984314,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.846,,,,,10.639083862,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,133.998,,,,,11.76192379,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.15,,,,,14.494013786,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.302,,,,,17.343906403,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.454,,,,,20.193714142,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.606,,,,,23.043514252,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.758,,,,,25.893316269,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,134.91,,,,,28.743118286,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.062,,,,,29.476327896,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.214,,,,,27.847753525,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.366,,,,,26.012992859,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.518,,,,,24.178310394,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.67,,,,,22.343639374,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.822,,,,,20.508968353,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,135.974,,,,,18.67420578,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.126,,,,,17.711893082,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.278,,,,,16.913167953,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.43,,,,,16.12195015,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.582,,,,,15.330733299,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.734,,,,,14.539514542,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,136.886,,,,,13.748296738,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.038,,,,,13.024079323,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.19,,,,,12.422386169,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.342,,,,,11.836415291,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.494,,,,,11.250457764,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.646,,,,,10.664413452,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.798,,,,,10.07844162,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,137.95,,,,,9.4924840927,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.102,,,,,16.92565155,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.254,,,,,27.525716782,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.406,,,,,38.433097839,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.558,,,,,49.340492249,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.71,,,,,60.247890472,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,138.862,,,,,71.155204773,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.014,,,,,77.79511261,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.166,,,,,70.672859192,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.318,,,,,61.162464142,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.47,,,,,51.652008057,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.622,,,,,42.141620636,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.774,,,,,32.631164551,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,139.926,,,,,23.120773315,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.078,,,,,19.457742691,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.23,,,,,19.682092667,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.382,,,,,20.469837189,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.534,,,,,21.257646561,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.686,,,,,22.04539299,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.838,,,,,22.833200455,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,140.99,,,,,23.465555191,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.142,,,,,22.960496902,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.294,,,,,22.197904587,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.446,,,,,21.43539238,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.598,,,,,20.672819138,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.75,,,,,19.910305023,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,141.902,,,,,19.147731781,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.054,,,,,18.922080994,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.206,,,,,19.252876282,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.358,,,,,19.693317413,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.51,,,,,20.133756638,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.662,,,,,20.574199677,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.814,,,,,21.014638901,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,142.966,,,,,21.455080032,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.118,,,,,25.03676796,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.27,,,,,29.523792267,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.422,,,,,34.010883331,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.574,,,,,38.497974396,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.726,,,,,42.98506546,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,143.878,,,,,47.472160339,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.03,,,,,49.309631348,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.182,,,,,46.92829895,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.334,,,,,43.465885162,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.486,,,,,40.003421783,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.638,,,,,36.540931702,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.79,,,,,33.078517914,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,144.942,,,,,29.61605835,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.094,,,,,26.357187271,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.246,,,,,23.197692871,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.398,,,,,20.048280716,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.55,,,,,16.898796082,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.702,,,,,13.749357224,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,145.854,,,,,10.599871635,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.006,,,,,8.5614595413,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.158,,,,,9.3502454758,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.31,,,,,11.058577538,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.462,,,,,12.766881943,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.614,,,,,14.475186348,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.766,,,,,16.183563232,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,146.918,,,,,17.891895294,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.07,,,,,18.691671371,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.222,,,,,18.81999588,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.374,,,,,18.824453354,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.526,,,,,18.828872681,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.678,,,,,18.83326149,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.83,,,,,18.837718964,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,147.982,,,,,18.744531631,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.134,,,,,18.197629929,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.286,,,,,17.46588707,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.438,,,,,16.73418045,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.59,,,,,16.002437592,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.742,,,,,15.270731926,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,148.894,,,,,14.539056778,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.046,,,,,14.104234695,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.198,,,,,13.987015724,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.35,,,,,13.954999924,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.502,,,,,13.922984123,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.654,,,,,13.89103508,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.806,,,,,13.859052658,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,149.958,,,,,13.810829163,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.11,,,,,13.533738136,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.262,,,,,13.140607834,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.414,,,,,12.747507095,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.566,,,,,12.354441643,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.718,,,,,11.96137619,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,150.87,,,,,11.568246841,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.022,,,,,11.16704464,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.174,,,,,10.753373146,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.326,,,,,10.335236549,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.478,,,,,9.917137146,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.63,,,,,9.4989748001,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.782,,,,,9.0808372498,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,151.934,,,,,8.6626758575,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.086,,,,,8.4192152023,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.238,,,,,8.2924900055,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.39,,,,,8.1720075607,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.542,,,,,8.0515241623,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.694,,,,,7.9310417175,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.846,,,,,7.8105592728,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,152.998,,,,,7.7440443039,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.15,,,,,7.7991576195,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.302,,,,,7.911262989,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.454,,,,,8.0234279633,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.606,,,,,8.1355733871,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.758,,,,,8.247677803,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,153.91,,,,,8.3598423004,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.062,,,,,8.3217992783,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.214,,,,,8.1455812454,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.366,,,,,7.9462471008,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.518,,,,,7.7468719482,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.67,,,,,7.5474967957,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.822,,,,,7.3481216431,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,154.974,,,,,7.1853117943,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.126,,,,,7.1536021233,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.278,,,,,7.2006349564,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.43,,,,,7.2477111816,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.582,,,,,7.294731617,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.734,,,,,7.3417634964,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_5-3.las,16/5-3 Johan Sverdrup Appr,155.886,,,,,7.3888397217,,,,,,,,,,,,,,,
