source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.19300073,,,,12.923453331,,0.2685207427,,-10.10748386,,,,2.6583285332,,,,150.19299316,444581.5,6711946.5,-125.1930008
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.34500073,,,,19.762454987,,0.398886025,,-9.007893562,,,,1.621167779,,,,150.34500122,444581.5,6711946.5,-125.3450012
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.49700073,,,,46.320034027,,0.3848517239,,-8.714130402,,,,1.4881591797,,,,150.49699402,444581.5,6711946.5,-125.4970016
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.64900073,,,,73.216514587,,0.3582116663,,-7.475439072,,,,2.9905431271,,,,150.64900208,444581.5,6711946.5,-125.6490021
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.80100073,,,,133.0854187,,0.347293824,,-6.830158234,,,,3.669585228,,,,150.80099487,444581.5,6711946.5,-125.8010025
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,150.95300073,,,,174.5369873,,0.3510304689,,-5.987872124,,,,4.2692604065,,,,150.95300293,444581.5,6711946.5,-125.9530029
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.10500073,,,,22.772274017,,0.3703342676,,-4.983956337,,,,3.0665807724,,,,151.10499573,444581.5,6711946.5,-126.1050034
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.25700073,,,,5.1364135742,,0.3995324075,,-5.13864994,,,,4.1078400612,,,,151.25700378,444581.5,6711946.5,-126.2570038
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.40900073,,,,2.6824707985,,0.4466444254,,-5.445636272,,,,4.6833820343,,,,151.40899658,444581.5,6711946.5,-126.4090042
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.56100073,,,,2.2551603317,,0.4944780469,,-6.004067421,,,,5.2541909218,,,,151.56100464,444581.5,6711946.5,-126.560997
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.71300073,,,,3.5583152771,,0.5229944587,,-7.883242607,,,,5.7259297371,,,,151.71299744,444581.5,6711946.5,-126.7129974
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,151.86500073,,,,9.3743886948,,0.4748204947,,-9.198629379,,,,5.8212161064,,,,151.86500549,444581.5,6711946.5,-126.8649979
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.01700073,,,,31.557718277,,0.4152515531,,-9.482027054,,,,6.3059997559,,,,152.01699829,444581.5,6711946.5,-127.0169983
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.16900073,,,,88.9945755,,0.3740305305,,-9.397865295,,,,6.3201942444,,,,152.16900635,444581.5,6711946.5,-127.1689987
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.32100073,,,,111.42216492,,0.3571568429,,-8.601231575,,,,6.3587703705,,,,152.32099915,444581.5,6711946.5,-127.3209991
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.47300073,,,,114.97525024,,0.3500525951,,-9.200382233,,,,6.0838823318,,,,152.4730072,444581.5,6711946.5,-127.4729996
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.62500073,,,,21.007612228,,0.3649583459,,-9.462553978,,,,4.7359790802,,,,152.625,444581.5,6711946.5,-127.625
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.77700073,,,,3.9784171581,,0.398229599,,-9.014307022,,,,5.2742834091,,,,152.77700806,444581.5,6711946.5,-127.7770004
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,152.92900073,,,,1.9848672152,,0.4574405849,,-8.783167839,,,,5.5586900711,,,,152.92900085,444581.5,6711946.5,-127.9290009
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.08100073,,,,1.4571274519,,0.5402094126,,-8.43894577,,,,5.4554858208,,,,153.08099365,444581.5,6711946.5,-128.0809937
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.23300073,,,,1.2357667685,,0.6540517211,,-8.193335533,,,,3.5552148819,,,,153.23300171,444581.5,6711946.5,-128.2330017
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.38500073,,,,1.1844574213,,0.7379556298,,-8.155638695,,,,3.9555225372,,,,153.38499451,444581.5,6711946.5,-128.3849945
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.53700073,,,,1.4853482246,,0.7192476392,,-7.273269176,,,,3.697879076,,,,153.53700256,444581.5,6711946.5,-128.5370026
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.68900073,,,,2.8540904522,,0.6215065122,,-7.574260235,,,,5.2659497261,,,,153.68899536,444581.5,6711946.5,-128.6889954
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.84100073,,,,10.03971386,,0.517724514,,-7.664818287,,,,5.7801456451,,,,153.84100342,444581.5,6711946.5,-128.8410034
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,153.99300073,,,,31.471878052,,0.41554901,,-7.573297024,,,,5.6988186836,,,,153.99299622,444581.5,6711946.5,-128.9929962
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.14500073,,,,53.773860931,,0.366645813,,-7.436280251,,,,5.2053256035,,,,154.14500427,444581.5,6711946.5,-129.1450043
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.29700073,,,,41.3347435,,0.3128557801,,-7.116632938,,,,5.313683033,,,,154.29699707,444581.5,6711946.5,-129.2969971
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.44900073,,,,45.413944244,,0.2806024551,,-6.375186443,,,,6.3821692467,,,,154.44900513,444581.5,6711946.5,-129.4490051
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.60100073,,,,43.499477386,,0.2767206132,,-5.827514648,,,,6.8014864922,,,,154.60099792,444581.5,6711946.5,-129.6009979
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.75300073,,,,23.835094452,,0.3112570643,,-4.057049751,,,,6.2327013016,,,,154.75300598,444581.5,6711946.5,-129.753006
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,154.90500073,,,,6.0263905525,,0.3729330897,,-3.90598774,,,,5.6625313759,,,,154.90499878,444581.5,6711946.5,-129.9049988
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.05700073,,,,2.6584279537,,0.4535539746,,-4.204967499,,,,5.2171006203,,,,155.05700684,444581.5,6711946.5,-130.0570068
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.20900073,,,,3.2407155037,,0.5137557983,,-3.747367382,,,,6.0035772324,,,,155.20899963,444581.5,6711946.5,-130.2089996
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.36100073,,,,7.3148856163,,0.5063267946,,-4.08797121,,,,8.1493167877,,,,155.36100769,444581.5,6711946.5,-130.3610077
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.51300073,,,,6.6928143501,,0.4314159453,,-4.342545033,,,,9.1190605164,,,,155.51300049,444581.5,6711946.5,-130.5130005
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.66500073,,,,6.070743084,,0.337017417,,-5.24501133,,,,8.4340467453,,,,155.66499329,444581.5,6711946.5,-130.6649933
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.81700073,,,,5.4486718178,,0.2786588967,,-6.123980045,,,,6.9207582474,,,,155.81700134,444581.5,6711946.5,-130.8170013
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,155.96900073,,,,4.8266005516,,0.2400021553,,-6.79480648,,,,6.8318428993,,,,155.96899414,444581.5,6711946.5,-130.9689941
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.12100073,,,,4.2045297623,,0.2145047337,,-8.895119667,,,,5.850259304,,,,156.1210022,444581.5,6711946.5,-131.1210022
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.27300073,,,,3.5824587345,,0.2083241493,,-12.71870899,,,,6.2288684845,,,,156.272995,444581.5,6711946.5,-131.272995
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.42500073,,,,2.9603874683,,0.2255756706,,-18.42577934,,,,4.6554932594,,,,156.42500305,444581.5,6711946.5,-131.4250031
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.57700073,,,,2.3383162022,,0.2773623765,,-26.59708977,,,,4.5460305214,,,,156.57699585,444581.5,6711946.5,-131.5769958
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.72900073,,,,1.7178099155,,0.3751566708,,-33.54117966,,,,3.4823935032,,,,156.72900391,444581.5,6711946.5,-131.7290039
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,156.88100073,,,,1.2442364693,,0.5626685023,,-37.85159302,,,,3.5087320805,,,,156.8809967,444581.5,6711946.5,-131.8809967
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.03300073,,,,2.1446824074,,0.6969838738,,-39.00372314,,,,4.0384674072,,,,157.03300476,444581.5,6711946.5,-132.0330048
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.18500073,,,,2.2659323215,,0.5362716317,,-39.18521118,,,,4.1219301224,,,,157.18499756,444581.5,6711946.5,-132.1849976
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.33700073,,,,2.0744931698,,0.5272758603,,-38.91566849,,,,5.2051510811,,,,157.33700562,444581.5,6711946.5,-132.3370056
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.48900073,,,,1.9460036755,,0.5391180515,,-36.89332962,,,,5.2290849686,,,,157.48899841,444581.5,6711946.5,-132.4889984
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.64100073,,,,1.771078229,,0.5569922328,,-35.65784836,,,,5.2910523415,,,,157.64100647,444581.5,6711946.5,-132.6410065
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.79300073,,,,1.3048137426,,0.6438029408,,-35.76462173,,,,6.4376187325,,,,157.79299927,444581.5,6711946.5,-132.7929993
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,157.94500073,,,,1.0663411617,,1.009691596,,-36.87506104,,,,7.416405201,,,,157.94500732,444581.5,6711946.5,-132.9450073
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.09700073,,,,0.9291294813,,1.763001442,,-38.5353508,,,,6.5436854362,,,,158.09700012,444581.5,6711946.5,-133.0970001
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.24900073,,,,0.8395554423,,2.1646420956,,-40.89102173,,,,5.6545677185,,,,158.24900818,444581.5,6711946.5,-133.2490082
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.40100073,,,,1.8681424856,,1.1162819862,,-43.73987198,,,,4.6033835411,,,,158.40100098,444581.5,6711946.5,-133.401001
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.55300073,,,,8.9505434036,,0.5679608583,,-47.85723495,,,,5.2186303139,,,,158.55299377,444581.5,6711946.5,-133.5529938
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.70500073,,,,7.744743824,,0.3603020608,,-53.28427124,,,,6.3461747169,,,,158.70500183,444581.5,6711946.5,-133.7050018
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,158.85700073,,,,6.3472533226,,0.3098951578,,-58.25392151,,,,6.8699259758,,,,158.85699463,444581.5,6711946.5,-133.8569946
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.00900073,,,,1.4341605902,,0.4170947075,,-61.30243683,,,,6.2855825424,,,,159.00900269,444581.5,6711946.5,-134.0090027
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.16100073,,,,1.2125868797,,0.5271652937,,-63.42162704,,,,5.7276129723,,,,159.16099548,444581.5,6711946.5,-134.1609955
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.31300073,,,,0.9651839733,,0.4456369579,,-65.36727905,,,,5.8212785721,,,,159.31300354,444581.5,6711946.5,-134.3130035
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.46500073,,,,0.8675159812,,0.6218943596,,-66.06125641,,,,7.4348583221,,,,159.46499634,444581.5,6711946.5,-134.4649963
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.61700073,,,,0.8050425053,,0.5222712159,,-67.71920776,,,,5.7687592506,,,,159.61700439,444581.5,6711946.5,-134.6170044
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.76900073,,,,1.3254635334,,0.2870576382,,-67.10504913,,,,5.1962413788,,,,159.76899719,444581.5,6711946.5,-134.7689972
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,159.92100073,,,,4.2674212456,,0.2002574056,,-64.37346649,,,,4.7011437416,,,,159.92100525,444581.5,6711946.5,-134.9210052
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.07300073,,,,4.0700316429,,0.2038494647,,-63.16365814,,,,6.3943924904,,,,160.07299805,444581.5,6711946.5,-135.072998
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.22500073,,,,3.8726418018,,0.2683610916,,-62.86743927,,,,6.3756246567,,,,160.2250061,444581.5,6711946.5,-135.2250061
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.37700073,,,,3.6752519608,,0.3750368059,,-63.36053848,,,,5.7629213333,,,,160.3769989,444581.5,6711946.5,-135.3769989
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.52900073,,,,3.4778621197,,0.3094155192,,-65.44972229,,,,4.6057443619,,,,160.52900696,444581.5,6711946.5,-135.529007
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.68100073,,,,3.2804722786,,0.2298018336,,-67.12271881,,,,4.0546894073,,,,160.68099976,444581.5,6711946.5,-135.6809998
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.83300073,,,,3.0830821991,,0.1892019063,,-69.56582642,,,,5.1967711449,,,,160.83300781,444581.5,6711946.5,-135.8330078
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,160.98500073,,,,2.8856925964,,0.1688999981,,-71.20730591,,,,6.3731064796,,,,160.98500061,444581.5,6711946.5,-135.9850006
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.13700073,,,,2.6883027554,,0.1690749377,,-72.6116333,,,,7.4984636307,,,,161.13699341,444581.5,6711946.5,-136.1369934
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.28900073,,,,2.4834856987,,0.188247785,,-73.331604,,,,5.2149510384,,,,161.28900146,444581.5,6711946.5,-136.2890015
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.44100073,,,,1.1518065929,,0.2266877294,,-74.44697571,,,,4.0311384201,,,,161.44099426,444581.5,6711946.5,-136.4409943
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.59300073,,,,1.0274412632,,0.3753744364,,-75.18881226,,,,4.0193071365,,,,161.59300232,444581.5,6711946.5,-136.5930023
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.74500073,,,,1.1365506649,,0.6646042466,,-75.84428406,,,,6.8827815056,,,,161.74499512,444581.5,6711946.5,-136.7449951
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,161.89700073,,,,1.093968153,,0.6344203949,,-76.62355042,,,,8.0267124176,,,,161.89700317,444581.5,6711946.5,-136.8970032
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.04900073,,,,1.3751374483,,0.5653563738,,-75.93808746,,,,8.0157032013,,,,162.04899597,444581.5,6711946.5,-137.048996
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.20100073,,,,1.2511725426,,0.5001038313,,-75.31249237,,,,8.305893898,,,,162.20100403,444581.5,6711946.5,-137.201004
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.35300073,,,,1.1341933012,,0.6312152147,,-74.36532593,,,,8.598115921,,,,162.35299683,444581.5,6711946.5,-137.3529968
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.50500073,,,,1.1818805933,,0.8950558901,,-73.98347473,,,,7.4966955185,,,,162.50500488,444581.5,6711946.5,-137.5050049
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.65700073,,,,1.0837203264,,1.4955199957,,-73.58224487,,,,5.7680921555,,,,162.65699768,444581.5,6711946.5,-137.6569977
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.80900073,,,,1.1059179306,,1.5843194723,,-72.44047546,,,,5.7344770432,,,,162.80900574,444581.5,6711946.5,-137.8090057
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,162.96100073,,,,1.137979269,,1.0150294304,,-71.4352417,,,,6.2996001244,,,,162.96099854,444581.5,6711946.5,-137.9609985
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.11300073,,,,1.1357748508,,0.9391104579,,-71.29222107,,,,5.7830576897,,,,163.11300659,444581.5,6711946.5,-138.1130066
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.26500073,,,,1.1671077013,,0.9925364256,,-70.91736603,,,,5.2187466621,,,,163.26499939,444581.5,6711946.5,-138.2649994
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.41700073,,,,1.2711884975,,1.1826324463,,-70.49234009,,,,6.9116258621,,,,163.41700745,444581.5,6711946.5,-138.4170074
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.56900073,,,,1.3093146086,,1.6239171028,,-69.35108948,,,,8.1019916534,,,,163.56900024,444581.5,6711946.5,-138.5690002
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.72100073,,,,1.2700871229,,1.6442941427,,-68.23181152,,,,8.1330766678,,,,163.7210083,444581.5,6711946.5,-138.7210083
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,163.87300073,,,,1.252633214,,1.390955925,,-66.07003021,,,,5.8897614479,,,,163.8730011,444581.5,6711946.5,-138.8730011
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.02500073,,,,1.2398170233,,1.3565340042,,-64.34438324,,,,5.7670331001,,,,164.0249939,444581.5,6711946.5,-139.0249939
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.17700073,,,,1.2336558104,,1.3488992453,,-63.55128098,,,,4.1102304459,,,,164.17700195,444581.5,6711946.5,-139.177002
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.32900073,,,,1.202675581,,1.3486000299,,-62.36994934,,,,4.5830869675,,,,164.32899475,444581.5,6711946.5,-139.3289948
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.48100073,,,,1.2225142717,,1.1451631784,,-61.28944778,,,,3.5221838951,,,,164.48100281,444581.5,6711946.5,-139.4810028
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.63300073,,,,1.1708426476,,1.0494962931,,-59.69503403,,,,4.5620832443,,,,164.63299561,444581.5,6711946.5,-139.6329956
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.78500073,,,,1.2234482765,,0.9968321919,,-58.30642319,,,,5.7262806892,,,,164.78500366,444581.5,6711946.5,-139.7850037
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,164.93700073,,,,1.2624589205,,1.0743106604,,-58.86769104,,,,6.8838338852,,,,164.93699646,444581.5,6711946.5,-139.9369965
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.08900073,,,,1.1993883848,,1.1792229414,,-58.04673767,,,,6.3941955566,,,,165.08900452,444581.5,6711946.5,-140.0890045
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.24100073,,,,1.2255147696,,1.324844718,,-58.76950836,,,,5.2414517403,,,,165.24099731,444581.5,6711946.5,-140.2409973
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.39300073,,,,1.2567901611,,1.2682142258,,-59.11063766,,,,4.0896000862,,,,165.39300537,444581.5,6711946.5,-140.3930054
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.54500073,,,,1.207757473,,1.5288974047,,-58.97067261,,,,7.1794929504,,,,165.54499817,444581.5,6711946.5,-140.5449982
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.69700073,,,,1.1968423128,,1.6550914049,,-58.90851974,,,,8.4821147919,,,,165.69700623,444581.5,6711946.5,-140.6970062
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,165.84900073,,,,1.2361965179,,1.2653416395,,-58.59008026,,,,9.07716465,,,,165.84899902,444581.5,6711946.5,-140.848999
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.00100073,,,,1.2203321457,,1.1982222795,,-57.7290802,,,,5.990834713,,,,166.00100708,444581.5,6711946.5,-141.0010071
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.15300073,,,,1.1494195461,,1.055616498,,-56.88111115,,,,5.7347016335,,,,166.15299988,444581.5,6711946.5,-141.1529999
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.30500073,,,,1.1902418137,,0.880423665,,-56.04875946,,,,6.8052296638,,,,166.30500793,444581.5,6711946.5,-141.3050079
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.45700073,,,,1.1692552567,,0.9651866555,,-55.13375092,,,,7.4359917641,,,,166.45700073,444581.5,6711946.5,-141.4570007
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.60900073,,,,1.2384415865,,1.2559329271,,-54.82600021,,,,6.973423481,,,,166.60899353,444581.5,6711946.5,-141.6089935
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.76100073,,,,1.1755988598,,1.463067174,,-54.40927505,,,,6.9435858727,,,,166.76100159,444581.5,6711946.5,-141.7610016
Force_2020_all_wells_train_test_blind_hidden_final/29_6-1.las,29/6-1,166.91300073,,,,1.1511660814,,1.4395755529,,-54.15982819,,,,8.0110645294,,,,166.91299438,444581.5,6711946.5,-141.9129944
