source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,410.7308,,,,9.875,61.676548004,46.352527618,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,410.8828,,,,9.875,64.535697937,47.591140747,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.0348,,,,9.875,64.796157837,50.267288208,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.1868,,,,9.875,61.316822052,55.675357819,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.3388,,,,9.875,56.904312134,59.714408875,1.8753559589,1.9229571819,,,,,,,,,411.33880615,536100.4375,6793049.5,-382.3374939
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.4908,,,,9.875,52.491744995,61.80632782,1.8917595148,1.9565453529,,,,,,,,,411.49081421,536100.375,6793049.5,-382.489502
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.6428,,,,9.875,48.079158783,64.477401733,1.8940266371,1.9372880459,,,,,,,,,411.64279175,536100.375,6793049.5,-382.6414795
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.7948,,,,9.875,43.66664505,66.357887268,1.8912653923,1.9194558859,,,,,,,,,411.7947998,536100.375,6793049.5,-382.793457
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,411.9468,,,,9.875,39.254081726,62.026363373,1.8311214447,1.8570955992,,,,,,,,,411.94680786,536100.375,6793049.5,-382.9454651
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.0988,,,,9.875,36.715278625,58.044589996,1.7764035463,1.7270526886,,,,,,,,,412.0987854,536100.375,6793049.5,-383.0974426
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.2508,,,,9.875,35.016307831,55.337200165,1.7842434645,1.7701869011,,,,,,,,,412.25079346,536100.375,6793049.5,-383.2494507
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.4028,,,,9.875,33.383804321,53.729164124,1.8310674429,1.7806026936,,,,,,,,,412.40280151,536100.375,6793049.5,-383.4014587
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.5548,,,,9.875,31.751298904,45.734775543,1.8421773911,1.8207014799,,,,,,,,,412.55480957,536100.375,6793049.5,-383.5534668
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.7068,,,,9.875,30.118867874,39.121437073,1.8730363846,1.9131112099,,,,,,,,,412.70678711,536100.375,6793049.5,-383.7054443
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,412.8588,,,,9.875,28.486391068,30.967287064,1.9371060133,1.9188959599,,,,,,,,,412.85879517,536100.375,6793049.5,-383.8574524
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.0108,,,,9.875,26.900974274,25.07818222,2.0877525806,2.1631426811,,,,,,78.000205994,,,413.01080322,536100.375,6793049.5,-384.0094299
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.1628,,,,9.875,25.421646118,24.379400253,2.1526134014,2.3053946495,,,,,,80.255737305,,,413.16281128,536100.375,6793049.5,-384.161438
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.3148,,,,9.875,23.976119995,24.890884399,2.2011971474,2.3091020584,,,,,,82.723320007,,,413.31478882,536100.375,6793049.5,-384.3134155
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.4668,,,,9.875,22.530626297,25.625524521,2.1862227917,2.31685853,,,,,,82.845932007,,,413.46679688,536100.375,6793049.5,-384.4654236
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.6188,,,,9.875,21.085128784,26.181438446,2.2094726563,2.3172445297,,,,,,80.424621582,,,413.61880493,536100.375,6793049.5,-384.6174316
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.7708,,,,9.875,19.639562607,26.621980667,2.2766547203,2.342758894,,,,,,76.654441833,,,413.77081299,536100.375,6793049.5,-384.7694397
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,413.9228,,,,9.875,18.194036484,26.908006668,2.3591909409,2.4347641468,,,,,,73.679420471,,,413.92279053,536100.375,6793049.5,-384.9214172
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.0748,,,,9.875,16.318706512,27.031682968,2.3876183033,2.4621398449,,,,,,72.328353882,,,414.07479858,536100.375,6793049.5,-385.0734253
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.2268,,,,9.875,14.148537636,27.085533142,2.3878042698,2.4472498894,,,,,,72.284637451,,,414.22680664,536100.375,6793049.5,-385.2254028
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.3788,,,,9.875,11.929347992,27.187320709,2.3945190907,2.4300148487,,,,,,75.202072144,,,414.3788147,536100.375,6793049.5,-385.3774109
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.5308,,,,9.875,9.710187912,24.982791901,2.3938989639,2.4430556297,,,,,,75.426734924,,,414.53079224,536100.375,6793049.5,-385.5293884
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.6828,,,,9.875,7.4909582138,21.734548569,2.3812394142,2.4031796455,,,,,,73.661956787,,,414.68280029,536100.375,6793049.5,-385.6813965
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.8348,,,,9.875,5.2717676163,17.345705032,2.3213083744,2.2337257862,,,,,,73.610076904,,,414.83480835,536100.375,6793049.5,-385.8334045
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,414.9868,,,,9.875,3.8620400429,14.725536346,2.3230631351,2.118473053,,,,,,74.577590942,,,414.98678589,536100.375,6793049.5,-385.9853821
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.1388,,,,9.875,5.6195845604,11.986021996,2.3651947975,2.233145237,,,,,,71.290290833,,,415.13879395,536100.375,6793049.5,-386.1373901
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.2908,,,,9.875,8.6413640976,9.8482646942,2.3317248821,2.316265583,,,,,,66.481445313,,,415.290802,536100.375,6793049.5,-386.2893982
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.4428,,,,9.875,11.663111687,7.1168627739,2.3676757813,2.3927218914,,,,,,63.818145752,,,415.44281006,536100.375,6793049.5,-386.4414063
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.5948,,,,9.875,14.684860229,4.9907302856,2.346227169,2.5027360916,,,,,,66.486160278,,,415.5947876,536100.375,6793049.5,-386.5933838
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.7468,,,,9.875,17.706607819,13.008502007,2.3497769833,2.4894454479,,,,,,70.886558533,,,415.74679565,536100.375,6793049.5,-386.7453613
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,415.8988,,,,9.875,20.728355408,26.663707733,2.3535978794,2.4260041714,,,,,,72.28452301,,,415.89880371,536100.375,6793049.5,-386.8973694
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.0508,,,,9.875,22.879032135,32.075775146,2.3551785946,2.4709675312,,,,,,71.410957336,,,416.05081177,536100.375,6793049.5,-387.0493774
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.2028,,,,9.875,24.163707733,23.730901718,2.3709170818,2.4842634201,,,,,,70.105026245,,,416.20278931,536100.375,6793049.5,-387.201355
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.3548,,,,9.875,25.230766296,11.999199867,2.3911683559,2.5217392445,,,,,,69.441490173,,,416.35479736,536100.375,6793049.5,-387.353363
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.5068,,,,9.875,26.297792435,9.5608768463,2.4058041573,2.5304877758,,,,,,69.770622253,,,416.50680542,536100.375,6793049.5,-387.5053711
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.6588,,,,9.875,27.364850998,13.811402321,2.401497364,2.4837081432,,,,,,70.455001831,,,416.65881348,536100.375,6793049.5,-387.6573792
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.8108,,,,9.875,28.431877136,17.990423203,2.3567807674,2.4935436249,,,,,,70.722045898,,,416.81079102,536100.375,6793049.5,-387.8093567
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,416.9628,,,,9.875,29.270849228,20.627731323,2.2772018909,2.3320589066,,,,,,72.599525452,,,416.96279907,536100.375,6793049.5,-387.9613342
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.1148,,,,9.875,27.942527771,20.486574173,2.245323658,2.2419140339,,,,,,73.870445251,,,417.11480713,536100.375,6793049.5,-388.1133423
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.2668,,,,9.875,25.536359787,20.860895157,2.2349367142,2.2396550179,,,,,,74.184661865,,,417.26681519,536100.375,6793049.5,-388.2653503
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.4188,,,,9.875,23.130191803,23.040458679,2.233590126,2.2422385216,,,,,,73.60105896,,,417.41879272,536100.375,6793049.5,-388.4173279
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.5708,,,,9.875,20.724021912,26.366580963,2.2165205479,2.2897100449,,,,,,72.424034119,,,417.57080078,536100.375,6793049.5,-388.5693359
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.7228,,,,9.875,18.317853928,29.014860153,2.2094728947,2.152528286,,,,,,73.557899475,,,417.72280884,536100.375,6793049.5,-388.721344
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,417.8748,,,,9.875,15.911750793,29.224391937,2.1002805233,2.1274502277,,,,,,75.312782288,,,417.87478638,536100.375,6793049.5,-388.8733215
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.0268,,,,9.875,13.956987381,27.864620209,2.0842680931,2.023100853,,,,,,74.766098022,,,418.02679443,536100.375,6793049.5,-389.0253296
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.1788,,,,9.875,12.64252758,25.511671066,2.1246366501,2.0006172657,,,,,,73.040405273,,,418.17880249,536100.375,6793049.5,-389.1773071
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.3308,,,,9.875,11.548171043,21.019544601,2.214417696,2.119492054,,,,,,68.635726929,,,418.33081055,536100.375,6793049.5,-389.3293152
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.4828,,,,9.875,10.453787804,17.931045532,2.370442152,2.3083062172,,,,,,65.086952209,,,418.48278809,536100.375,6793049.5,-389.4812927
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.6348,,,,9.875,9.3593673706,15.189248085,2.6632556915,2.8471958637,,,,,,64.349655151,,,418.63479614,536100.375,6793049.5,-389.6333008
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.7868,,,,9.875,8.2649478912,14.00701046,2.8030483723,3.1449759007,,,,,,64.540496826,,,418.7868042,536100.375,6793049.5,-389.7853088
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,418.9388,,,,9.875,7.1705274582,14.203408241,2.7661099434,3.1907458305,,,,,,65.300590515,,,418.93881226,536100.375,6793049.5,-389.9373169
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.0908,,,,9.875,7.0025157928,13.448348999,2.7644748688,3.1929574013,,,,,,68.166069031,,,419.09078979,536100.375,6793049.5,-390.0892944
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.2428,,,,9.875,7.4220371246,11.241774559,2.8055455685,3.0371141434,,,,,,71.071723938,,,419.24279785,536100.375,6793049.5,-390.2413025
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.3948,,,,9.875,7.8552355766,9.9973192215,2.8136341572,2.9567167759,,,,,,71.450332642,,,419.39480591,536100.375,6793049.5,-390.39328
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.5468,,,,9.875,8.2883958817,9.4818201065,2.8325238228,2.9371473789,,,,,,68.975471497,,,419.54681396,536100.375,6793049.5,-390.5452881
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.6988,,,,9.875,8.721616745,8.7257270813,2.8416447639,2.9040355682,,,,,,67.63432312,,,419.6987915,536100.375,6793049.5,-390.6972656
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,419.8508,,,,9.875,9.1548156738,7.3900265694,2.8338620663,2.839012146,,,,,,68.341972351,,,419.85079956,536100.375,6793049.5,-390.8492737
Force_2020_all_wells_train_test_blind_hidden_final/35_9-7.las,35/9-7,420.0028,,,,9.875,9.7093744278,6.8772106171,2.8150196075,2.8091330528,,,,,,70.66947937,,,420.00280762,536100.375,6793049.5,-391.0012817
