source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,154.7117,,,,,,5.233915329,0.6641449928,,,,,,167.8250885,,,154.71170044,470534.21875,6560841.0,-131.2116089
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,154.8637,,,,,,5.2861685753,0.6918761134,,,,,,161.60388184,,,154.86369324,470534.21875,6560841.0,-131.3636017
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.0157,,,,,,5.747115612,0.6960712671,,,,,,155.27328491,,,155.01570129,470534.21875,6560841.0,-131.5156097
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.1677,,,,,,6.4989995956,0.6788362861,,,,,,147.20845032,,,155.16769409,470534.21875,6560841.0,-131.6675873
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.3197,,,,,,6.8546519279,0.6594737768,,,,,,134.04855347,,,155.31970215,470534.21875,6560841.0,-131.8195953
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.4717,,,,,,6.9052920341,0.6436768174,,,,,,126.24516296,,,155.47169495,470534.21875,6560841.0,-131.9715729
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.6237,,,,,,6.9052920341,0.622866869,,,,,,118.26222992,,,155.623703,470534.21875,6560841.0,-132.1235809
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.7757,,,,,,6.9052920341,0.6074485183,,,,,,109.92209625,,,155.7756958,470534.21875,6560841.0,-132.2755737
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,155.9277,,,,,,6.9052920341,0.587305069,,,,,,101.58238983,,,155.92770386,470534.21875,6560841.0,-132.4275665
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.0797,,,,,,6.8993229866,0.5689324141,,,,,,93.242149353,,,156.07969666,470534.21875,6560841.0,-132.5795593
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.2317,,,,,,6.6827950478,0.5568914413,,,,,,84.892547607,,,156.23170471,470534.21875,6560841.0,-132.7315521
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.3837,,,,,,6.6215367317,0.5421887636,,,,,,76.466423035,,,156.38369751,470534.21875,6560841.0,-132.8835449
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.5357,,,,,,6.6215367317,0.5315113664,,,,,,67.941886902,,,156.53570557,470534.21875,6560841.0,-133.0355377
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.6877,,,,,,6.6215367317,0.5175741911,,,,,,60.20973587,,,156.68769836,470534.21875,6560841.0,-133.1875305
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.8397,,,,,,6.6215367317,0.5112658143,,,,,,59.112846375,,,156.83970642,470534.21875,6560841.0,-133.3395233
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,156.9917,,,,,,6.6215367317,0.5305116177,,,,,,67.173126221,,,156.99169922,470534.21875,6560841.0,-133.4915161
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.1437,,,,,,31.727584839,0.5333502889,,,,,,68.249908447,,,157.14370728,470534.21875,6560841.0,-133.6435242
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.2957,,,,,,39.256126404,0.5337744355,,,,,,67.30809021,,,157.29570007,470534.21875,6560841.0,-133.795517
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.4477,,,,,,39.256126404,0.5343486071,,,,,,65.865280151,,,157.44769287,470534.21875,6560841.0,-133.9474945
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.5997,,,,,,39.256126404,0.534771204,,,,,,64.526557922,,,157.59970093,470534.21875,6560841.0,-134.0995026
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.7517,,,,,,39.256126404,0.5353696942,,,,,,64.00075531,,,157.75169373,470534.21875,6560841.0,-134.2514801
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,157.9037,,,,,,39.166275024,0.5359454155,,,,,,63.794181824,,,157.90370178,470534.21875,6560841.0,-134.4034882
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.0557,,,,,,35.727230072,0.5363665223,,,,,,63.49363327,,,158.05569458,470534.21875,6560841.0,-134.555481
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.2077,,,,,,34.715690613,0.5369433761,,,,,,62.418457031,,,158.20770264,470534.21875,6560841.0,-134.7074738
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.3597,,,,,,34.715690613,0.5378287435,,,,,,61.156440735,,,158.35969543,470534.21875,6560841.0,-134.8594666
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.5117,,,,,,34.715690613,0.5425055027,,,,,,59.9581604,,,158.51170349,470534.21875,6560841.0,-135.0114746
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.6637,,,,,,34.731426239,0.5433450341,,,,,,59.390972137,,,158.66369629,470534.21875,6560841.0,-135.1634521
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.8157,,,,,,34.93812561,0.5335675478,,,,,,59.513751984,,,158.81570435,470534.21875,6560841.0,-135.3154602
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,158.9677,,,,,,34.999446869,0.5219538212,,,,,,59.691574097,,,158.96769714,470534.21875,6560841.0,-135.467453
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.1197,,,,,,34.999446869,0.5192670226,,,,,,59.869400024,,,159.1197052,470534.21875,6560841.0,-135.6194458
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.2717,,,,,,34.999446869,0.5156762004,,,,,,60.04725647,,,159.271698,470534.21875,6560841.0,-135.7714386
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.4237,,,,,,34.999446869,0.5121644735,,,,,,60.254116058,,,159.42370605,470534.21875,6560841.0,-135.9234467
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.5757,,,,,,34.999446869,0.5093702078,,,,,,60.77728653,,,159.57569885,470534.21875,6560841.0,-136.0754395
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.7277,,,,,,35.120464325,0.5058662891,,,,,,61.449645996,,,159.72770691,470534.21875,6560841.0,-136.2274323
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,159.8797,,,,,,36.221256256,0.5081340671,,,,,,62.122089386,,,159.87969971,470534.21875,6560841.0,-136.379425
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.0317,,,,,,38.517002106,0.527518332,,,,,,62.794391632,,,160.0316925,470534.21875,6560841.0,-136.5314178
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.1837,,,,,,39.256126404,0.5478288531,,,,,,63.466842651,,,160.18370056,470534.21875,6560841.0,-136.6834106
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.3357,,,,,,39.256126404,0.5585138798,,,,,,64.139190674,,,160.33569336,470534.21875,6560841.0,-136.8354034
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.4877,,,,,,39.256126404,0.5626339316,,,,,,64.798591614,,,160.48770142,470534.21875,6560841.0,-136.9874115
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.6397,,,,,,39.256126404,0.563159585,,,,,,65.275917053,,,160.63969421,470534.21875,6560841.0,-137.139389
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.7917,,,,,,39.256126404,0.5640509129,,,,,,65.65410614,,,160.79170227,470534.21875,6560841.0,-137.2913971
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,160.9437,,,,,,34.370445251,0.5648366213,,,,,,66.343856812,,,160.94369507,470534.21875,6560841.0,-137.4433899
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.0957,,,,,,29.800271988,0.5654465556,,,,,,67.049179077,,,161.09570313,470534.21875,6560841.0,-137.5953979
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.2477,,,,,,29.040061951,0.5662334561,,,,,,67.611190796,,,161.24769592,470534.21875,6560841.0,-137.7473755
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.3997,,,,,,29.040061951,0.5668424964,,,,,,68.180786133,,,161.39970398,470534.21875,6560841.0,-137.8993835
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.5517,,,,,,29.023025513,0.5676301718,,,,,,68.746452332,,,161.55169678,470534.21875,6560841.0,-138.0513763
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.7037,,,,,,28.818506241,0.5682381392,,,,,,69.312042236,,,161.70370483,470534.21875,6560841.0,-138.2033691
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,161.8557,,,,,,28.756305695,0.5690406561,,,,,,69.879325867,,,161.85569763,470534.25,6560841.0,-138.3553619
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.0077,,,,,,28.756305695,0.5699213147,,,,,,70.479232788,,,162.00770569,470534.25,6560841.0,-138.50737
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.1597,,,,,,28.43450737,0.5704360604,,,,,,71.059577942,,,162.15969849,470534.25,6560841.0,-138.6593475
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.3117,,,,,,21.158529282,0.5713226199,,,,,,71.637084961,,,162.31170654,470534.25,6560841.0,-138.8113556
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.4637,,,,,,18.540246964,0.5720046759,,,,,,72.138847351,,,162.46369934,470534.25,6560841.0,-138.9633484
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.6157,,,,,,18.525089264,0.5743165612,,,,,,72.565406799,,,162.6157074,470534.25,6560841.0,-139.1153412
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.7677,,,,,,18.316993713,0.5560474992,,,,,,69.983306885,,,162.7677002,470534.25,6560841.0,-139.267334
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,162.9197,,,,,,30.661205292,0.5309507251,,,,,,63.567241669,,,162.91969299,470534.25,6560841.0,-139.4193268
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.0717,,,,,,35.567016602,0.5111488104,,,,,,62.291797638,,,163.07170105,470534.25,6560841.0,-139.5713348
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.2237,,,,,,35.567016602,0.5090371966,,,,,,64.683456421,,,163.22369385,470534.25,6560841.0,-139.7233124
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.3757,,,,,,35.567016602,0.5061462522,,,,,,65.397911072,,,163.3757019,470534.25,6560841.0,-139.8753204
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.5277,,,,,,35.567016602,0.5033653378,,,,,,66.114982605,,,163.5276947,470534.25,6560841.0,-140.0273132
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.6797,,,,,,35.567016602,0.5012667775,,,,,,67.010276794,,,163.67970276,470534.25,6560841.0,-140.1793213
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.8317,,,,,,35.567016602,0.4989034534,,,,,,69.406143188,,,163.83169556,470534.25,6560841.0,-140.3313141
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,163.9837,,,,,,35.567016602,0.4992034137,,,,,,69.691719055,,,163.98370361,470534.25,6560841.0,-140.4833221
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.1357,,,,,,40.874519348,0.4996023774,,,,,,69.396026611,,,164.13569641,470534.25,6560841.0,-140.6353149
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.2877,,,,,,43.229045868,0.5000009537,,,,,,68.085075378,,,164.28770447,470534.25,6560841.0,-140.787323
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.4397,,,,,,43.229045868,0.5003003478,,,,,,60.283103943,,,164.43969727,470534.25,6560841.0,-140.9393158
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.5917,,,,,,43.229045868,0.5007990599,,,,,,54.423480988,,,164.59170532,470534.25,6560841.0,-141.0913239
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.7437,,,,,,43.229045868,0.5010986328,,,,,,51.637481689,,,164.74369812,470534.25,6560841.0,-141.2433167
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,164.8957,,,,,,43.229045868,0.5015965104,,,,,,54.378032684,,,164.89570618,470534.25,6560841.0,-141.3953247
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.0477,,,,,,38.054912567,0.5018970966,,,,,,63.313541412,,,165.04769897,470534.25,6560841.0,-141.5473175
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.1997,,,,,,35.850772858,0.5022950172,,,,,,67.220939636,,,165.19970703,470534.21875,6560841.0,-141.6993256
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.3517,,,,,,35.850772858,0.5026939511,,,,,,67.974899292,,,165.35169983,470534.21875,6560841.0,-141.8513184
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.5037,,,,,,35.850772858,0.5029950142,,,,,,68.011405945,,,165.50369263,470534.21875,6560841.0,-142.0033112
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.6557,,,,,,35.850772858,0.5099557042,,,,,,67.303855896,,,165.65570068,470534.21875,6560841.0,-142.1553192
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.8077,,,,,,35.067836761,0.5103930831,,,,,,66.290039063,,,165.80769348,470534.21875,6560841.0,-142.307312
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,165.9597,,,,,,14.232229233,0.5064046979,,,,,,65.613563538,,,165.95970154,470534.21875,6560841.0,-142.4593201
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.1117,,,,,,6.3377242088,0.5071747899,,,,,,65.68421936,,,166.11169434,470534.21875,6560841.0,-142.6113129
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.2637,,,,,,6.3377242088,0.5202832818,,,,,,69.972839355,,,166.26370239,470534.21875,6560841.0,-142.7633209
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.4157,,,,,,6.3255462646,0.53481251,,,,,,72.760482788,,,166.41569519,470534.21875,6560841.0,-142.9153137
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.5677,,,,,,6.1203613281,0.5406018496,,,,,,72.255584717,,,166.56770325,470534.21875,6560841.0,-143.0673218
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.7197,,,,,,6.0539684296,0.5479134917,,,,,,71.637756348,,,166.71969604,470534.21875,6560841.0,-143.2193146
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,166.8717,,,,,,6.0539684296,0.5567313433,,,,,,71.313789368,,,166.8717041,470534.21875,6560841.0,-143.3713226
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.0237,,,,,,32.156261444,0.5638883114,,,,,,73.796989441,,,167.0236969,470534.21875,6560841.0,-143.5233154
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.1757,,,,,,45.78307724,0.5737341046,,,,,,76.401374817,,,167.17570496,470534.21875,6560841.0,-143.6753235
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.3277,,,,,,45.78307724,0.5701118112,,,,,,77.769851685,,,167.32769775,470534.21875,6560841.0,-143.8273163
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.4797,,,,,,45.78307724,0.5642107129,,,,,,77.529655457,,,167.47970581,470534.21875,6560841.0,-143.9793243
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.6317,,,,,,45.598487854,0.5614415407,,,,,,77.057342529,,,167.63169861,470534.21875,6560841.0,-144.1313171
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.7837,,,,,,45.499259949,0.5612999797,,,,,,76.717315674,,,167.78370667,470534.21875,6560841.0,-144.2833252
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,167.9357,,,,,,45.499259949,0.5564100146,,,,,,77.671073914,,,167.93569946,470534.21875,6560841.0,-144.435318
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.0877,,,,,,45.499259949,0.5500049591,,,,,,79.904937744,,,168.08770752,470534.21875,6560841.0,-144.587326
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.2397,,,,,,44.711902618,0.540997982,,,,,,80.502876282,,,168.23970032,470534.21875,6560841.0,-144.7393188
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.3917,,,,,,28.449874878,0.5320088267,,,,,,79.491668701,,,168.39169312,470534.21875,6560841.0,-144.8913116
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.5437,,,,,,20.520812988,0.525077045,,,,,,78.376548767,,,168.54370117,470534.21875,6560841.0,-145.0433197
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.6957,,,,,,20.334447861,0.5153290033,,,,,,77.261367798,,,168.69569397,470534.21875,6560841.0,-145.1953125
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.8477,,,,,,20.21928215,0.5086826086,,,,,,76.146095276,,,168.84770203,470534.21875,6560841.0,-145.3473206
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,168.9997,,,,,,18.14500618,0.4996262491,,,,,,74.649719238,,,168.99969482,470534.21875,6560841.0,-145.4993134
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.1517,,,,,,17.121353149,0.4926488996,,,,,,72.677200317,,,169.15170288,470534.21875,6560841.0,-145.6513214
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.3037,,,,,,17.121353149,0.4838509858,,,,,,68.488922119,,,169.30369568,470534.21875,6560841.0,-145.8033142
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.4557,,,,,,17.121353149,0.4765202701,,,,,,66.184440613,,,169.45570374,470534.21875,6560841.0,-145.9553223
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.6077,,,,,,17.121353149,0.4761735201,,,,,,67.379684448,,,169.60769653,470534.21875,6560841.0,-146.1073151
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.7597,,,,,,17.121353149,0.4766543806,,,,,,69.383628845,,,169.75970459,470534.21875,6560841.0,-146.2593231
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,169.9117,,,,,,29.601934433,0.4769718349,,,,,,70.739509583,,,169.91169739,470534.21875,6560841.0,-146.4113159
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.0637,,,,,,36.985908508,0.4774517715,,,,,,71.247146606,,,170.06370544,470534.21875,6560841.0,-146.5633087
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.2157,,,,,,36.985908508,0.477950424,,,,,,71.503036499,,,170.21569824,470534.21875,6560841.0,-146.7153015
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.3677,,,,,,36.985908508,0.4782694876,,,,,,70.803421021,,,170.3677063,470534.21875,6560841.0,-146.8673096
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.5197,,,,,,36.985908508,0.4787478447,,,,,,70.28994751,,,170.5196991,470534.21875,6560841.0,-147.0193024
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.6717,,,,,,36.985908508,0.4790678918,,,,,,70.052078247,,,170.67170715,470534.21875,6560841.0,-147.1713104
Force_2020_all_wells_train_test_blind_hidden_final/25_11-15.las,25/11-15  Grane,170.8237,,,,,,36.985908508,0.4795452058,,,,,,70.028366089,,,170.82369995,470534.21875,6560841.0,-147.3233032
