source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,142.888,,,,,,,,,,,,,,16.542671204,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.04,,,,,,,,,,,,,,15.986000061,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.192,,,,,,,,,,,,,,15.270872116,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.344,,,,,,,,,,,,,,14.857607841,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.496,,,,,,,,,,,,,,14.916447639,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.648,,,,,,,,,,,,,,15.2783041,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.8,,,,,,,,,,,,,,15.634399414,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,143.952,,,,,,,,,,,,,,15.872231483,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.104,,,,,,,,,,,,,,15.753767967,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.256,,,,,,,,,,,,,,15.208095551,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.408,,,,,,,,,,,,,,14.855903625,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.56,,,,,,,,,,,,,,14.897119522,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.712,,,,,,,,,,,,,,14.962927818,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,144.864,,,,,,,,,,,,,,14.957759857,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.016,,,,,,,,,,,,,,14.65447998,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.168,,,,,,,,,,,,,,14.299519539,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.32,,,,,,,,,,,,,,14.097279549,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.472,,,,,,,,,,,,,,13.90184021,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.624,,,,,,,,,,,,,,13.711248398,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.776,,,,,,,,,,,,,,13.533880234,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,145.928,,,,,,,,,,,,,,13.406464577,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.08,,,,,,,,,,,,,,13.419199944,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.232,,,,,,,,,,,,,,13.486935616,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.384,,,,,,,,,,,,,,13.45456028,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.536,,,,,,,,,,,,,,13.096288681,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.688,,,,,,,,,,,,,,12.638480186,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.84,,,,,,,,,,,,,,12.176400185,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,146.992,,,,,,,,,,,,,,11.733039856,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.144,,,,,,,,,,,,,,11.864232063,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.296,,,,,,,,,,,,,,12.374504089,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.448,,,,,,,,,,,,,,12.894368172,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.6,,,,,,,,,,,,,,13.414400101,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.752,,,,,,,,,,,,,,13.914312363,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,147.904,,,,,,,,,,,,,,14.109880447,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.056,,,,,,,0.8201320171,,,,,,,13.979063988,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.208,,,,,,,0.7956600189,,,,,,,13.692967415,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.36,,,,,,,0.7948399782,,,,,,,13.27684021,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.512,,,,,,,0.7938680053,,,,,,,12.682184219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.664,,,,,,,0.7925160527,,,,,,,12.300216675,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.816,,,,,,,0.9752359986,,,,,,,12.710264206,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,148.968,,,,,,,2.0093839169,,,,,,,13.647312164,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.12,,,,,,,2.0418801308,,,,,,,14.678800583,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.272,,,,,,,2.0406081676,,,,,,,16.373697281,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.424,,,,,,,2.0395560265,,,,,,,17.347791672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.576,,,,,,,2.0387198925,,,,,,,17.241998672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.728,,,,,,,2.0372319221,,,,,,,16.764959335,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,149.88,,,,,,,2.0363998413,,,,,,,16.563280106,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.032,,,,,,,1.7159160376,,,,,,,17.261583328,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.184,,,,,,,0.9275559783,,,,,,,17.980552673,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.336,,,,,,,0.6154519916,,,,,,,18.389225006,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.488,,,,,,,0.413771987,,,,,,,18.459135056,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.64,,,,,,,0.3606999815,,,,,,,18.278440475,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.792,,,,,,,0.2632480264,,,,,,,18.032360077,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,150.944,,,,,,,0.2539799809,,,,,,,17.734998703,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.096,,,,,,,0.2531239986,,,,,,,17.66447258,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.248,,,,,,,0.1994599998,,,,,,,18.03320694,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.4,,,,,,,0.1986000091,,,,,,,18.447399139,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.552,,,,,,,0.197428003,,,,,,,18.653511047,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.704,,,,,,,0.1962759942,,,,,,,18.374399185,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,151.856,,,,,,,0.1950839907,,,,,,,17.512464523,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.008,,,,,,,0.1939520091,,,,,,,16.410200119,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.16,,,,,,,0.1930399984,,,,,,,15.693160057,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.312,,,,,,,0.1916280091,,,,,,,16.367208481,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.464,,,,,,,0.1907159984,,,,,,,17.869913101,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.616,,,,,,,0.1898079962,,,,,,,18.881689072,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.768,,,,,,,0.1883919984,,,,,,,18.76376915,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,152.92,,,,,,,0.1874600053,,,,,,,18.518640518,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.072,,,,,,,0.1860679984,,,,,,,19.050865173,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.224,,,,,,,0.1851800084,,,,,,,20.058904648,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.376,,,,,,,0.1838879883,,,,,,,20.755519867,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.528,,,,,,,0.1828600019,,,,,,,20.666431427,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.68,,,,,,,0.1820200086,,,,,,,20.504159927,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.832,,,,,,,0.1805399954,,,,,,,20.338783264,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,153.984,,,,,,,0.1796959937,,,,,,,20.169046402,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.136,,,,,,,0.1786039919,,,,,,,19.77419281,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.288,,,,,,,0.1773720086,,,,,,,18.810512543,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.44,,,,,,,0.1762599945,,,,,,,18.13120079,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.592,,,,,,,0.1750479937,,,,,,,17.787679672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.744,,,,,,,0.1741359979,,,,,,,17.620183945,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,154.896,,,,,,,0.1727440059,,,,,,,17.678422928,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.048,,,,,,,0.1718119979,,,,,,,17.574935913,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.2,,,,,,,0.1709000021,,,,,,,17.567199707,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.352,,,,,,,0.1694879979,,,,,,,17.800703049,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.504,,,,,,,0.1685560048,,,,,,,17.979656219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.656,,,,,,,0.1671639979,,,,,,,17.873279572,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.808,,,,,,,0.166260004,,,,,,,17.541296005,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,155.96,,,,,,,0.165079996,,,,,,,17.207799911,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.112,,,,,,,0.1639399976,,,,,,,17.162424088,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.264,,,,,,,0.1631159931,,,,,,,17.450546265,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.416,,,,,,,0.1616199911,,,,,,,17.738426208,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.568,,,,,,,0.160792008,,,,,,,18.025382996,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.72,,,,,,,0.1597799957,,,,,,,18.285758972,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,156.872,,,,,,,0.1960519999,,,,,,,18.327167511,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.024,,,,,,,0.209611997,,,,,,,17.90719223,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.176,,,,,,,0.2083200067,,,,,,,17.117843628,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.328,,,,,,,0.2074320018,,,,,,,16.270353317,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.48,,,,,,,0.2061199993,,,,,,,15.428560257,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.632,,,,,,,0.2051080018,,,,,,,14.629136086,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.784,,,,,,,0.2480439991,,,,,,,14.424287796,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,157.936,,,,,,,0.2549839914,,,,,,,15.048975945,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.088,,,,,,,0.3000079989,,,,,,,16.000650406,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.24,,,,,,,0.305159986,,,,,,,16.895872116,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.392,,,,,,,0.303948015,,,,,,,17.260656357,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.544,,,,,,,0.3028160036,,,,,,,17.32481575,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.696,,,,,,,0.3016240001,,,,,,,17.408952713,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,158.848,,,,,,,0.3007600009,,,,,,,17.93239975,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.0,,,,,,,0.299300015,,,,,,,18.858901978,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.152,,,,,,,0.2984399796,,,,,,,19.485992432,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.304,,,,,,,0.2975519896,,,,,,,19.49679184,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.456,,,,,,,0.2960639894,,,,,,,18.985656738,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.608,,,,,,,0.291027993,,,,,,,18.437623978,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.76,,,,,,,0.2415999919,,,,,,,18.22646904,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,159.912,,,,,,,0.4286359847,,,,,,,18.112480164,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.064,,,,,,,0.6235880256,,,,,,,17.998872757,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.216,,,,,,,0.5515039563,,,,,,,17.823415756,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.368,,,,,,,0.5506599545,,,,,,,17.492744446,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.52,,,,,,,0.5491800308,,,,,,,17.210523605,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.672,,,,,,,0.5483400226,,,,,,,17.619697571,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.824,,,,,,,0.7519360185,,,,,,,18.472736359,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,160.976,,,,,,,1.147288084,,,,,,,19.197311401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.128,,,,,,,1.3424800634,,,,,,,19.092735291,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.28,,,,,,,1.3787200451,,,,,,,18.638000488,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.432,,,,,,,1.3612040281,,,,,,,18.396928787,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.584,,,,,,,1.3242920637,,,,,,,18.53370285,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.736,,,,,,,1.3233839273,,,,,,,18.842086792,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,161.888,,,,,,,1.2305999994,,,,,,,19.122680664,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.04,,,,,,,1.0078600645,,,,,,,18.895799637,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.192,,,,,,,1.0070400238,,,,,,,18.170431137,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.344,,,,,,,1.0055359602,,,,,,,17.270835876,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.496,,,,,,,1.0046240091,,,,,,,16.383268356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.648,,,,,,,1.003524065,,,,,,,16.203199387,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.8,,,,,,,0.9502000213,,,,,,,16.891199112,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,162.952,,,,,,,0.7906000018,,,,,,,17.937688828,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.104,,,,,,,0.526104033,,,,,,,18.748567581,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.256,,,,,,,0.3958320022,,,,,,,18.599592209,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.408,,,,,,,0.3113600016,,,,,,,17.925041199,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.56,,,,,,,0.2139399946,,,,,,,17.714639664,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.712,,,,,,,0.2129680067,,,,,,,17.482936859,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,163.864,,,,,,,0.2116160095,,,,,,,17.115400314,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.016,,,,,,,0.2023680061,,,,,,,17.023933411,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.168,,,,,,,0.1572839916,,,,,,,17.241952896,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.32,,,,,,,0.1561999917,,,,,,,17.40819931,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.472,,,,,,,0.1553680003,,,,,,,17.144351959,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.624,,,,,,,0.1538559943,,,,,,,17.017440796,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.776,,,,,,,0.1530200094,,,,,,,17.509399414,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,164.928,,,,,,,0.1521320045,,,,,,,18.235321045,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.08,,,,,,,1.1945000887,,,,,,,18.933839798,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.232,,,,,,,1.5066080093,,,,,,,19.252126694,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.384,,,,,,,1.5052759647,,,,,,,18.830272675,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.536,,,,,,,1.504283905,,,,,,,18.037343979,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.688,,,,,,,1.503371954,,,,,,,17.321025848,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.84,,,,,,,1.5019600391,,,,,,,17.365133286,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,165.992,,,,,,,1.5010480881,,,,,,,18.060998917,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.144,,,,,,,1.4999719858,,,,,,,18.767831802,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.296,,,,,,,1.4987239838,,,,,,,18.846488953,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.448,,,,,,,1.4979120493,,,,,,,18.314847946,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.6,,,,,,,1.4963999987,,,,,,,17.569660187,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.752,,,,,,,1.495587945,,,,,,,16.817094803,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,166.904,,,,,,,1.4940760136,,,,,,,16.119840622,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.056,,,,,,,1.4932199717,,,,,,,15.948512077,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.208,,,,,,,1.4923039675,,,,,,,16.496063232,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.36,,,,,,,1.4909000397,,,,,,,17.174959183,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.512,,,,,,,1.4900279045,,,,,,,17.295204163,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.664,,,,,,,1.4553880692,,,,,,,16.735151291,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.816,,,,,,,1.3749519587,,,,,,,15.82559967,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,167.968,,,,,,,1.2592679262,,,,,,,15.906528473,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.12,,,,,,,0.9530400634,,,,,,,16.918560028,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.272,,,,,,,0.9103680253,,,,,,,17.951196671,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.424,,,,,,,0.9089559317,,,,,,,18.401689529,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.576,,,,,,,0.9477159381,,,,,,,18.241783142,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.728,,,,,,,0.9591920376,,,,,,,17.935352325,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,168.88,,,,,,,0.9579199553,,,,,,,17.629800797,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_6-1.las,25/6-1,169.032,,,,,,,0.8881359696,,,,,,,17.357793808,,,,,,
