source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.038,2.0,30000.0,16.331214905,0.7881000042,,,1874.3914795,-3.069753408,,,,13.231101036,,,203.03799438,497360.46875,6737311.5,-181.0379944
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.19,2.0,30000.0,16.416976929,10.256866455,,,281.41305542,-2.774673223,,,,13.562933922,,,203.19000244,497360.46875,6737311.5,-181.1900024
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.342,2.0,30000.0,16.850061417,8.7167949677,9.0416965485,0.4665737152,11.174343109,-4.380373955,,,,12.758631706,,,203.34199524,497360.46875,6737311.5,-181.3419952
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.494,2.0,30000.0,17.007488251,6.5376257896,0.1193940639,0.2678673267,0.1210947707,-3.803255081,,,,11.886380196,,,203.4940033,497360.46875,6737311.5,-181.4940033
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.646,2.0,30000.0,17.412038803,4.3584561348,0.1128000021,0.1525131762,0.112999998,-5.197865009,,,,10.492478371,,,203.64599609,497360.46875,6737311.5,-181.6459961
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.798,2.0,30000.0,17.627803802,3.0461709499,0.1118630022,0.1395654231,0.1120762303,-6.640462875,,,,9.3009176254,,,203.79800415,497360.46875,6737311.5,-181.7980042
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,203.95,2.0,30000.0,18.94011879,3.5087981224,0.1304886937,0.1405082047,0.1304225028,-6.692890644,,,,7.6241378784,,,203.94999695,497360.46875,6737311.5,-181.9499969
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.102,2.0,30000.0,18.827425003,4.0873436928,0.4717153013,0.1884005815,0.467241317,-9.414017677,,,,7.2350530624,,,204.102005,497360.46875,6737311.5,-182.102005
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.254,2.0,30000.0,18.841581345,4.6658887863,0.1726125926,0.262235105,0.1773811281,-11.63140965,,,,8.0314121246,,,204.2539978,497360.46875,6737311.5,-182.2539978
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.406,2.0,30000.0,19.060894012,14.396194458,0.1787546575,0.2798306942,0.178137213,-14.89521408,,,,8.6148939133,,,204.40600586,497360.46875,6737311.5,-182.4060059
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.558,2.0,30000.0,17.475749969,13.388422966,1.0351768732,0.3281045556,1.0223958492,-17.72038269,,,,9.4502153397,,,204.55799866,497360.46875,6737311.5,-182.5579987
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.71,2.0,30000.0,17.113483429,11.471627235,0.7392985225,0.4502899647,0.7445456386,-26.73612213,,,,10.300100327,,,204.71000671,497360.46875,6737311.5,-182.7100067
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,204.862,2.0,30000.0,16.950222015,4.0414538383,0.7865408063,0.4922755957,0.7849572897,-38.17810822,,,,11.149389267,,,204.86199951,497360.46875,6737311.5,-182.8619995
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.014,2.0,30000.0,16.808704376,4.7580122948,1.4174156189,0.4874968529,1.4086643457,-50.56517029,,,,12.24933815,,,205.01400757,497360.46875,6737311.5,-183.0140076
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.166,2.0,30000.0,16.782649994,6.1993656158,1.5558007956,0.5118269324,1.5542068481,-62.63143921,,,,12.593522072,,,205.16600037,497360.46875,6737311.5,-183.1660004
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.318,2.0,30000.0,16.297424316,8.2061481476,1.3953778744,0.5043640733,1.3978743553,-72.89367676,,,,12.112013817,,,205.31799316,497360.46875,6737311.5,-183.3179932
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.47,2.0,30000.0,15.881010056,5.2261633873,1.2707365751,0.4373758435,1.2725121975,-82.72453308,,,,11.29618454,,,205.47000122,497360.46875,6737311.5,-183.4700012
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.622,2.0,30000.0,18.065135956,3.5638484955,1.1412667036,0.3612461686,1.1431204081,-91.13925171,,,,10.185857773,,,205.62199402,497360.46875,6737311.5,-183.621994
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.774,2.0,30000.0,19.016397476,3.6513233185,0.8992099166,0.291431129,0.9030532837,-98.07730103,,,,9.0412445068,,,205.77400208,497360.46875,6737311.5,-183.7740021
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,205.926,2.0,30000.0,19.107845306,4.797668457,0.7861801982,0.2574208081,0.7871883512,-101.8774567,,,,9.4571886063,,,205.92599487,497360.46875,6737311.5,-183.9259949
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.078,2.0,30000.0,19.095396042,5.2409276962,0.7264004946,0.2254954129,0.7273563147,-105.9554749,,,,12.839717865,,,206.07800293,497360.46875,6737311.5,-184.0780029
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.23,2.0,30000.0,19.107761383,5.9101557732,0.6385388374,0.201614961,0.63987571,-110.9288788,,,,15.001723289,,,206.22999573,497360.46875,6737311.5,-184.2299957
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.382,2.0,30000.0,19.109399796,5.6079192162,0.6040927768,0.189205721,0.6043819189,-119.142395,,,,17.741592407,,,206.38200378,497360.46875,6737311.5,-184.3820038
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.534,2.0,30000.0,19.137161255,5.6458721161,0.7722935081,0.1871102303,0.769302249,-128.7065582,,,,15.009104729,,,206.53399658,497360.46875,6737311.5,-184.5339966
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.686,2.0,30000.0,19.112920761,6.5572619438,0.7969598174,0.1961374879,0.796495676,-139.656311,,,,13.884325027,,,206.68600464,497360.46875,6737311.5,-184.6860046
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.838,2.0,30000.0,19.109399796,8.6964712143,0.7541490197,0.2326791286,0.7551752329,-150.8656921,,,,13.028979301,,,206.83799744,497360.46875,6737311.5,-184.8379974
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,206.99,2.0,30000.0,19.150760651,9.8496894836,1.1192551851,0.3001802266,1.1138567924,-160.1852112,,,,14.452319145,,,206.99000549,497360.46875,6737311.5,-184.9900055
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.142,2.0,30000.0,19.101345062,10.126704216,1.3261128664,0.3974938393,1.3240231276,-166.0845795,,,,14.663146019,,,207.14199829,497360.46875,6737311.5,-185.1419983
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.294,2.0,30000.0,19.093799591,9.3334159851,1.65495193,0.4447644055,1.6502182484,-169.6193237,,,,14.424346924,,,207.29400635,497360.46875,6737311.5,-185.2940063
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.446,2.0,30000.0,19.080078125,9.4371891022,1.62566185,0.4437571168,1.626550436,-172.4303131,,,,15.947374344,,,207.44599915,497360.46875,6737311.5,-185.4459991
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.598,2.0,30000.0,19.132562637,9.6457653046,1.5275386572,0.4266922176,1.5291817188,-174.20755,,,,16.934362411,,,207.5980072,497360.46875,6737311.5,-185.5980072
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.75,2.0,30000.0,19.113494873,14.551799774,1.3407646418,0.4141357243,1.343039155,-175.8282318,,,,15.580896378,,,207.75,497360.46875,6737311.5,-185.75
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,207.902,2.0,30000.0,19.082292557,15.140219688,1.2730144262,0.3998685181,1.2739109993,-176.8093414,,,,13.079167366,,,207.9019928,497360.46875,6737311.5,-185.9019928
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.054,2.0,30000.0,19.091657639,15.043023109,1.242162466,0.3882286251,1.2423409224,-177.3631592,,,,13.441678047,,,208.05400085,497360.46875,6737311.5,-186.0540009
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.206,2.0,30000.0,19.080284119,16.564689636,1.2332208157,0.3761973381,1.2329140902,-178.3916168,,,,15.276449203,,,208.20599365,497360.46875,6737311.5,-186.2059937
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.358,2.0,30000.0,19.104961395,16.8125,1.2274223566,0.3678058982,1.2277745008,-180.5700836,,,,17.02302742,,,208.35800171,497360.46875,6737311.5,-186.3580017
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.51,2.0,30000.0,19.109399796,11.93265152,1.252440691,0.3658443689,1.2522734404,-182.9910431,,,,18.736288071,,,208.50999451,497360.46875,6737311.5,-186.5099945
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.662,2.0,30000.0,19.109399796,9.569978714,1.2468198538,0.3674060106,1.246922493,-188.2567139,,,,18.504583359,,,208.66200256,497360.46875,6737311.5,-186.6620026
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.814,2.0,30000.0,19.096134186,8.5805416107,1.2360012531,0.3643836379,1.2357914448,-192.0652313,,,,18.661018372,,,208.81399536,497360.46875,6737311.5,-186.8139954
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,208.966,2.0,30000.0,19.093799591,9.5723114014,1.350279808,0.3600701392,1.3483351469,-194.9200439,,,,17.974676132,,,208.96600342,497360.46875,6737311.5,-186.9660034
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.118,2.0,30000.0,19.093799591,7.2413253784,2.0049426556,0.355258882,1.9949424267,-196.4149017,,,,17.606067657,,,209.11799622,497360.46875,6737311.5,-187.117981
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.27,2.0,30000.0,19.10694313,7.2281970978,2.1424992085,0.353236258,2.1417315006,-197.4028625,,,,17.825775146,,,209.27000427,497360.46875,6737311.5,-187.269989
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.422,2.0,30000.0,19.109399796,9.4973936081,2.1005613804,0.3477090895,2.1013584137,-197.7696838,,,,17.61255455,,,209.42199707,497360.46875,6737311.5,-187.4219818
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.574,2.0,30000.0,19.096338272,16.710264206,2.0059814453,0.3401694,2.0071222782,-198.4310455,,,,18.53061676,,,209.57400513,497360.46875,6737311.5,-187.5739899
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.726,2.0,30000.0,19.106819153,16.609783173,2.0129196644,0.3311380744,2.0128204823,-197.997879,,,,18.210186005,,,209.72599792,497360.46875,6737311.5,-187.7259827
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,209.878,2.0,30000.0,19.096420288,16.120109558,1.842056632,0.3259393871,1.8452278376,-197.5171814,,,,16.445482254,,,209.87800598,497360.46875,6737311.5,-187.8779907
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.03,2.0,30000.0,19.080780029,16.194782257,1.8682172298,0.3215510845,1.8673979044,-198.3562164,,,,15.850242615,,,210.02999878,497360.46875,6737311.5,-188.0299835
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.182,2.0,30000.0,19.065202713,16.373811722,1.7557331324,0.3171623945,1.757343173,-198.7151337,,,,16.261936188,,,210.18200684,497360.46875,6737311.5,-188.1819916
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.334,2.0,30000.0,19.088293076,15.15079689,1.8445430994,0.3095600307,1.8425225019,-200.9799042,,,,17.569742203,,,210.33399963,497360.46875,6737311.5,-188.3339844
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.486,2.0,30000.0,19.119428635,13.477406502,1.8562855721,0.3021035194,1.8568754196,-200.8937683,,,,17.366043091,,,210.48599243,497360.46875,6737311.5,-188.4859772
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.638,2.0,30000.0,19.099451065,14.988707542,1.844738245,0.2999811471,1.8451377153,-202.0592041,,,,17.534349442,,,210.63800049,497360.46875,6737311.5,-188.6379852
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.79,2.0,30000.0,19.080984116,12.488880157,1.8299840689,0.3037998974,1.8301519156,-201.6723633,,,,16.637170792,,,210.78999329,497360.46875,6737311.5,-188.789978
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,210.942,2.0,30000.0,19.078100204,4.307929039,1.7905663252,0.3110466003,1.7909805775,-201.8001556,,,,16.663476944,,,210.94200134,497360.46875,6737311.5,-188.9419861
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.094,2.0,30000.0,19.078100204,2.3511352539,1.7838221788,0.3168798983,1.783595562,-202.5730743,,,,16.477985382,,,211.09399414,497360.46875,6737311.5,-189.0939789
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.246,2.0,30000.0,19.078100204,1.9937291145,1.7234041691,0.3154746294,1.7243645191,-202.9487915,,,,17.369329453,,,211.2460022,497360.46875,6737311.5,-189.2459869
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.398,2.0,30000.0,19.078100204,1.6189192533,1.7200394869,0.3113544881,1.7200948,-203.0,,,,17.367128372,,,211.397995,497360.46875,6737311.5,-189.3979797
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.55,2.0,30000.0,19.078100204,1.3874238729,1.6998884678,0.3077690303,1.7000926733,-203.6911621,,,,16.848155975,,,211.55000305,497360.46875,6737311.5,-189.5499878
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.702,2.0,30000.0,19.078100204,1.3173770905,1.6606752872,0.3083008826,1.6609345675,-203.5797729,,,,17.18473053,,,211.70199585,497360.46875,6737311.5,-189.7019806
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,211.854,2.0,30000.0,19.09062767,1.353965044,1.6476719379,0.3129088283,1.6472922564,-203.6961517,,,,16.598709106,,,211.85400391,497360.46875,6737311.5,-189.8539886
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.006,2.0,30000.0,19.093799591,1.4320099354,1.6799049377,0.315511167,1.6788455248,-203.8477478,,,,15.962025642,,,212.0059967,497360.46875,6737311.5,-190.0059814
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.158,2.0,30000.0,19.093799591,1.4151922464,1.6381622553,0.3132047653,1.6388975382,-203.7775726,,,,15.360695839,,,212.15800476,497360.46875,6737311.5,-190.1579895
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.31,2.0,30000.0,19.093799591,1.2781516314,1.6227087975,0.3047573864,1.6226696968,-204.041275,,,,17.27126503,,,212.30999756,497360.46875,6737311.5,-190.3099823
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.462,2.0,30000.0,19.093799591,1.2148871422,1.5790287256,0.295770824,1.5794249773,-204.6088104,,,,19.19046402,,,212.46200562,497360.46875,6737311.5,-190.4619904
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.614,2.0,30000.0,19.093799591,1.1556720734,1.5551565886,0.2928012311,1.5554273129,-204.0749207,,,,19.354049683,,,212.61399841,497360.46875,6737311.5,-190.6139832
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.766,2.0,30000.0,19.093799591,1.0995961428,1.5586050749,0.2935950756,1.5589199066,-203.875,,,,18.404726028,,,212.76600647,497360.46875,6737311.5,-190.7659912
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,212.918,2.0,30000.0,19.093799591,1.0711399317,1.5612795353,0.2935881913,1.5617662668,-210.1963501,,,,16.359693527,,,212.91799927,497360.46875,6737311.5,-190.917984
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.07,2.0,30000.0,19.093799591,1.0982553959,1.5455722809,0.2870512307,1.5459635258,-209.9295197,,,,15.857660294,,,213.07000732,497360.46875,6737311.5,-191.0699921
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.222,2.0,30000.0,19.10587883,1.1134397984,1.5659333467,0.28326419,1.5653523207,-206.3962097,,,,15.847243309,,,213.22200012,497360.46875,6737311.5,-191.2219849
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.374,2.0,30000.0,19.097360611,1.070751667,1.5475804806,0.2834716737,1.5479742289,-206.3531494,,,,17.821187973,,,213.37399292,497360.46875,6737311.5,-191.3739777
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.526,2.0,30000.0,19.105796814,1.044065237,1.5603020191,0.2859301269,1.5596501827,-207.3807831,,,,18.826797485,,,213.52600098,497360.46875,6737311.5,-191.5259857
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.678,2.0,30000.0,19.097442627,1.0715005398,1.5731446743,0.2851437628,1.5727783442,-207.8132935,,,,18.318412781,,,213.67799377,497360.46875,6737311.5,-191.6779785
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.83,2.0,30000.0,19.093799591,1.0750659704,1.5632846355,0.2824085653,1.5637426376,-207.5935669,,,,17.038946152,,,213.83000183,497360.46875,6737311.5,-191.8299866
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,213.982,2.0,30000.0,19.093799591,1.0196912289,1.6034421921,0.2843640149,1.6026264429,-207.4065247,,,,17.35723114,,,213.98199463,497360.46875,6737311.5,-191.9819794
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.134,2.0,30000.0,19.093799591,0.991445601,1.5867813826,0.289978981,1.5871899128,-209.9833832,,,,17.775884628,,,214.13400269,497360.46875,6737311.5,-192.1339874
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.286,2.0,30000.0,19.093799591,1.0117632151,1.5372620821,0.2918779552,1.5376411676,-214.0311432,,,,17.831932068,,,214.28599548,497360.46875,6737311.5,-192.2859802
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.438,2.0,30000.0,19.093799591,1.0202533007,1.4788265228,0.2904934287,1.4796020985,-215.8649597,,,,16.327413559,,,214.43800354,497360.46875,6737311.5,-192.437973
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.59,2.0,30000.0,19.093799591,0.9893490672,1.5328073502,0.2903752923,1.5318391323,-210.0415955,,,,15.865249634,,,214.58999634,497360.46875,6737311.5,-192.5899658
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.742,2.0,30000.0,19.093799591,0.9815433621,1.5687907934,0.2927441299,1.5684907436,-215.1306915,,,,16.587961197,,,214.74200439,497360.46875,6737311.5,-192.7419739
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,214.894,2.0,30000.0,19.093799591,1.0086386204,1.5412218571,0.2873130739,1.5415197611,-220.4038544,,,,17.259098053,,,214.89399719,497360.46875,6737311.5,-192.8939667
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.046,2.0,30000.0,19.093799591,0.9994767308,1.5077944994,0.2797035873,1.5081167221,-218.6396027,,,,18.218652725,,,215.04600525,497360.46875,6737311.5,-193.0459747
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.198,2.0,30000.0,19.093799591,0.9440523982,1.4920800924,0.2763936818,1.4920045137,-218.4427185,,,,17.806085587,,,215.19799805,497360.46875,6737311.5,-193.1979675
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.35,2.0,30000.0,19.093799591,0.9296764135,1.4784580469,0.2747936845,1.4788608551,-215.9436188,,,,19.037590027,,,215.3500061,497360.46875,6737311.5,-193.3499756
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.502,2.0,30000.0,19.093799591,0.9701635242,1.4667366743,0.2715339363,1.4670627117,-217.7612915,,,,19.769224167,,,215.5019989,497360.46875,6737311.5,-193.5019684
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.654,2.0,30000.0,19.093799591,0.9597212672,1.4274312258,0.2680101693,1.428050518,-219.4142456,,,,18.5736866,,,215.65400696,497360.46875,6737311.5,-193.6539764
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.806,2.0,30000.0,19.093799591,0.9068464041,1.4019874334,0.2713321149,1.4018218517,-217.028183,,,,15.80632019,,,215.80599976,497360.46875,6737311.5,-193.8059692
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,215.958,2.0,30000.0,19.093799591,0.906957984,1.4024437666,0.2747175694,1.4019958973,-217.5166168,,,,13.266192436,,,215.95799255,497360.46875,6737311.5,-193.957962
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.11,2.0,30000.0,19.093799591,0.9385251999,1.3929998875,0.2775006592,1.3933331966,-214.4805145,,,,13.906089783,,,216.11000061,497360.46875,6737311.5,-194.1099701
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.262,2.0,30000.0,19.093799591,0.9432919025,1.3675518036,0.2807540298,1.3677451611,-213.7084961,,,,16.477052689,,,216.26199341,497360.46875,6737311.5,-194.2619629
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.414,2.0,30000.0,19.093799591,0.9136406779,1.3263908625,0.2911928296,1.3265314102,-217.1762695,,,,19.124130249,,,216.41400146,497360.46875,6737311.5,-194.4139709
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.566,2.0,30000.0,19.093799591,0.9053077698,1.3302659988,0.3043577671,1.3298763037,-216.5662537,,,,20.25800705,,,216.56599426,497360.46875,6737311.5,-194.5659637
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.718,2.0,30000.0,19.093799591,0.9300019145,1.3557472229,0.3084569573,1.3552155495,-215.2245483,,,,19.819499969,,,216.71800232,497360.46875,6737311.5,-194.7179718
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,216.87,2.0,30000.0,19.093799591,0.9234960675,1.4160773754,0.3086000085,1.4153529406,-211.8591309,,,,18.177791595,,,216.86999512,497360.46875,6737311.5,-194.8699646
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,217.022,2.0,30000.0,19.093799591,0.8973000646,1.52813375,0.303072691,1.5263264179,-208.6748047,,,,17.797611237,,,217.02200317,497360.46875,6737311.5,-195.0219727
Force_2020_all_wells_train_test_blind_hidden_final/30_3-3.las,30/3-3,217.174,2.0,30000.0,19.093799591,0.9274637699,1.5798723698,0.2876688838,1.5795500278,-205.9700012,,,,17.44478035,,,217.17399597,497360.46875,6737311.5,-195.1739655
