source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,SGR,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,363.86897949,,,,1318.4682617,,0.2828573883,,5.9003357887,,,,17.372650146,,,,363.86898804,526926.0625,6758503.5,-338.8643188
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.02097949,,,,1318.4682617,,0.3191183805,,12.070440292,,,,14.959061623,,,,364.02096558,526926.0625,6758503.5,-339.0163269
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.17297949,,,,1318.4682617,,0.3391233683,,16.159713745,,,,12.969872475,,,,364.17297363,526926.0625,6758503.5,-339.168335
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.32497949,,,,1318.4682617,,0.345607847,,18.765041351,,,,11.600795746,,,,364.32498169,526926.0625,6758503.5,-339.3203125
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.47697949,,,,1318.4682617,,0.3274858296,,22.602296829,,,,10.834072113,,,,364.47698975,526926.0625,6758503.5,-339.4723206
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.62897949,,,,1318.4682617,,0.269682169,,27.815473557,,,,10.493031502,,,,364.62896729,526926.0625,6758503.5,-339.6243286
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.78097949,,,,1318.4682617,,0.2178895622,,31.607469559,,,,9.7185535431,,,,364.78097534,526926.0625,6758503.5,-339.7763062
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,364.93297949,,,,1318.4682617,,0.2082931548,,33.166770935,,,,9.3771362305,,,,364.9329834,526926.0625,6758503.5,-339.9283142
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.08497949,,,,1318.4682617,,0.2163819373,,33.90644455,,,,9.6824436188,,,,365.08499146,526926.0625,6758503.5,-340.0803223
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.23697949,,,,1318.4682617,,0.2539820075,,33.295288086,,,,12.209136009,,,,365.23696899,526926.0625,6758503.5,-340.2322998
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.38897949,,,,1204.0158691,,0.4203605056,,30.743675232,,,,14.240826607,,,,365.38897705,526926.0625,6758503.5,-340.3843079
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.54097949,,,,884.53411865,,0.8270991445,,27.363668442,,,,15.719226837,,,,365.54098511,526926.0625,6758503.5,-340.5363159
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.69297949,,,,1018.6381226,,1.4095630646,,26.53610611,,,,15.545217514,,,,365.69299316,526926.0625,6758503.5,-340.688324
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.84497949,,,,1152.7421875,,1.8208138943,,27.624288559,,,,14.326516151,,,,365.8449707,526926.0625,6758503.5,-340.8403015
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,365.99697949,,,,962.24761963,,1.5789525509,,29.160573959,,,,12.75484848,,,,365.99697876,526926.0625,6758503.5,-340.9923096
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.14897949,,,,180.17614746,,0.8810167313,,30.314729691,,,,12.651870728,,,,366.14898682,526926.0625,6758503.5,-341.1443176
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.30097949,,,,760.25238037,,0.4313728511,,33.050121307,,,,13.798006058,,,,366.30096436,526926.0625,6758503.5,-341.2962952
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.45297949,,,,785.63372803,,0.3513487279,,32.10748291,,,,13.947622299,,,,366.45297241,526926.0625,6758503.5,-341.4483032
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.60497949,,,,811.01507568,,0.3728114069,,25.38643074,,,,13.568829536,,,,366.60498047,526926.0625,6758503.5,-341.6003113
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.75697949,,,,836.39642334,,0.3705393374,,20.247917175,,,,12.834272385,,,,366.75698853,526926.0625,6758503.5,-341.7523193
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,366.90897949,,,,861.77783203,,0.4430574477,,16.945371628,,,,12.229307175,,,,366.90896606,526926.0625,6758503.5,-341.9042969
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.06097949,,,,887.15911865,,0.810683012,,15.135214806,,,,10.725276947,,,,367.06097412,526926.0625,6758503.5,-342.0562744
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.21297949,,,,912.54052734,,1.3385596275,,14.402498245,,,,9.8791999817,,,,367.21298218,526926.0625,6758503.5,-342.2082825
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.36497949,,,,937.921875,,1.4530245066,,12.977173805,,,,9.5019273758,,,,367.36499023,526926.0625,6758503.5,-342.3602905
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.51697949,,,,963.30322266,,1.1415725946,,10.294112206,,,,8.6279773712,,,,367.51696777,526926.0625,6758503.5,-342.5122681
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.66897949,,,,988.68457031,,0.8704149127,,5.47808218,,,,8.576333046,,,,367.66897583,526926.0625,6758503.5,-342.6642761
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.82097949,,,,1014.065918,,0.6161550879,,-1.821471214,,,,10.060858727,,,,367.82098389,526926.0625,6758503.5,-342.8162842
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,367.97297949,,,,1039.4472656,,0.4532824457,,-9.845894814,,,,11.543094635,,,,367.97299194,526926.0625,6758503.5,-342.9682922
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.12497949,,,,1064.8286133,,0.3245293498,,-14.32189846,,,,11.697995186,,,,368.12496948,526926.0625,6758503.5,-343.1202698
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.27697949,,,,1090.2099609,,0.2414178401,,-14.39575863,,,,9.9747219086,,,,368.27697754,526926.0625,6758503.5,-343.2722778
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.42897949,,,,1115.5913086,,0.191307798,,-11.56348801,,,,9.1904687881,,,,368.4289856,526926.0625,6758503.5,-343.4242859
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.58097949,,,,1140.9726563,,0.1636514664,,-7.468357563,,,,9.3756065369,,,,368.58099365,526926.0625,6758503.5,-343.5762939
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.73297949,,,,1166.3540039,,0.155699864,,-2.070377111,,,,11.076877594,,,,368.73297119,526926.0625,6758503.5,-343.7282715
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,368.88497949,,,,1191.7353516,,0.1644670814,,2.601098299,,,,11.56303978,,,,368.88497925,526926.0625,6758503.5,-343.8802795
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.03697949,,,,1217.1166992,,0.1875231266,,5.4573636055,,,,10.689037323,,,,369.0369873,526926.0625,6758503.5,-344.0322876
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.18897949,,,,1242.4980469,,0.2305085212,,7.7001833916,,,,9.5871372223,,,,369.18896484,526926.0625,6758503.5,-344.1842651
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.34097949,,,,1042.6713867,,0.279355824,,8.2873382568,,,,9.8170194626,,,,369.3409729,526926.0625,6758503.5,-344.3362732
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.49297949,,,,15.228607178,,0.2811139524,,7.0334153175,,,,11.400760651,,,,369.49298096,526926.0625,6758503.5,-344.4882507
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.64497949,,,,7.6021447182,,0.2204034179,,4.0033559799,,,,12.030630112,,,,369.64498901,526926.0625,6758503.5,-344.6402588
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.79697949,,,,8.0455255508,,0.1677274853,,-1.463441968,,,,12.350875854,,,,369.79696655,526926.0625,6758503.5,-344.7922363
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,369.94897949,,,,7.4343514442,,0.1613480896,,-6.907105923,,,,12.097032547,,,,369.94897461,526926.0625,6758503.5,-344.9442444
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.10097949,,,,5.1584444046,,0.168525815,,-10.45930004,,,,12.188448906,,,,370.10098267,526926.0625,6758503.5,-345.0962524
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.25297949,,,,3.7587416172,,0.169700861,,-13.58961105,,,,12.794927597,,,,370.25299072,526926.0625,6758503.5,-345.2482605
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.40497949,,,,3.6677522659,,0.1634686887,,-16.76108742,,,,13.562930107,,,,370.40496826,526926.0625,6758503.5,-345.400238
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.55697949,,,,5.5053787231,,0.1578283906,,-18.5404892,,,,13.541410446,,,,370.55697632,526926.0625,6758503.5,-345.5522461
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.70897949,,,,7.3755316734,,0.1569766849,,-19.38696861,,,,13.491806984,,,,370.70898438,526926.0625,6758503.5,-345.7042542
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,370.86097949,,,,6.8124637604,,0.1574150622,,-20.74936295,,,,13.415118217,,,,370.86099243,526926.0625,6758503.5,-345.8562622
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.01297949,,,,6.8290557861,,0.157411173,,-21.86127472,,,,14.264420509,,,,371.01296997,526926.0625,6758503.5,-346.0082397
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.16497949,,,,7.2052035332,,0.1568273157,,-22.40128708,,,,15.161805153,,,,371.16497803,526926.0625,6758503.5,-346.1602478
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.31697949,,,,7.4001865387,,0.1565712988,,-23.47507286,,,,14.632099152,,,,371.31698608,526926.0625,6758503.5,-346.3122559
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.46897949,,,,7.6735839844,,0.1577262431,,-24.71968842,,,,15.196018219,,,,371.46899414,526926.0625,6758503.5,-346.4642639
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.62097949,,,,7.880797863,,0.1582522839,,-24.87431526,,,,15.764946938,,,,371.62097168,526926.0625,6758503.5,-346.6162415
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.77297949,,,,7.6985154152,,0.1566460133,,-24.57876778,,,,16.339464188,,,,371.77297974,526926.0625,6758503.5,-346.768219
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,371.92497949,,,,7.6140623093,,0.1565646082,,-24.41050911,,,,14.231494904,,,,371.92498779,526926.0625,6758503.5,-346.9202271
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.07697949,,,,7.8518919945,,0.1586759835,,-25.08951569,,,,12.434915543,,,,372.07696533,526926.0625,6758503.5,-347.0722046
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.22897949,,,,8.0690402985,,0.1614412814,,-26.01496696,,,,11.519572258,,,,372.22897339,526926.0625,6758503.5,-347.2242126
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.38097949,,,,8.0905542374,,0.1630502641,,-26.05106163,,,,12.757760048,,,,372.38098145,526926.0625,6758503.5,-347.3762207
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.53297949,,,,7.9470148087,,0.1625781208,,-25.68917656,,,,14.09426403,,,,372.5329895,526926.0625,6758503.5,-347.5282288
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.68497949,,,,7.8402495384,,0.1615211517,,-25.4821167,,,,15.271422386,,,,372.68496704,526926.0625,6758503.5,-347.6802063
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.83697949,,,,7.9658851624,,0.1599552035,,-25.59745789,,,,14.674911499,,,,372.8369751,526926.0625,6758503.5,-347.8322144
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,372.98897949,,,,7.9620761871,,0.1580202579,,-25.73713493,,,,11.837513924,,,,372.98898315,526926.0625,6758503.5,-347.9842224
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.14097949,,,,7.9525690079,,0.1574778706,,-25.80968285,,,,10.597180367,,,,373.14099121,526926.0625,6758503.5,-348.1362305
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.29297949,,,,7.9500150681,,0.1582194567,,-26.46100044,,,,11.104264259,,,,373.29296875,526926.0625,6758503.5,-348.288208
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.44497949,,,,7.7931003571,,0.1591681987,,-26.95441818,,,,13.51247406,,,,373.44497681,526926.0625,6758503.5,-348.4402161
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.59697949,,,,7.4828863144,,0.1585993022,,-27.31043625,,,,13.863615036,,,,373.59698486,526926.0625,6758503.5,-348.5922241
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.74897949,,,,7.2151031494,,0.1558989733,,-27.8467865,,,,13.264965057,,,,373.74899292,526926.0625,6758503.5,-348.7442322
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,373.90097949,,,,7.2069687843,,0.1550590247,,-28.27171898,,,,12.025738716,,,,373.90097046,526926.0625,6758503.5,-348.8962097
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.05297949,,,,7.0890245438,,0.155647859,,-28.30760956,,,,12.275185585,,,,374.05297852,526926.0625,6758503.5,-349.0482178
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.20497949,,,,6.9419026375,,0.1560162306,,-27.98377037,,,,11.61200428,,,,374.20498657,526926.0625,6758503.5,-349.2001953
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.35697949,,,,7.2907085419,,0.155163765,,-27.24090576,,,,11.950670242,,,,374.35699463,526926.0625,6758503.5,-349.3522034
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.50897949,,,,7.9520020485,,0.1549846977,,-27.16294289,,,,12.376457214,,,,374.50897217,526926.0625,6758503.5,-349.5041809
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.66097949,,,,8.21342659,,0.1571132541,,-27.12919807,,,,13.373557091,,,,374.66098022,526926.0625,6758503.5,-349.656189
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.81297949,,,,8.129360199,,0.1594991684,,-26.84678268,,,,14.395776749,,,,374.81298828,526926.0625,6758503.5,-349.808197
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,374.96497949,,,,8.0623540878,,0.1605040282,,-26.17432213,,,,15.607984543,,,,374.96496582,526926.0625,6758503.5,-349.9601746
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.11697949,,,,8.1848497391,,0.1591216177,,-25.18319893,,,,16.824893951,,,,375.11697388,526926.0625,6758503.5,-350.1121826
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.26897949,,,,7.9267959595,,0.1555161774,,-24.70701218,,,,16.233184814,,,,375.26898193,526926.0625,6758503.5,-350.2641907
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.42097949,,,,7.4443020821,,0.1518772244,,-25.07970047,,,,14.507580757,,,,375.42098999,526926.0625,6758503.5,-350.4161987
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.57297949,,,,7.3010687828,,0.1504043341,,-25.92760277,,,,14.757142067,,,,375.57296753,526926.0625,6758503.5,-350.5681763
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.72497949,,,,7.6168212891,,0.1519003659,,-26.8866291,,,,15.298204422,,,,375.72497559,526926.0625,6758503.5,-350.7201843
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,375.87697949,,,,7.8350496292,,0.1532871574,,-27.50613022,,,,15.755290985,,,,375.87698364,526926.0625,6758503.5,-350.8721924
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.02897949,,,,7.9518933296,,0.1530938447,,-28.0048027,,,,15.266420364,,,,376.0289917,526926.0625,6758503.5,-351.0242004
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.18097949,,,,8.4600400925,,0.1529882103,,-28.36677361,,,,14.437604904,,,,376.18096924,526926.0625,6758503.5,-351.176178
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.33297949,,,,9.2488470078,,0.1527268142,,-28.45000076,,,,14.884625435,,,,376.33297729,526926.0625,6758503.5,-351.328186
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.48497949,,,,9.5648384094,,0.151435405,,-28.38212585,,,,15.185684204,,,,376.48498535,526926.0625,6758503.5,-351.4801941
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.63697949,,,,9.1657409668,,0.1502744108,,-28.10757637,,,,16.29253006,,,,376.63699341,526926.0625,6758503.5,-351.6321716
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.78897949,,,,8.8682909012,,0.1498097032,,-27.78649902,,,,16.393983841,,,,376.78897095,526926.0625,6758503.5,-351.7841492
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,376.94097949,,,,9.060880661,,0.1499724835,,-27.4985981,,,,15.897729874,,,,376.940979,526926.0625,6758503.5,-351.9361572
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.09297949,,,,9.1602392197,,0.1493999958,,-27.0822506,,,,15.019309998,,,,377.09298706,526926.0625,6758503.5,-352.0881653
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.24497949,,,,9.3108234406,,0.149408102,,-26.88335991,,,,13.489685059,,,,377.2449646,526926.0625,6758503.5,-352.2401428
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.39697949,,,,9.6735296249,,0.1496266574,,-26.21293259,,,,12.741384506,,,,377.39697266,526926.0625,6758503.5,-352.3921509
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.54897949,,,,10.106271744,,0.1503531486,,-25.0621357,,,,13.448336601,,,,377.54898071,526926.0625,6758503.5,-352.5441589
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.70097949,,,,10.399742126,,0.1518688351,,-24.50224686,,,,15.06526947,,,,377.70098877,526926.0625,6758503.5,-352.696167
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,377.85297949,,,,10.820962906,,0.153993383,,-23.9570694,,,,15.868810654,,,,377.85296631,526926.0625,6758503.5,-352.8481445
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.00497949,,,,11.231163979,,0.1571263522,,-23.87092972,,,,14.172208786,,,,378.00497437,526926.0625,6758503.5,-353.0001526
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.15697949,,,,11.199088097,,0.1616049558,,-24.07368469,,,,12.549804688,,,,378.15698242,526926.0625,6758503.5,-353.1521606
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.30897949,,,,10.964676857,,0.1617601067,,-23.41880798,,,,11.694014549,,,,378.30899048,526926.0625,6758503.5,-353.3041687
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.46097949,,,,11.053003311,,0.1600236297,,-22.80358315,,,,12.60518074,,,,378.46096802,526926.0625,6758503.5,-353.4561462
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.61297949,,,,11.33457756,,0.1612221599,,-22.2155323,,,,12.918678284,,,,378.61297607,526926.0625,6758503.5,-353.6081543
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.76497949,,,,11.781300545,,0.162518695,,-21.86137772,,,,14.110641479,,,,378.76498413,526926.0625,6758503.5,-353.7601624
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,378.91697949,,,,12.036640167,,0.1638164222,,-21.58042526,,,,13.272027016,,,,378.91699219,526926.0625,6758503.5,-353.9121399
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.06897949,,,,11.02337265,,0.1652281284,,-21.01046562,,,,12.800383568,,,,379.06896973,526926.0625,6758503.5,-354.0641174
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.22097949,,,,9.4819431305,,0.1683231145,,-21.0906868,,,,13.499614716,,,,379.22097778,526926.0625,6758503.5,-354.2161255
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.37297949,,,,9.672296524,,0.1718958616,,-21.61261749,,,,15.53136158,,,,379.37298584,526926.0625,6758503.5,-354.3681335
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.52497949,,,,9.0883579254,,0.1708000004,,-22.21509361,,,,15.96989727,,,,379.5249939,526926.0625,6758503.5,-354.5201416
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.67697949,,,,8.5987615585,,0.1708000004,,-23.07061577,,,,15.052042007,,,,379.67697144,526926.0625,6758503.5,-354.6721191
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.82897949,,,,7.8762025833,,0.1677124053,,-23.91032219,,,,13.868554115,,,,379.82897949,526926.0625,6758503.5,-354.8241272
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,379.98097949,,,,6.8999271393,,0.1628326327,,-25.00293922,,,,13.118994713,,,,379.98098755,526926.0625,6758503.5,-354.9761353
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,380.13297949,,,,6.4101448059,,0.1592335403,,-25.75278091,,,,12.227537155,,,,380.13296509,526926.0625,6758503.5,-355.1281128
Force_2020_all_wells_train_test_blind_hidden_final/31_2-8.las,31/2-8,380.28497949,,,,6.4355373383,,0.1555442959,,-25.66986656,,,,12.235502243,,,,380.28497314,526926.0625,6758503.5,-355.2801208
