source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.188,,,,36.0,,0.5624477267,0.6255522966,,,0.6891044378,,43.11598587,,,406.18798828,516075.46875,6822412.5,-380.1879883
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.34,,,,36.0,,0.5581889749,0.603944838,,,0.6804724336,,41.935199738,,,406.33999634,516075.46875,6822412.5,-380.3399963
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.492,,,,36.0,,0.5570498705,0.5801973343,,,0.6514967084,,35.063751221,,,406.49200439,516075.46875,6822412.5,-380.4920044
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.644,,,,36.0,,0.5569999814,0.5676305294,,,0.6594745517,,29.50541687,,,406.64401245,516075.46875,6822412.5,-380.6440125
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.796,,,,36.0,,0.5636135936,0.5669999719,,,0.6694479585,,29.003475189,,,406.79598999,516075.46875,6822412.5,-380.79599
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,406.948,,,,36.0,,0.5715371966,0.5764214396,,,0.6794214249,,28.187351227,,,406.94799805,516075.46875,6822412.5,-380.947998
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.1,,,,36.0,,0.578576386,0.586394906,,,0.6800000072,,32.474674225,,,407.1000061,516075.46875,6822412.5,-381.1000061
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.252,,,,36.0,,0.5855591297,0.5944961905,,,0.6893702149,,34.791080475,,,407.25201416,516075.46875,6822412.5,-381.2520142
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.404,,,,36.0,,0.5925406218,0.6024749875,,,0.6993438005,,39.877388,,,407.4039917,516075.46875,6822412.5,-381.4039917
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.556,,,,36.0,,0.6051123738,0.6104537845,,,0.6720483899,,45.383003235,,,407.55599976,516075.46875,6822412.5,-381.5559692
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.708,,,,36.0,,0.6199359298,0.6212196946,,,0.6514187455,,46.690994263,,,407.70800781,516075.46875,6822412.5,-381.7079773
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,407.86,,,,36.0,,0.6191471815,0.6182943583,,,0.6222077608,,45.194519043,,,407.85998535,516075.46875,6822412.5,-381.8599548
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.012,,,,36.0,,0.6171525121,0.611533761,,,0.6477125883,,43.860809326,,,408.01199341,516075.46875,6822412.5,-382.0119629
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.164,,,,36.0,,0.6206843853,0.6266586185,,,0.6223671436,,43.81811142,,,408.16400146,516075.46875,6822412.5,-382.1639709
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.316,,,,36.0,113.40850067,0.6108951569,0.3937509656,,,0.629186213,,42.404644012,,,408.31600952,516075.46875,6822412.5,-382.315979
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.468,,,,36.0,113.40850067,0.5559569597,0.4994057715,,,0.6208401918,,42.475021362,,,408.46798706,516075.46875,6822412.5,-382.4679565
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.62,,,,36.0,113.40850067,0.5656132102,0.5950261354,,,0.6382665634,,42.412624359,,,408.61999512,516075.46875,6822412.5,-382.6199646
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.772,,,,36.0,113.40850067,0.5806601048,0.6694790721,,,0.6399999857,,43.200016022,,,408.77200317,516075.46875,6822412.5,-382.7719727
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,408.924,,,,36.0,113.40850067,0.5820000172,0.6769080162,,,0.6218397021,,44.948749542,,,408.92401123,516075.46875,6822412.5,-382.9239807
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.076,,,,36.0,113.62979889,0.5937697291,0.7095929384,,,0.592839241,,46.612751007,,,409.07598877,516075.46875,6822412.5,-383.0759583
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.228,,,,36.0,113.65289307,0.6004162431,0.7265405655,,,0.5990270376,,46.260780334,,,409.22799683,516075.46875,6822412.5,-383.2279663
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.38,,,,36.0,113.65289307,0.6172041297,0.794616878,,,0.6180045605,,44.657608032,,,409.38000488,516075.46875,6822412.5,-383.3799744
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.532,,,,36.0,113.65289307,0.6145120859,0.7921264768,,,0.6738555431,,44.021045685,,,409.53201294,516075.46875,6822412.5,-383.5319824
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.684,,,,36.0,113.65289307,0.6497974396,0.8661746383,,,0.6621012688,,43.339752197,,,409.68399048,516075.46875,6822412.5,-383.68396
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.836,,,,36.0,113.65289307,0.6727378964,0.8964146972,,,0.6332315803,,44.657958984,,,409.83599854,516075.46875,6822412.5,-383.835968
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,409.988,,,,36.0,79.090118408,0.6883443594,0.932805717,,,0.6033113003,,45.7200737,,,409.98800659,516075.46875,6822412.5,-383.9879761
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.14,,,,36.0,74.808006287,0.6944348216,0.9476436377,,,0.6266090274,,47.032844543,,,410.14001465,516075.46875,6822412.5,-384.1399841
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.292,,,,36.0,74.808006287,0.7056117654,0.9472314119,,,0.6211568713,,49.347259521,,,410.29199219,516075.46875,6822412.5,-384.2919617
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.444,,,,36.0,74.808006287,0.7122910023,0.9372998476,,,0.6200000048,,51.047985077,,,410.44400024,516075.46875,6822412.5,-384.4439697
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.596,,,,36.0,74.808006287,0.7455304265,0.9861143827,,,0.6200000048,,53.485237122,,,410.5960083,516075.46875,6822412.5,-384.5959778
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.748,,,,36.0,74.808006287,0.7631508112,0.9894931316,,,0.63753438,,54.496253967,,,410.74798584,516075.46875,6822412.5,-384.7479553
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,410.9,,,,36.0,87.178375244,0.767622292,1.0222153664,,,0.6837044358,,57.509212494,,,410.8999939,516075.46875,6822412.5,-384.8999634
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.052,,,,36.0,88.961494446,0.7488284707,1.0261285305,,,0.6812856793,,57.65014267,,,411.05200195,516075.46875,6822412.5,-385.0519714
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.204,,,,36.0,88.961494446,0.6851734519,0.8913125992,,,0.6800000072,,55.141181946,,,411.20401001,516075.46875,6822412.5,-385.2039795
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.356,,,,36.0,88.961494446,0.676866293,0.8484756947,,,0.6540104151,,53.029430389,,,411.35598755,516075.46875,6822412.5,-385.355957
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.508,,,,36.0,88.961494446,0.6571356654,0.7836797833,,,0.6500000358,,50.36000824,,,411.50799561,516075.46875,6822412.5,-385.5079651
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.66,,,,36.0,88.961494446,0.6557220221,0.7886371613,,,0.6586100459,,47.961071014,,,411.66000366,516075.46875,6822412.5,-385.6599731
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.812,,,,36.0,79.038894653,0.6448414326,0.7600992918,,,0.6256658435,,46.225582123,,,411.81201172,516075.46875,6822412.5,-385.8119812
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,411.964,,,,36.0,77.400299072,0.6361544132,0.7395974398,,,0.6285569668,,46.560325623,,,411.96398926,516075.46875,6822412.5,-385.9639282
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.116,,,,36.0,77.400299072,0.6273226142,0.7404121757,,,0.6129391789,,46.207302094,,,412.11599731,516075.46875,6822412.5,-386.1159363
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.268,,,,36.0,77.400299072,0.6302527785,0.7265405059,,,0.6185055375,,44.676403046,,,412.26800537,516075.46875,6822412.5,-386.2679443
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.42,,,,36.0,77.400299072,0.6352396011,0.7511337399,,,0.6115207076,,43.136386871,,,412.42001343,516075.46875,6822412.5,-386.4199524
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.572,,,,36.0,85.754386902,0.6495243907,0.7864298224,,,0.6015473008,,39.818214417,,,412.57199097,516075.46875,6822412.5,-386.5719299
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.724,,,,36.0,87.285102844,0.6629540324,0.8181211352,,,0.6084262133,,38.690132141,,,412.72399902,516075.46875,6822412.5,-386.723938
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,412.876,,,,36.0,87.285102844,0.6364412904,0.883477211,,,0.6351988316,,36.38010025,,,412.87600708,516075.46875,6822412.5,-386.875946
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.028,,,,36.0,87.285102844,0.6494207382,0.9025357366,,,0.6651191115,,33.315788269,,,413.02801514,516075.46875,6822412.5,-387.0279541
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.18,,,,36.0,87.285102844,0.6187793612,0.7796372175,,,0.7200790048,,29.998413086,,,413.17999268,516075.46875,6822412.5,-387.1799316
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.332,,,,36.0,87.285102844,0.6144964695,0.7108955383,,,0.7383216023,,26.755121231,,,413.33200073,516075.46875,6822412.5,-387.3319397
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.484,,,,36.0,84.485061646,0.6573064327,0.7194203138,,,0.7151138783,,27.536941528,,,413.48400879,516075.46875,6822412.5,-387.4839478
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.636,,,,36.0,83.909103394,0.6643462181,0.7527677417,,,0.6769247055,,28.443218231,,,413.63598633,516075.5,6822412.5,-387.6359253
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.788,,,,36.0,83.909103394,0.6639999747,0.7829025388,,,0.6535155177,,28.520776749,,,413.78799438,516075.5,6822412.5,-387.7879333
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,413.94,,,,36.0,83.909103394,0.6631784439,0.8233274817,,,0.6746470928,,28.988798141,,,413.94000244,516075.5,6822412.5,-387.9399414
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.092,,,,36.0,83.909103394,0.6711891294,0.8555673957,,,0.6636217237,,29.50982666,,,414.0920105,516075.5,6822412.5,-388.0919495
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.244,,,,36.0,83.909103394,0.6811625957,0.8773251176,,,0.6599999666,,29.669748306,,,414.24398804,516075.5,6822412.5,-388.243927
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.396,,,,36.0,126.73400879,0.6935789585,0.8582145572,,,0.6844129562,,29.209760666,,,414.39599609,516075.5,6822412.5,-388.3959351
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.548,,,,36.0,136.54229736,0.7203344107,0.8148761392,,,0.6981114745,,28.176294327,,,414.54800415,516075.5,6822412.5,-388.5479431
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.7,,,,36.0,136.54229736,0.6653632522,0.4931142926,,,0.6676603556,,27.179189682,,,414.70001221,516075.5,6822412.5,-388.6999512
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,414.852,,,,36.0,136.54229736,0.6832333803,0.7824312449,,,0.6599999666,,26.593500137,,,414.85198975,516075.5,6822412.5,-388.8519287
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.004,,,,36.0,136.54229736,0.7078667283,0.8218092918,,,0.6599999666,,27.595746994,,,415.0039978,516075.5,6822412.5,-389.0039368
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.156,,,,36.0,136.54229736,0.7128005028,0.8396193385,,,0.7080312967,,27.908227921,,,415.15600586,516075.5,6822412.5,-389.1559448
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.308,,,,36.0,118.4325943,0.7153940797,0.8645566106,,,0.696059227,,27.417041779,,,415.30801392,516075.5,6822412.5,-389.3079529
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.46,,,,36.0,113.84559631,0.7160000205,0.8562734127,,,0.6899999976,,26.801618576,,,415.45999146,516075.5,6822412.5,-389.4599304
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.612,,,,36.0,113.84559631,0.7104507089,0.8553782701,,,0.6582898498,,25.332281113,,,415.61199951,516075.5,6822412.5,-389.6119385
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.764,,,,36.0,113.84559631,0.694778204,0.8520495296,,,0.6420990229,,26.091089249,,,415.76400757,516075.5,6822412.5,-389.7639465
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,415.916,,,,36.0,113.84559631,0.6965121031,0.820289731,,,0.6163767576,,26.963983536,,,415.91598511,516075.5,6822412.5,-389.9159241
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.068,,,,36.0,113.84559631,0.6838738322,0.720179975,,,0.6021521688,,25.650878906,,,416.06799316,516075.5,6822412.5,-390.0679321
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.22,,,,36.0,60.812469482,0.6776536107,0.7231566906,,,0.6000000238,,24.623859406,,,416.22000122,516075.5,6822412.5,-390.2199402
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.372,,,,36.0,46.041500092,0.6777796149,0.6818832755,,,0.6233889461,,23.830194473,,,416.37200928,516075.5,6822412.5,-390.3719177
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.524,,,,36.0,46.041500092,0.6795540452,0.6291490197,,,0.6688509583,,22.274238586,,,416.52398682,516075.5,6822412.5,-390.5238953
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.676,,,,36.0,46.041500092,0.709425807,0.5823793411,,,0.6877436042,,20.19685936,,,416.67599487,516075.5,6822412.5,-390.6759033
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.828,,,,36.0,46.041500092,0.7203151584,0.5843473077,,,0.6745658517,,20.114461899,,,416.82800293,516075.5,6822412.5,-390.8279114
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,416.98,,,,36.0,46.041500092,0.7340738773,0.5987666845,,,0.6623094678,,20.508012772,,,416.98001099,516075.5,6822412.5,-390.9799194
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.132,,,,36.0,18.693746567,0.7425983548,0.6426188946,,,0.652336061,,20.793861389,,,417.13198853,516075.5,6822412.5,-391.131897
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.284,,,,36.0,10.358300209,0.7531648278,0.6435438991,,,0.6576373577,,22.392642975,,,417.28399658,516075.5,6822412.5,-391.283905
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.436,,,,36.0,10.358300209,0.7476264238,0.6095505953,,,0.6447752714,,22.217144012,,,417.43600464,516075.5,6822412.5,-391.4359131
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.588,,,,36.0,10.358300209,0.7525862455,0.5393097997,,,0.7006901503,,21.360580444,,,417.5880127,516075.5,6822412.5,-391.5879211
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.74,,,,36.0,10.358300209,0.7542440295,0.4874932468,,,0.6973208785,,20.937547684,,,417.73999023,516075.5,6822412.5,-391.7398987
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,417.892,,,,36.0,10.358300209,0.7532467246,0.4950795472,,,0.6899999976,,21.895523071,,,417.89199829,516075.5,6822412.5,-391.8919067
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.044,,,,36.0,11.720066071,0.7387375236,0.5145118833,,,0.6524670124,,22.842285156,,,418.04400635,516075.5,6822412.5,-392.0439148
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.196,,,,36.0,12.172400475,0.7332519889,0.5040399432,,,0.6549600363,,21.828746796,,,418.1960144,516075.5,6822412.5,-392.1959229
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.348,,,,36.0,12.172400475,0.7292732596,0.4878197908,,,0.6674534082,,20.680360794,,,418.34799194,516075.5,6822412.5,-392.3479004
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.5,,,,36.0,12.172400475,0.7294856906,0.485485673,,,0.6848567724,,18.795236588,,,418.5,516075.5,6822412.5,-392.4999084
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.652,,,,36.0,12.172400475,0.7403632998,0.4711952806,,,0.6677929163,,17.854700089,,,418.65200806,516075.5,6822412.5,-392.6519165
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.804,,,,36.0,12.172400475,0.7285108566,0.4667375684,,,0.6452484131,,17.23841095,,,418.8039856,516075.5,6822412.5,-392.803894
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,418.956,,,,36.0,12.734751701,0.7435778379,0.4493618309,,,0.6106030941,,15.566756248,,,418.95599365,516075.5,6822412.5,-392.9559021
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.108,,,,36.0,12.937600136,0.7509999871,0.426890105,,,0.6219680309,,14.211718559,,,419.10800171,516075.5,6822412.5,-393.1079102
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.26,,,,36.0,12.937600136,0.7838324904,0.4020301104,,,0.6445922852,,14.049708366,,,419.26000977,516075.5,6822412.5,-393.2599182
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.412,,,,36.0,12.937600136,0.8185356259,0.3942730427,,,0.6500000358,,13.986595154,,,419.4119873,516075.5,6822412.5,-393.4118958
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.564,,,,36.0,12.937600136,0.865395546,0.3802355528,,,0.6355111003,,15.181351662,,,419.56399536,516075.5,6822412.5,-393.5639038
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.716,,,,36.0,12.937600136,0.8836092353,0.3598412871,,,0.6444368958,,16.95781517,,,419.71600342,516075.5,6822412.5,-393.7159119
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,419.868,,,,36.0,11.300432205,0.8821232319,0.3489656746,,,0.6356162429,,18.35351181,,,419.86801147,516075.5,6822412.5,-393.8679199
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.02,,,,36.0,10.661100388,0.865236342,0.3462834656,,,0.6228346825,,18.444765091,,,420.01998901,516075.5,6822412.5,-394.0198975
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.172,,,,36.0,10.661100388,0.8454363346,0.3431445062,,,0.5985837579,,17.923955917,,,420.17199707,516075.5,6822412.5,-394.1719055
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.324,,,,36.0,10.661100388,0.8385775685,0.3320429325,,,0.6255609989,,17.8406353,,,420.32400513,516075.5,6822412.5,-394.3239136
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.476,,,,36.0,10.661100388,0.8734353185,0.3244564831,,,0.6541740894,,18.449760437,,,420.47601318,516075.5,6822412.5,-394.4759216
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.628,,,,36.0,10.661100388,0.9240115285,0.321587801,,,0.6741221547,,18.396495819,,,420.62799072,516075.5,6822412.5,-394.6278992
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.78,,,,36.0,11.555488586,0.9706553817,0.3350690305,,,0.672965467,,18.00728035,,,420.77999878,516075.5,6822412.5,-394.7798767
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,420.932,,,,36.0,11.932600021,0.9818976521,0.3452047706,,,0.6770079732,,17.859661102,,,420.93200684,516075.5,6822412.5,-394.9318848
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.084,,,,36.0,11.932600021,0.9586595297,0.3532832563,,,0.68698138,,17.887586594,,,421.08401489,516075.5,6822412.5,-395.0838928
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.236,,,,36.0,11.932600021,0.9392632246,0.3587819338,,,0.6899999976,,17.986675262,,,421.23599243,516075.5,6822412.5,-395.2358704
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.388,,,,36.0,11.932600021,0.9647915959,0.3731637597,,,0.6761434078,,18.56517601,,,421.38800049,516075.5,6822412.5,-395.3878784
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.54,,,,36.0,11.932600021,0.9911158681,0.3824515641,,,0.6561937928,,19.189123154,,,421.54000854,516075.5,6822412.5,-395.5398865
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.692,,,,36.0,12.186692238,1.0169438124,0.3908771574,,,0.6568771601,,19.590009689,,,421.69198608,516075.5,6822412.5,-395.691864
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.844,,,,36.0,12.302100182,1.0499770641,0.3994804919,,,0.680551827,,20.253694534,,,421.84399414,516075.5,6822412.5,-395.8438721
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,421.996,,,,36.0,12.302100182,1.1203691959,0.4163305163,,,0.683175981,,21.131305695,,,421.9960022,516075.5,6822412.5,-395.9958801
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,422.148,,,,36.0,12.302100182,1.1779088974,0.4359152317,,,0.6732025146,,21.954961777,,,422.14801025,516075.5,6822412.5,-396.1478882
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,422.3,,,,36.0,12.302100182,1.2021564245,0.4690836966,,,0.6361453533,,24.173276901,,,422.29998779,516075.5,6822412.5,-396.2998657
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,422.452,,,,36.0,12.696369171,1.2211631536,0.499535352,,,0.6267443895,,25.197328568,,,422.45199585,516075.5,6822412.5,-396.4518738
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,422.604,,,,36.0,12.886600494,1.2206089497,0.5194225311,,,0.6232808232,,25.003158569,,,422.60400391,516075.5,6822412.5,-396.6038818
Force_2020_all_wells_train_test_blind_hidden_final/35_4-1.las,35/4-1,422.756,,,,36.0,12.886600494,1.2571594715,0.5778766274,,,0.6333864927,,23.563405991,,,422.75601196,516075.5,6822412.5,-396.7558899
