source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,283.61185136,,,,36.0,18.436855316,2.0276300907,0.9818891287,1.0420535803,,,,,,73.087844849,,,283.61184692,543469.0625,6856277.0,-258.6118164
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,283.76385136,,,,36.0,17.796644211,1.5519748926,1.069856286,1.1334848404,,,,,,69.615791321,,,283.76385498,543469.0625,6856277.0,-258.7638245
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,283.91585136,,,,36.0,17.156427383,1.4196666479,1.1540395021,1.185608983,,,,,,73.635612488,,,283.91586304,543469.0625,6856277.0,-258.9158325
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.06785136,,,,36.0,17.121486664,1.5433889627,1.1734540462,1.1254327297,,,,,,79.250679016,,,284.06784058,543469.0625,6856277.0,-259.0678101
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.21985136,,,,36.0,17.75494957,2.4979567528,1.2116191387,1.1414237022,,,,,,72.197616577,,,284.21984863,543469.0625,6856277.0,-259.2198181
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.37185136,,,,36.0,18.413814545,71.43586731,1.2411419153,1.1775101423,,,,,,74.416404724,,,284.37185669,543469.0625,6856277.0,-259.3718262
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.52385136,,,,36.0,19.072584152,72.970909119,1.2126271725,1.1534304619,,,,,,77.231788635,,,284.52386475,543469.0625,6856277.0,-259.5238342
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.67585136,,,,36.0,19.731445313,62.744190216,1.2388019562,1.1995040178,,,,,,72.792892456,,,284.67584229,543469.0625,6856277.0,-259.6758118
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.82785136,,,,36.0,20.390312195,47.926322937,1.2513998747,1.2266727686,,,,,,79.982299805,,,284.82785034,543469.0625,6856277.0,-259.8278198
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,284.97985136,,,,36.0,21.04908371,38.88910675,1.2549340725,1.2315965891,,,,,,75.826431274,,,284.9798584,543469.0625,6856277.0,-259.9798279
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.13185136,,,,36.0,21.70794487,34.467273712,1.2772800922,1.241804719,,,,,,71.764122009,,,285.13186646,543469.0625,6856277.0,-260.1318359
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.28385136,,,,36.0,22.366716385,31.336061478,1.3404353857,1.2793883085,,,,,,74.809516907,,,285.28384399,543469.0625,6856277.0,-260.2838135
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.43585136,,,,36.0,23.025575638,25.139251709,1.5431727171,1.5222431421,,,,,,77.918159485,,,285.43585205,543469.0625,6856277.0,-260.435791
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.58785136,,,,36.0,23.68444252,16.590581894,1.6153467894,1.6294341087,,,,,,89.156387329,,,285.58786011,543469.0625,6856277.0,-260.5877991
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.73985136,,,,36.0,24.343215942,12.709579468,1.5808507204,1.6364467144,,,,,,80.892967224,,,285.73983765,543469.0625,6856277.0,-260.7397766
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,285.89185136,,,,36.0,25.002075195,13.316439629,1.465757966,1.5012614727,,,,,,76.041267395,,,285.8918457,543469.0625,6856277.0,-260.8917847
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.04385136,,,,36.0,25.509557724,24.415483475,1.4430145025,1.4519414902,,,,,,81.987854004,,,286.04385376,543469.0625,6856277.0,-261.0437927
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.19585136,,,,36.0,25.737163544,50.790790558,1.4939098358,1.5055370331,,,,,,81.054740906,,,286.19586182,543469.0625,6856277.0,-261.1958008
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.34785136,,,,36.0,25.943826675,56.323669434,1.505205512,1.5378758907,,,,,,78.703575134,,,286.34783936,543469.0625,6856277.0,-261.3477783
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.49985136,,,,36.0,26.150575638,45.280323029,1.4402867556,1.4178227186,,,,,,77.950065613,,,286.49984741,543469.0625,6856277.0,-261.4997864
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.65185136,,,,36.0,26.35723877,32.685028076,1.4417562485,1.3800426722,,,,,,74.045852661,,,286.65185547,543469.0625,6856277.0,-261.6517944
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.80385136,,,,36.0,26.563987732,26.012382507,1.4491710663,1.3743975163,,,,,,72.587013245,,,286.80386353,543469.0625,6856277.0,-261.8038025
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,286.95585136,,,,36.0,26.770650864,25.636953354,1.5021696091,1.4519245625,,,,,,75.64768219,,,286.95584106,543469.0625,6856277.0,-261.95578
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.10785136,,,,36.0,26.977397919,28.984649658,1.5852528811,1.5691106319,,,,,,76.003181458,,,287.10784912,543469.0625,6856277.0,-262.1077881
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.25985136,,,,36.0,27.184064865,36.583065033,1.5596206188,1.5444436073,,,,,,75.703079224,,,287.25985718,543469.0625,6856277.0,-262.2597961
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.41185136,,,,36.0,27.390720367,40.199226379,1.5093524456,1.4359807968,,,,,,76.298034668,,,287.41186523,543469.0625,6856277.0,-262.4117737
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.56385136,,,,36.0,27.597465515,37.810020447,1.6033207178,1.5598000288,,,,,,72.673995972,,,287.56384277,543469.0625,6856277.0,-262.5637512
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.71585136,,,,36.0,27.804132462,33.092838287,1.6282155514,1.6052486897,,,,,,69.896263123,,,287.71585083,543469.0625,6856277.0,-262.7157593
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,287.86785136,,,,36.0,28.010787964,28.31048584,1.5474019051,1.5141977072,,,,,,72.883598328,,,287.86785889,543469.0625,6856277.0,-262.8677673
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.01985136,,,,36.0,27.898183823,21.666717529,1.5300329924,1.5002604723,,,,,,72.864364624,,,288.01983643,543469.0625,6856277.0,-263.0197449
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.17185136,,,,36.0,26.719362259,17.644926071,1.5455893278,1.516032815,,,,,,73.313362122,,,288.17184448,543469.0625,6856277.0,-263.1717529
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.32385136,,,,36.0,25.418186188,16.085771561,1.5283161402,1.4914292097,,,,,,73.133621216,,,288.32385254,543469.0625,6856277.0,-263.323761
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.47585136,,,,36.0,24.117010117,17.607522964,1.5418480635,1.4729492664,,,,,,71.070823669,,,288.4758606,543469.0625,6856277.0,-263.475769
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.62785136,,,,36.0,22.815923691,20.537229538,1.5696936846,1.5392826796,,,,,,68.711463928,,,288.62783813,543469.0625,6856277.0,-263.6277466
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.77985136,,,,36.0,21.514759064,16.975305557,1.5591822863,1.542750597,,,,,,67.180862427,,,288.77984619,543469.0625,6856277.0,-263.7797546
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,288.93185136,,,,36.0,20.213582993,12.802239418,1.5196237564,1.4825434685,,,,,,67.449104309,,,288.93185425,543469.0625,6856277.0,-263.9317627
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.08385136,,,,36.0,18.912406921,8.8071346283,1.4333213568,1.4185255766,,,,,,70.371627808,,,289.0838623,543469.0625,6856277.0,-264.0837708
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.23585136,,,,36.0,17.611318588,6.2875080109,1.3439196348,1.2878423929,,,,,,67.86555481,,,289.23583984,543469.0625,6856277.0,-264.2357483
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.38785136,,,,36.0,16.310155869,5.3614459038,1.3233730793,1.1809512377,,,,,,65.910087585,,,289.3878479,543469.0625,6856277.0,-264.3877563
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.53985136,,,,36.0,15.008979797,6.4676766396,1.6020427942,1.5215066671,,,,,,67.446014404,,,289.53985596,543469.0625,6856277.0,-264.5397339
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.69185136,,,,36.0,13.70780468,8.9213285446,1.7228235006,1.6286935806,,,,,,70.083320618,,,289.69186401,543469.0625,6856277.0,-264.6917419
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.84385136,,,,36.0,12.406627655,10.355246544,1.8068461418,1.7499011755,,,,,,70.412994385,,,289.84384155,543469.0625,6856277.0,-264.8437195
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,289.99585136,,,,36.0,11.302114487,10.393417358,1.7564772367,1.6911159754,,,,,,71.646598816,,,289.99584961,543469.0625,6856277.0,-264.9957275
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.14785136,,,,36.0,11.769594193,11.432053566,1.8046029806,1.7651759386,,,,,,68.695793152,,,290.14785767,543469.0625,6856277.0,-265.1477356
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.29985136,,,,36.0,12.488886833,12.76243782,1.7242143154,1.7017366886,,,,,,71.80896759,,,290.29986572,543469.0625,6856277.0,-265.2997437
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.45185136,,,,36.0,13.208108902,13.747560501,1.5732495785,1.5338482857,,,,,,71.384307861,,,290.45184326,543469.0625,6856277.0,-265.4517212
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.60385136,,,,36.0,13.927315712,16.88044548,1.3593450785,1.2542976141,,,,,,71.836357117,,,290.60385132,543469.0625,6856277.0,-265.6037292
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.75585136,,,,36.0,14.646607399,18.222145081,1.7002081871,1.6499863863,,,,,,70.315193176,,,290.75585938,543469.0625,6856277.0,-265.7557373
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,290.90785136,,,,36.0,15.365830421,16.559253693,2.1212592125,2.2159061432,,,,,,74.273986816,,,290.90783691,543469.0625,6856277.0,-265.9077148
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.05985136,,,,36.0,16.085039139,17.824260712,2.0506896973,2.126554966,,,,,,65.87853241,,,291.05984497,543469.0625,6856277.0,-266.0597229
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.21185136,,,,36.0,16.804244995,22.689868927,1.8424941301,1.8331928253,,,,,,69.474281311,,,291.21185303,543469.0625,6856277.0,-266.211731
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.36385136,,,,36.0,17.523452759,25.979375839,1.8082363605,1.7676610947,,,,,,78.193244934,,,291.36386108,543469.0625,6856277.0,-266.363739
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.51585136,,,,36.0,18.242660522,27.890493393,1.8254071474,1.7495102882,,,,,,77.427207947,,,291.51583862,543469.0625,6856277.0,-266.5157166
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.66785136,,,,36.0,18.961866379,29.406721115,1.8752543926,1.810156703,,,,,,72.798149109,,,291.66784668,543469.0625,6856277.0,-266.6676941
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.81985136,,,,36.0,19.681156158,30.133609772,1.9020957947,1.8675835133,,,,,,70.137283325,,,291.81985474,543469.0625,6856277.0,-266.8197021
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,291.97185136,,,,36.0,20.406576157,29.975294113,1.9131314754,1.8880298138,,,,,,75.03112793,,,291.97186279,543469.0625,6856277.0,-266.9717102
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.12385136,,,,36.0,20.369195938,28.886772156,1.9105846882,1.8674366474,,,,,,79.184753418,,,292.12384033,543469.0625,6856277.0,-267.1236877
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.27585136,,,,36.0,20.168395996,28.705207825,1.9681947231,1.9275580645,,,,,,74.853088379,,,292.27584839,543469.0625,6856277.0,-267.2756958
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.42785136,,,,36.0,19.967226028,26.756008148,1.9805910587,1.9387737513,,,,,,77.326080322,,,292.42785645,543469.0625,6856277.0,-267.4277039
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.57985136,,,,36.0,19.765974045,23.252170563,2.040913105,2.0125362873,,,,,,78.206428528,,,292.5798645,543469.0625,6856277.0,-267.5797119
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.73185136,,,,36.0,19.564785004,21.003566742,2.038916111,2.0011203289,,,,,,77.843261719,,,292.73184204,543469.0625,6856277.0,-267.7316895
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,292.88385136,,,,36.0,19.363613129,19.563121796,2.0676183701,2.034126997,,,,,,73.607574463,,,292.8838501,543469.0625,6856277.0,-267.8836975
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.03585136,,,,36.0,19.162443161,19.487573624,2.0632517338,2.0262038708,,,,,,77.642997742,,,293.03585815,543469.0625,6856277.0,-268.0357056
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.18785136,,,,36.0,18.961271286,19.845930099,2.0995874405,2.0797142982,,,,,,74.962692261,,,293.18786621,543469.0625,6856277.0,-268.1877136
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.33985136,,,,36.0,18.760101318,19.152635574,2.0772538185,2.0775763988,,,,,,68.83946228,,,293.33984375,543469.0625,6856277.0,-268.3396912
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.49185136,,,,36.0,18.558851242,17.759836197,1.9542639256,1.9053732157,,,,,,64.332870483,,,293.49185181,543469.0625,6856277.0,-268.4916687
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.64385136,,,,36.0,18.357660294,15.690106392,2.0530633926,2.0389962196,,,,,,67.244544983,,,293.64385986,543469.0625,6856277.0,-268.6436768
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.79585136,,,,36.0,18.156490326,12.320998192,2.0042693615,1.9903174639,,,,,,67.368476868,,,293.7958374,543469.0625,6856277.0,-268.7956543
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,293.94785136,,,,36.0,17.955318451,9.7987613678,1.8267819881,1.7522127628,,,,,,67.306015015,,,293.94784546,543469.0625,6856277.0,-268.9476624
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.09985136,,,,36.0,17.319776535,7.5494961739,1.876327157,1.7998024225,,,,,,67.501068115,,,294.09985352,543469.0625,6856277.0,-269.0996704
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.25185136,,,,36.0,16.50270462,5.4703183174,1.9303212166,1.8669137955,,,,,,67.383773804,,,294.25186157,543469.0625,6856277.0,-269.2516785
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.40385136,,,,36.0,15.667701721,4.0912494659,1.8856517076,1.790522337,,,,,,69.821411133,,,294.40383911,543469.0625,6856277.0,-269.403656
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.55585136,,,,36.0,14.832698822,3.7026646137,1.8486804962,1.7862634659,,,,,,69.480522156,,,294.55584717,543469.0625,6856277.0,-269.5556641
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.70785136,,,,36.0,13.997695923,4.1931891441,1.8798462152,1.8030105829,,,,,,66.689376831,,,294.70785522,543469.0625,6856277.0,-269.7076721
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,294.85985136,,,,36.0,13.162693024,6.4643769264,2.0511791706,1.9662585258,,,,,,66.59651947,,,294.85986328,543469.0625,6856277.0,-269.8596802
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.01185136,,,,36.0,12.327691078,8.8140964508,2.1569042206,2.1390721798,,,,,,69.51184082,,,295.01184082,543469.0625,6856277.0,-270.0116577
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.16385136,,,,36.0,11.492688179,9.997297287,2.0456967354,1.9852600098,,,,,,63.504920959,,,295.16384888,543469.0625,6856277.0,-270.1636658
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.31585136,,,,36.0,10.65768528,11.663082123,2.0433368683,1.9271713495,,,,,,63.674015045,,,295.31585693,543469.0625,6856277.0,-270.3156738
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.46785136,,,,36.0,9.8226823807,12.942019463,2.0063636303,1.9496848583,,,,,,63.242149353,,,295.46786499,543469.0625,6856277.0,-270.4676514
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.61985136,,,,36.0,8.9876804352,12.591360092,1.8883442879,1.7837792635,,,,,,64.547607422,,,295.61984253,543469.0625,6856277.0,-270.6196289
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.77185136,,,,36.0,8.152677536,11.435463905,2.0829429626,2.0224170685,,,,,,65.932006836,,,295.77185059,543469.0625,6856277.0,-270.771637
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,295.92385136,,,,36.0,7.3176751137,9.8992872238,2.2869799137,2.3073983192,,,,,,68.608802795,,,295.92385864,543469.0625,6856277.0,-270.923645
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.07585136,,,,36.0,7.2797279358,8.9622793198,2.0238549709,1.9843758345,,,,,,67.459793091,,,296.07583618,543469.0625,6856277.0,-271.0756226
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.22785136,,,,36.0,7.7726464272,9.1568660736,1.9913909435,1.9088162184,,,,,,69.218032837,,,296.22784424,543469.0625,6856277.0,-271.2276306
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.37985136,,,,36.0,8.3551883698,10.014253616,2.1578273773,2.104603529,,,,,,67.572998047,,,296.37985229,543469.0625,6856277.0,-271.3796387
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.53185136,,,,36.0,8.9376802444,10.483161926,2.221562624,2.2358624935,,,,,,70.696922302,,,296.53186035,543469.0625,6856277.0,-271.5316467
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.68385136,,,,36.0,9.5202226639,12.241376877,2.1669516563,2.167771101,,,,,,71.091209412,,,296.68383789,543469.0625,6856277.0,-271.6836243
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.83585136,,,,36.0,10.102715492,15.521692276,2.0987813473,2.0875170231,,,,,,77.878540039,,,296.83584595,543469.0625,6856277.0,-271.8356323
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,296.98785136,,,,36.0,10.685256004,18.808225632,1.9352729321,1.8872368336,,,,,,79.293418884,,,296.987854,543469.0625,6856277.0,-271.9876404
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.13985136,,,,36.0,11.267823219,19.746873856,1.8712491989,1.8006284237,,,,,,74.50806427,,,297.13986206,543469.0625,6856277.0,-272.1396484
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.29185136,,,,36.0,11.850317001,19.19383049,1.8576546907,1.7639633417,,,,,,73.235321045,,,297.2918396,543469.0625,6856277.0,-272.291626
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.44385136,,,,36.0,12.43285656,17.960571289,1.8912206888,1.8306311369,,,,,,74.492378235,,,297.44384766,543469.0625,6856277.0,-272.443634
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.59585136,,,,36.0,13.015351295,17.31892395,1.7930340767,1.7267606258,,,,,,70.428596497,,,297.59585571,543469.0625,6856277.0,-272.5956116
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.74785136,,,,36.0,13.597890854,18.837898254,1.787699461,1.7007316351,,,,,,74.007858276,,,297.74786377,543469.0625,6856277.0,-272.7476196
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,297.89985136,,,,36.0,14.18038559,20.453411102,1.8393750191,1.7507300377,,,,,,75.355430603,,,297.89984131,543469.0625,6856277.0,-272.8995972
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.05185136,,,,36.0,14.741732597,22.791189194,1.9329020977,1.8706588745,,,,,,75.905441284,,,298.05184937,543469.0625,6856277.0,-273.0516052
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.20385136,,,,36.0,15.281906128,27.500293732,1.9379312992,1.8852158785,,,,,,76.403175354,,,298.20385742,543469.0625,6856277.0,-273.2036133
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.35585136,,,,36.0,15.816997528,30.850292206,1.9484367371,1.8952790499,,,,,,73.430717468,,,298.35586548,543469.0625,6856277.0,-273.3556213
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.50785136,,,,36.0,16.352088928,29.651027679,1.9647984505,1.9140650034,,,,,,69.639732361,,,298.50784302,543469.0625,6856277.0,-273.5075989
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.65985136,,,,36.0,16.887182236,26.877483368,1.9628441334,1.9179028273,,,,,,70.47228241,,,298.65985107,543469.0625,6856277.0,-273.6596069
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.81185136,,,,36.0,17.422273636,24.617832184,1.9233387709,1.8620120287,,,,,,72.528274536,,,298.81185913,543469.0625,6856277.0,-273.811615
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,298.96385136,,,,36.0,17.957365036,22.288799286,2.0676720142,2.0635690689,,,,,,75.170455933,,,298.96383667,543469.0625,6856277.0,-273.9635925
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,299.11585136,,,,36.0,18.492456436,18.751657486,2.1051361561,2.1156318188,,,,,,78.231803894,,,299.11584473,543469.0625,6856277.0,-274.1156006
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,299.26785136,,,,36.0,19.027549744,15.85327816,2.0706553459,2.0489118099,,,,,,74.723297119,,,299.26785278,543469.0625,6856277.0,-274.2676086
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,299.41985136,,,,36.0,19.562641144,16.084646225,2.0857405663,2.0605974197,,,,,,73.829986572,,,299.41986084,543469.0625,6856277.0,-274.4196167
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,299.57185136,,,,36.0,20.097732544,18.994874954,2.1202914715,2.0912601948,,,,,,80.593902588,,,299.57183838,543469.0625,6856277.0,-274.5715942
Force_2020_all_wells_train_test_blind_hidden_final/35_3-7 S.las,35/3-7 S,299.72385136,,,,36.0,20.632823944,23.785837173,2.1440145969,2.1032047272,,,,,,80.157402039,,,299.72384644,543469.0625,6856277.0,-274.7235718
