source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.066,,,,,,28.292449951,,,,,,,,48.52809906,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.218,,,,,,28.177751541,,,,,,,,47.856193542,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.37,,,,,,28.06303215,,,,,,,,46.680908203,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.522,,,,,,27.948253632,,,,,,,,44.661834717,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.674,,,,,,27.833557129,,,,,,,,45.15958786,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.826,,,,,,27.718858719,,,,,,,,48.662349701,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,418.978,,,,,,27.660411835,,,,,,,,50.046081543,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.13,,,,,,27.856067657,,,,,,,,48.742279053,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.282,,,,,,28.170042038,,,,,,,,46.610263824,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.434,,,,,,28.484016418,,,,,,,,47.015575409,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.586,,,,,,28.797990799,,,,,,,,47.076099396,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.738,,,,,,29.111963272,,,,,,,,47.527210236,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,419.89,,,,,,29.408298492,,,,,,,,46.478721619,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.042,,,,,,29.459857941,,,,,,,,46.411632538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.194,,,,,,28.760198593,,,,,,,,44.701660156,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.346,,,,,,28.060522079,,,,,,,,45.41960907,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.498,,,,,,27.360780716,,,,,,,,46.812595367,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.65,,,,,,26.661121368,,,,,,,,48.95129776,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.802,,,,,,25.961446762,,,,,,,,49.582572937,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,420.954,,,,,,25.349374771,,,,,,,,48.301204681,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.106,,,,,,25.254144669,,,,,,,,46.862136841,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.258,,,,,,25.546791077,,,,,,,,44.846496582,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.41,,,,,,25.839506149,,,,,,,,44.144397736,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.562,,,,,,26.13215065,,,,,,,,43.936355591,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.714,,,,,,26.424879074,,,,,,,,43.283283234,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,421.866,,,,,,26.717594147,,,,,,,,42.340637207,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.018,,,,,,26.930458069,,,,,,,,43.005397797,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.17,,,,,,26.679487228,,,,,,,,44.762889862,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.322,,,,,,26.414785385,,,,,,,,47.7498703,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.474,,,,,,26.150066376,,,,,,,,50.315963745,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.626,,,,,,25.885276794,,,,,,,,51.665668488,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.778,,,,,,25.620573044,,,,,,,,51.32226181,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,422.93,,,,,,25.316762924,,,,,,,,48.233955383,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.082,,,,,,24.699565887,,,,,,,,44.659351349,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.234,,,,,,23.708972931,,,,,,,,43.202598572,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.386,,,,,,22.718391418,,,,,,,,46.057571411,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.538,,,,,,21.7278862,,,,,,,,48.351150513,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.69,,,,,,20.737304688,,,,,,,,49.008655548,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.842,,,,,,19.746799469,,,,,,,,48.781711578,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,423.994,,,,,,18.875127792,,,,,,,,49.646057129,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.146,,,,,,18.956315994,,,,,,,,49.473941803,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.298,,,,,,19.205270767,,,,,,,,50.065185547,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.45,,,,,,19.454305649,,,,,,,,50.618732452,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.602,,,,,,19.703260422,,,,,,,,51.766242981,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.754,,,,,,19.95230484,,,,,,,,50.720668793,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,424.906,,,,,,20.194890976,,,,,,,,48.686130524,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.058,,,,,,20.361953735,,,,,,,,46.292110443,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.21,,,,,,20.379407883,,,,,,,,45.273395538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.362,,,,,,20.39686203,,,,,,,,46.190746307,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.514,,,,,,20.414316177,,,,,,,,48.198753357,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.666,,,,,,20.431770325,,,,,,,,49.057079315,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.818,,,,,,20.449224472,,,,,,,,47.526332855,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,425.97,,,,,,20.467645645,,,,,,,,45.962440491,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.122,,,,,,20.497718811,,,,,,,,45.949428558,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.274,,,,,,20.53203392,,,,,,,,46.676902771,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.426,,,,,,20.566436768,,,,,,,,47.461292267,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.578,,,,,,20.600753784,,,,,,,,46.476768494,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.73,,,,,,20.635156631,,,,,,,,45.757087708,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,426.882,,,,,,20.691184998,,,,,,,,47.045883179,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.034,,,,,,21.176427841,,,,,,,,46.503551483,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.186,,,,,,23.323083878,,,,,,,,45.765716553,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.338,,,,,,25.469837189,,,,,,,,42.523571014,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.49,,,,,,27.616586685,,,,,,,,43.192714691,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.642,,,,,,29.763332367,,,,,,,,45.086990356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.794,,,,,,31.909988403,,,,,,,,47.49067688,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,427.946,,,,,,33.933452606,,,,,,,,45.982322693,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.098,,,,,,33.247329712,,,,,,,,44.316257477,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.25,,,,,,30.808946609,,,,,,,,44.174110413,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.402,,,,,,28.370565414,,,,,,,,47.016857147,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.554,,,,,,25.932182312,,,,,,,,49.685222626,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.706,,,,,,23.49379921,,,,,,,,50.599845886,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,428.858,,,,,,21.057195663,,,,,,,,49.868251801,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.01,,,,,,18.719863892,,,,,,,,48.577167511,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.162,,,,,,17.844467163,,,,,,,,47.897861481,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.314,,,,,,16.969070435,,,,,,,,49.414237976,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.466,,,,,,16.093673706,,,,,,,,49.517398834,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.618,,,,,,15.218277931,,,,,,,,49.178977966,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.77,,,,,,14.342880249,,,,,,,,46.67666626,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,429.922,,,,,,13.472146988,,,,,,,,45.237819672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.074,,,,,,13.053066254,,,,,,,,44.166370392,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.226,,,,,,13.124777794,,,,,,,,44.016494751,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.378,,,,,,13.196588516,,,,,,,,45.380496979,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.53,,,,,,13.268300056,,,,,,,,47.250812531,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.682,,,,,,13.340011597,,,,,,,,48.673522949,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.834,,,,,,13.411722183,,,,,,,,49.683036804,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,430.986,,,,,,13.483433723,,,,,,,,47.67376709,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.138,,,,,,13.214063644,,,,,,,,44.973300934,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.29,,,,,,12.910795212,,,,,,,,42.327075958,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.442,,,,,,12.607193947,,,,,,,,40.343444824,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.594,,,,,,12.303592682,,,,,,,,42.294574738,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.746,,,,,,11.999991417,,,,,,,,45.321151733,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,431.898,,,,,,11.696391106,,,,,,,,47.318580627,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.05,,,,,,11.45949173,,,,,,,,47.861183167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.202,,,,,,11.345407486,,,,,,,,47.290550232,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.354,,,,,,11.234599113,,,,,,,,50.797386169,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.506,,,,,,11.12369442,,,,,,,,52.031837463,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.658,,,,,,11.012882233,,,,,,,,50.729530334,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.81,,,,,,10.90207386,,,,,,,,47.130821228,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,432.962,,,,,,10.79117012,,,,,,,,46.798404694,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.114,,,,,,11.0644207,,,,,,,,46.288593292,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.266,,,,,,11.454787254,,,,,,,,45.454055786,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.418,,,,,,11.849752426,,,,,,,,44.398574829,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.57,,,,,,12.244807243,,,,,,,,46.565361023,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.722,,,,,,12.639867783,,,,,,,,49.374938965,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,433.874,,,,,,13.034833908,,,,,,,,49.4139328,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.026,,,,,,13.565665245,,,,,,,,47.306682587,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.178,,,,,,14.555734634,,,,,,,,46.083427429,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.33,,,,,,15.574946404,,,,,,,,46.927211761,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.482,,,,,,16.594070435,,,,,,,,48.448669434,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.634,,,,,,17.613189697,,,,,,,,48.707492828,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.786,,,,,,18.632307053,,,,,,,,46.242534637,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,434.938,,,,,,19.651517868,,,,,,,,43.692462921,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.09,,,,,,19.735933304,,,,,,,,42.038860321,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.242,,,,,,19.282693863,,,,,,,,43.058410645,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.394,,,,,,18.789899826,,,,,,,,46.493206024,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.546,,,,,,18.297094345,,,,,,,,50.597831726,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.698,,,,,,17.804384232,,,,,,,,51.363555908,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,435.85,,,,,,17.311588287,,,,,,,,48.77331543,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.002,,,,,,16.917486191,,,,,,,,47.183223724,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.154,,,,,,17.349067688,,,,,,,,47.16342926,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.306,,,,,,17.866006851,,,,,,,,47.576828003,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.458,,,,,,18.382946014,,,,,,,,45.865852356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.61,,,,,,18.899885178,,,,,,,,44.952487946,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.762,,,,,,19.416826248,,,,,,,,46.040050507,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,436.914,,,,,,19.933765411,,,,,,,,47.203796387,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.066,,,,,,20.105960846,,,,,,,,48.969070435,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.218,,,,,,19.949445724,,,,,,,,50.133068085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.37,,,,,,19.756542206,,,,,,,,48.914745331,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.522,,,,,,19.563562393,,,,,,,,45.554023743,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.674,,,,,,19.370656967,,,,,,,,41.723526001,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.826,,,,,,19.177677155,,,,,,,,39.748779297,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,437.978,,,,,,18.984685898,,,,,,,,39.8695755,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.13,,,,,,18.561731339,,,,,,,,40.994354248,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.282,,,,,,18.101009369,,,,,,,,42.495861053,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.434,,,,,,17.639722824,,,,,,,,44.507354736,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.586,,,,,,17.178436279,,,,,,,,47.721035004,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.738,,,,,,16.717151642,,,,,,,,51.232818604,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,438.89,,,,,,16.255950928,,,,,,,,51.288448334,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,439.042,,,,,,16.872125626,,,,,,,,48.675827026,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_5-1 S.las,34/5-1 S,439.194,,,,,,19.138404846,,,,,,,,45.23299408,,,,,,
