source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,362.402,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,362.554,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,362.706,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,362.858,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.01,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.162,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.314,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.466,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.618,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.77,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,363.922,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.074,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.226,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.378,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.53,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.682,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.834,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,364.986,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.138,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.29,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.442,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.594,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.746,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,365.898,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.05,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.202,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.354,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.506,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.658,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.81,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,366.962,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.114,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.266,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.418,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.57,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.722,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,367.874,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.026,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.178,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.33,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.482,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.634,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.786,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,368.938,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.09,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.242,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.394,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.546,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.698,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,369.85,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.002,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.154,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.306,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.458,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.61,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.762,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,370.914,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.066,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.218,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.37,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.522,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.674,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.826,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,371.978,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.13,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.282,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.434,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.586,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.738,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,372.89,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.042,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.194,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.346,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.498,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.65,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.802,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,373.954,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.106,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.258,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.41,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.562,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.714,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,374.866,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.018,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.17,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.322,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.474,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.626,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.778,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,375.93,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.082,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.234,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.386,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.538,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.69,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.842,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,376.994,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.146,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.298,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.45,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.602,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.754,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,377.906,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.058,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.21,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.362,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.514,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.666,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.818,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,378.97,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.122,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.274,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.426,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.578,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.73,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,379.882,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.034,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.186,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.338,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.49,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.642,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.794,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,380.946,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.098,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.25,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.402,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.554,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.706,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,381.858,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.01,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.162,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.314,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.466,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.618,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.77,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,382.922,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.074,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.226,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.378,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.53,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.682,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.834,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,383.986,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.138,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.29,,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.442,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.594,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.746,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,384.898,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.05,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.202,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.354,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.506,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.658,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.81,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,385.962,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.114,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.266,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.418,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.57,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.722,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,386.874,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.026,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.178,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.33,3.0,,,9.875,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.482,3.0,,,9.875,,0.3206747174,0.3029746115,,,,,4.7320084572,,,387.48199463,520554.90625,6777350.0,-363.4820251
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.634,3.0,,,9.875,,0.3556542993,0.3480740488,,,,,6.3425226212,,,387.63400269,520554.90625,6777350.0,-363.6340332
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.786,3.0,,,9.875,,0.4126054347,0.425647527,,,,,8.8401412964,,,387.78601074,520554.90625,6777350.0,-363.7860413
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,387.938,3.0,,,9.875,,0.4798794091,0.5226958394,,,,,11.836672783,,,387.93798828,520554.90625,6777350.0,-363.9380188
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.09,3.0,,,9.875,,0.5348061323,0.5992926359,,,,,14.982750893,,,388.08999634,520554.90625,6777350.0,-364.0899963
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.242,3.0,,,9.875,,0.5573659539,0.6151902676,,,,,19.350744247,,,388.24200439,520554.90625,6777350.0,-364.2420044
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.394,3.0,,,9.875,56.064804077,0.5815172195,0.6317645311,,,,,27.125835419,,,388.39401245,520554.90625,6777350.0,-364.3940125
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.546,3.0,65030.0,,9.875,14.453701019,0.6047950387,0.6445100904,,,,,33.342071533,,,388.54598999,520554.90625,6777350.0,-364.54599
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.698,3.0,65030.0,,9.875,31.867286682,0.6192530394,0.63942343,,,,,38.086700439,,,388.69799805,520554.90625,6777350.5,-364.697998
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,388.85,3.0,65030.0,,9.875,106.08454132,0.6357789636,0.6347519159,,,,,40.18056488,,,388.8500061,520554.90625,6777350.5,-364.8500061
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.002,3.0,65030.0,,9.875,126.67792511,0.656714201,0.6345800757,,,,,44.088500977,,,389.00201416,520554.90625,6777350.5,-365.0019836
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.154,3.0,65030.0,,9.875,134.9546051,0.6665326953,0.6464694142,,,,,48.967788696,,,389.1539917,520554.90625,6777350.5,-365.1539612
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.306,3.0,65030.0,,9.875,138.07167053,0.6786921024,0.658629179,,,,,51.42924118,,,389.30599976,520554.90625,6777350.5,-365.3059692
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.458,3.0,65030.0,,9.875,140.94515991,0.6892079115,0.6682116985,,,,,52.14031601,,,389.45800781,520554.90625,6777350.5,-365.4579773
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.61,3.0,65030.0,,9.875,126.57913208,0.7007392645,0.6787865162,,,,,52.667713165,,,389.60998535,520554.90625,6777350.5,-365.6099548
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.762,3.0,65030.0,,9.875,50.07717514,0.7032327056,0.6809634566,,,,,54.690826416,,,389.76199341,520554.90625,6777350.5,-365.7619324
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,389.914,3.0,65030.0,,9.875,67.122077942,0.7057264447,0.6830582619,,,,,57.700843811,,,389.91400146,520554.90625,6777350.5,-365.9139404
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,390.066,3.0,65030.0,,9.875,139.78604126,0.7087068558,0.6857908368,,,,,59.526813507,,,390.06600952,520554.90625,6777350.5,-366.0659485
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,390.218,3.0,65030.0,,9.875,151.72660828,0.7147040367,0.6924520135,,,,,60.354709625,,,390.21798706,520554.90625,6777350.5,-366.217926
Force_2020_all_wells_train_test_blind_hidden_final/35_11-12.las,35/11-12,390.37,3.0,65030.0,,9.875,159.83106995,0.723552227,0.7028612494,,,,,60.427959442,,,390.36999512,520554.90625,6777350.5,-366.3699341
