source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,91.264799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,91.416799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,91.568799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,91.720799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,91.872799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.024799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.176799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.328799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.480799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.632799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.784799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,92.936799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.088799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.240799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.392799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.544799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.696799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,93.848799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.000799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.152799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.304799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.456799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.608799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.760799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,94.912799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.064799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.216799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.368799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.520799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.672799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.824799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,95.976799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.128799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.280799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.432799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.584799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.736799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,96.888799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.040799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.192799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.344799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.496799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.648799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.800799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,97.952799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.104799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.256799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.408799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.560799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.712799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,98.864799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.016799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.168799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.320799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.472799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.624799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.776799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,99.928799561,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.08079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.23279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.38479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.53679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.68879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.84079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,100.99279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.14479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.29679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.44879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.60079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.75279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,101.90479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.05679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.20879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.36079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.51279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.66479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.81679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,102.96879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.12079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.27279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.42479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.57679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.72879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,103.88079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.03279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.18479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.33679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.48879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.64079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.79279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,104.94479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.09679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.24879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.40079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.55279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.70479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,105.85679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.00879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.16079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.31279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.46479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.61679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.76879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,106.92079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.07279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.22479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.37679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.52879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.68079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.83279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,107.98479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.13679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.28879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.44079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.59279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.74479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,108.89679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.04879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.20079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.35279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.50479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.65679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.80879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,109.96079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.11279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.26479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.41679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.56879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.72079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,110.87279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.02479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.17679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.32879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.48079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.63279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.78479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,111.93679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.08879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.24079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.39279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.54479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.69679956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,112.84879956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,113.00079956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,113.15279956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,113.30479956,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/7_1-1.las,7/1-1,113.45679956,,,,36.0,,,,,,,,,,,,,,,,
