source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,144.964,,,15.129999161,,-20.87000084,,0.4917359948,,,,-50.58071518,,,14.401163101,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.116,,,15.129999161,,-20.87000084,,0.4960840046,,,,-50.58192825,,,14.407240868,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.268,,,15.129999161,,-20.87000084,,0.4960000217,,,,-50.58314514,,,14.413328171,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.42,,,15.129999161,,-20.87000084,,0.4959000051,,,,-50.71395874,,,14.39491272,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.572,,,15.129999161,,-20.87000084,,0.4958280027,,,,-51.43287277,,,14.197918892,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.724,,,15.129999161,,-20.87000084,,0.4991360009,,,,-52.72814178,,,13.593143463,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,145.876,,,15.129999161,,-20.87000084,,0.5001240373,,,,-54.58905029,,,13.342254639,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.028,,,15.130223274,,-20.86977577,,0.5000720024,,,,-58.8240242,,,13.783662796,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.18,,,15.130999565,,-20.86899948,,0.5035200119,,,,-70.29268646,,,14.416617393,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.332,,,15.130343437,,-20.86965561,,0.5044000149,,,,-92.24445343,,,14.988121033,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.484,,,15.129999161,,-20.87000084,,0.5043159723,,,,-114.3855362,,,15.37863636,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.636,,,15.129911423,,-20.87008858,,0.5042639971,,,,-119.2572784,,,14.777420044,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.788,,,15.12899971,,-20.87100029,,0.5041999817,,,,-103.3444061,,,13.714031219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,146.94,,,15.12899971,,-20.87100029,,0.5041000247,,,,-81.5378418,,,12.683095932,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.092,,,15.12899971,,-20.87100029,,0.5040079951,,,,-66.44408417,,,11.937711716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.244,,,15.12899971,,-20.87100029,,0.5039560199,,,,-63.37596893,,,11.772192955,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.396,,,15.12899971,,-20.87100029,,0.5038999915,,,,-68.00305939,,,11.861820221,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.548,,,15.128616333,,-20.87138367,,0.5038520098,,,,-63.62315369,,,12.033468246,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.7,,,15.127400398,,-20.87259865,,0.5027999878,,,,-51.23500061,,,12.048988342,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,147.852,,,15.126999855,,-20.87299919,,0.5009239912,,,,-36.63383102,,,11.728179932,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.004,,,15.126999855,,-20.87299919,,0.4989480078,,,,-28.33983994,,,11.44439888,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.156,,,15.126999855,,-20.87299919,,0.4969719946,,,,-37.82019806,,,12.005487442,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.308,,,15.126999855,,-20.87299919,,0.4950599968,,,,-52.7290802,,,12.917510033,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.46,,,15.126999855,,-20.87299919,,0.4946000278,,,,-67.56252289,,,13.957756996,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.612,,,15.126105309,,-20.87389565,,0.4945000112,,,,-76.74261475,,,15.140993118,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.764,,,15.124999046,,-20.875,,0.4944360256,,,,-72.49112701,,,16.356908798,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,148.916,,,15.124999046,,-20.875,,1.4724520445,,,,-46.46416092,,,16.414934158,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.068,,,15.125544548,,-20.8744545,,1.512032032,,,,-6.518975735,,,15.224304199,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.22,,,15.126001358,,-20.87399864,,1.5117799044,,,,42.187599182,,,14.042310715,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.372,,,15.126001358,,-20.87399864,,1.5115560293,,,,88.77923584,,,14.976243973,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.524,,,15.126001358,,-20.87399864,,1.5113760233,,,,110.84393311,,,16.563652039,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.676,,,15.126001358,,-20.87399864,,1.5111479759,,,,102.6049881,,,17.845027924,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.828,,,15.126001358,,-20.87399864,,1.510972023,,,,84.112640381,,,17.994375229,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,149.98,,,15.126001358,,-20.87399864,,1.4790599346,,,,74.134880066,,,16.66424942,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.132,,,15.124999046,,-20.875,,1.0132679939,,,,59.557209015,,,15.066232681,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.284,,,15.124999046,,-20.875,,1.0131160021,,,,33.164390564,,,14.315328598,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.436,,,15.124999046,,-20.875,,1.0129640102,,,,6.7023682594,,,14.162678719,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.588,,,15.124999046,,-20.875,,1.0128999949,,,,-4.027743816,,,14.471544266,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.74,,,15.125921249,,-20.87407875,,1.0217599869,,,,6.7686400414,,,14.627840996,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,150.892,,,15.126999855,,-20.87299919,,1.021607995,,,,25.440568924,,,13.731682777,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.044,,,15.127352715,,-20.87264824,,1.0174959898,,,,37.226230621,,,12.913851738,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.196,,,15.128568649,,-20.87143135,,0.8594719768,,,,33.298088074,,,12.297986984,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.348,,,15.12899971,,-20.87100029,,0.5017560124,,,,1.5151919127,,,12.27142334,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.5,,,15.128001213,,-20.87199974,,0.5020999908,,,,-26.93400002,,,13.083629608,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.652,,,15.125569344,,-20.87443161,,0.5019999743,,,,-39.89150238,,,13.519688606,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.804,,,15.123999596,,-20.87599945,,0.5018999577,,,,-44.68209457,,,13.549827576,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,151.956,,,15.124647141,,-20.87535095,,0.5018999577,,,,-44.2790947,,,13.365934372,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.108,,,15.126728058,,-20.87327194,,0.5018000007,,,,-42.68546677,,,13.136758804,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.26,,,15.130159378,,-20.86984062,,0.5017400384,,,,-42.21511841,,,12.717591286,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.412,,,15.132296562,,-20.86770439,,0.5016880631,,,,-43.1491127,,,11.949419022,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.564,,,15.13299942,,-20.86699867,,0.5016000271,,,,-44.66188049,,,11.749017715,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.716,,,15.13227272,,-20.86772728,,0.5015000105,,,,-45.34562302,,,12.352189064,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,152.868,,,15.132000923,,-20.86800003,,0.5015000105,,,,-44.13835907,,,12.46750164,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.02,,,15.130999565,,-20.86899948,,0.5013999939,,,,-41.61728287,,,12.089478493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.172,,,15.130999565,,-20.86899948,,0.5013279915,,,,-39.35696793,,,11.38676548,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.324,,,15.130999565,,-20.86899948,,0.5047119856,,,,-38.67539978,,,10.724315643,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.476,,,15.130190849,,-20.8698082,,0.5056999922,,,,-39.59408569,,,10.985321045,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.628,,,15.130023003,,-20.86997604,,0.5056000352,,,,-41.17583847,,,11.914732933,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.78,,,15.130999565,,-20.86899948,,0.5055200458,,,,-42.90095901,,,12.923615456,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,153.932,,,15.131456375,,-20.86854362,,0.5054680109,,,,-44.57873535,,,13.76488781,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.084,,,15.13334465,,-20.86665535,,0.505400002,,,,-45.54558182,,,13.765400887,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.236,,,15.138440132,,-20.86156082,,0.5052999854,,,,-45.88113403,,,13.359869957,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.388,,,15.145208359,,-20.85479164,,0.5052999854,,,,-46.37094498,,,12.863505363,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.54,,,15.147000313,,-20.85300255,,0.5051999688,,,,-47.61024094,,,12.216099739,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.692,,,15.147000313,,-20.85300255,,0.5066719651,,,,-48.7790184,,,11.714912415,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.844,,,15.147000313,,-20.85300255,,0.5095560551,,,,-49.08973694,,,11.527944565,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,154.996,,,15.147967339,,-20.85203362,,0.5095000267,,,,-48.44427872,,,11.299543381,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.148,,,15.147999763,,-20.85200119,1.0424896479,0.5094000101,,,,-48.11761475,,,11.046880722,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.3,,,15.147999763,,-20.85200119,1.0424896479,0.5092999935,,,,-47.57920074,,,10.521767616,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.452,,,15.14738369,,-20.85261726,1.0424896479,0.5092999935,,,,-46.53323746,,,9.9597539902,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.604,,,15.147000313,,-20.85300255,1.0424896479,0.5091999769,,,,-45.27058411,,,9.7572240829,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.756,,,15.147000313,,-20.85300255,1.0424896479,0.5091439486,,,,-43.66323471,,,10.11655426,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,155.908,,,15.147000313,,-20.85300255,1.0424896479,0.5090919733,,,,-42.57033539,,,11.159733772,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.06,,,15.147000313,,-20.85300255,1.0424896479,0.5090000033,,,,-42.20896149,,,12.135266304,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.212,,,15.147000313,,-20.85300255,1.0424896479,0.5085760355,,,,-42.40370941,,,12.445925713,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.364,,,15.147000313,,-20.85300255,1.0424896479,0.5049840212,,,,-42.21671677,,,12.568494797,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.516,,,15.145872116,,-20.85412598,1.0424896479,0.5042999983,,,,-41.85243988,,,13.047633171,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.668,,,15.144311905,,-20.8556881,1.0424896479,0.5042319894,,,,-42.26185608,,,13.955310822,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.82,,,15.141880035,,-20.85811996,1.0424896479,0.49969998,,,,-43.99359894,,,14.693320274,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,156.972,,,15.140223503,,-20.85977554,1.0424896479,0.4996279776,,,,-47.42017365,,,14.97987175,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.124,,,15.13999939,,-20.8599987,1.0424896479,0.6813759804,,,,-51.98907089,,,14.798330307,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.276,,,15.140207291,,-20.8597908,1.0424896479,2.5808439255,,,,-57.15811539,,,14.522864342,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.428,,,15.140999794,,-20.85899925,1.0424896479,2.9985160828,,,,-61.64059067,,,14.361348152,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.58,,,15.140999794,,-20.85899925,1.0424896479,3.0195000172,,,,-63.6615181,,,14.397769928,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.732,,,15.140999794,,-20.85899925,1.0424896479,3.0244040489,,,,-63.37805557,,,14.69312191,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,157.884,,,15.142071724,,-20.85792732,1.0424896479,3.0466279984,,,,-62.37194443,,,15.338441849,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.036,,,15.143575668,,-20.85642433,1.0424896479,4.1615557671,,,,-61.40271759,,,14.971913338,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.188,,,15.145000458,,-20.85499954,1.0424896479,4.1609482765,,,,-60.8602829,,,14.275946617,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.34,,,15.145720482,,-20.85427856,1.0424896479,4.1603798866,,,,-61.41368103,,,14.155643463,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.492,,,15.145999908,,-20.85399818,1.0424896479,4.1598320007,,,,-62.78065109,,,14.855368614,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.644,,,15.145000458,,-20.85499954,1.0424896479,4.1593241692,,,,-63.89118195,,,16.050418854,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.796,,,15.144632339,,-20.85536766,1.0424896479,4.1587162018,,,,-64.14859009,,,17.662427902,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,158.948,,,15.143415451,,-20.85658455,1.0424896479,4.1581559181,,,,-63.16329956,,,19.568790436,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.1,,,15.14220047,,-20.85779953,1.0424896479,4.157599926,,,,-61.40263748,,,21.563217163,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.252,,,15.130567551,,-20.86943245,1.0424896479,4.1570439339,,,,-59.32487106,,,22.72372818,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.404,,,15.092167854,,-20.9078331,1.0424896479,4.1563882828,,,,-57.03676987,,,22.937696457,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.556,,,15.005942345,,-20.9940567,1.0424896479,4.1559319496,,,,-54.685215,,,22.537637711,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.708,,,14.783261299,,-21.21673775,1.0424896479,4.1553683281,,,,-51.2134819,,,21.601142883,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,159.86,,,14.38581562,,-21.61418724,1.0424896479,4.1548199654,,,,-46.37074661,,,20.328336716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.012,,,13.91672802,,-22.08327103,1.0424896479,4.5806879997,,,,-42.11964798,,,19.347089767,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.164,,,13.501023293,,-22.49897766,1.0424896479,5.185280323,,,,-40.00767899,,,19.17719841,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.316,,,13.156607628,,-22.84339333,1.0424896479,5.1846199036,,,,-40.5836792,,,19.815944672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.468,,,12.950152397,,-23.04984856,1.0424896479,5.1838598251,,,,-41.83707809,,,20.656150818,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.62,,,12.884555817,,-23.11544609,1.0424896479,5.2293195724,,,,-41.33715439,,,21.100748062,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.772,,,12.863239288,,-23.13676071,1.0424896479,5.2287120819,,,,-38.69799042,,,20.996463776,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,160.924,,,12.852647781,,-23.14735222,1.0424896479,5.2279801369,,,,-34.86143112,,,20.597255707,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.076,,,12.849608421,,-23.15039253,1.0424896479,5.2272958755,,,,-32.31026459,,,19.519277573,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.228,,,12.85329628,,-23.14670372,1.0424896479,5.2265319824,,,,-32.84163284,,,18.743938446,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.38,,,12.858039856,,-23.14196014,1.0424896479,5.225859642,,,,-35.8817749,,,18.417770386,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.532,,,12.857207298,,-23.14279366,1.0424896479,5.2251396179,,,,-39.51545715,,,18.195180893,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.684,,,12.845392227,,-23.15460777,1.0424896479,5.2243800163,,,,-41.89692307,,,18.535621643,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.836,,,12.826992989,,-23.17300987,1.0424896479,5.2237558365,,,,-42.17752838,,,19.338630676,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_7-4.las,16/7-4 Sigyn,161.988,,,12.810247421,,-23.18975449,1.0424896479,5.2230601311,,,,-40.82312012,,,18.787433624,,,,,,
