source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,138.8752,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.0272,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.1792,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.3312,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.4832,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.6352,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.7872,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,139.9392,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.0912,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.2432,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.3952,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.5472,,,,,,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.6992,,,,,,2.230700016,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,140.8512,,,,,,2.230700016,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.0032,,,,,,2.2201077938,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.1552,,,,,,2.1328892708,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.3072,,,,,,2.0369522572,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.4592,,,,,,1.9410936832,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.6112,,,,,,1.8452459574,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.7632,,,,,,1.7493981123,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,141.9152,,,,,,1.6534621716,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.0672,,,,,,1.554261446,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.2192,,,,,,1.4520813227,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.3712,,,,,,1.3494638205,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.5232,,,,,,1.2469210625,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.6752,,,,,,1.1443039179,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.8272,,,,,,1.0416740179,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,142.9792,,,,,,0.9391304851,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.1312,,,,,,0.8729299307,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.2832,,,,,,0.8124889731,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.4352,,,,,,0.7521335483,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.5872,,,,,,0.6917070746,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.7392,,,,,,0.6312661767,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,143.8912,,,,,,0.570909977,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.0432,,,,,,0.7652107477,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.1952,,,,,,1.330675602,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.3472,,,,,,1.9560142756,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.4992,,,,,,2.5812847614,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.6512,,,,,,3.206622839,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.8032,,,,,,3.831977129,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,144.9552,,,,,,4.4572486877,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.1072,,,,,,4.2037277222,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.2592,,,,,,3.6454970837,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.4112,,,,,,3.0613343716,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.5632,,,,,,2.4772536755,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.7152,,,,,,1.893108964,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,145.8672,,,,,,1.3089462519,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.0192,,,,,,0.9191046953,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.1712,,,,,,0.995008111,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.3232,,,,,,1.1694298983,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.4752,,,,,,1.3438708782,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.6272,,,,,,1.5183118582,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.7792,,,,,,1.6927527189,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,146.9312,,,,,,1.8671141863,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.0832,,,,,,1.9705923796,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.2352,,,,,,2.03262043,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.3872,,,,,,2.0885732174,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.5392,,,,,,2.1445260048,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.6912,,,,,,2.2004785538,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.8432,,,,,,2.2564315796,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,147.9952,,,,,,2.3165795803,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.1472,,,,,,2.3955717087,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.2992,,,,,,2.4795732498,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.4512,,,,,,2.5636291504,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.6032,,,,,,2.6476311684,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.7552,,,,,,2.7316865921,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,148.9072,,,,,,2.8156890869,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.0592,,,,,,2.8430058956,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.2112,,,,,,2.8192212582,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.3632,,,,,,2.7848117352,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.5152,,,,,,2.7504024506,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.6672,,,,,,2.7159929276,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.8192,,,,,,2.6815834045,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,149.9712,,,,,,2.6459856033,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.1232,,,,,,2.5943629742,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.2752,,,,,,2.5372395515,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.4272,,,,,,2.4801633358,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.5792,,,,,,2.4230401516,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.7312,,,,,,2.3659636974,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,150.8832,,,,,,2.3089137077,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.0352,,,,,,2.5009157658,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.1872,,,,,,3.0286335945,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.3392,,,,,,3.6487016678,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.4912,,,,,,4.2686982155,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.6432,,,,,,4.8887381554,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.7952,,,,,,5.5088067055,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,151.9472,,,,,,6.12880373,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.0992,,,,,,6.3770442009,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.2512,,,,,,6.4502291679,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.4032,,,,,,6.5143604279,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.5552,,,,,,6.5784916878,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.7072,,,,,,6.6426229477,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,152.8592,,,,,,6.7067542076,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.0112,,,,,,6.6955752373,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.1632,,,,,,6.5301389694,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.3152,,,,,,6.3103175163,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.4672,,,,,,6.0904960632,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.6192,,,,,,5.8706741333,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.7712,,,,,,5.6507849693,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,153.9232,,,,,,5.4309310913,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.0752,,,,,,4.9958949089,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.2272,,,,,,4.4100985527,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.3792,,,,,,3.8014333248,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.5312,,,,,,3.1928014755,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.6832,,,,,,2.5841369629,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.8352,,,,,,1.975504756,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,154.9872,,,,,,1.5407907963,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.1392,,,,,,1.6900527477,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.2912,,,,,,2.0989766121,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.4432,,,,,,2.5078356266,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.5952,,,,,,2.9167244434,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.7472,,,,,,3.3256483078,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,155.8992,,,,,,3.7345721722,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.0512,,,,,,3.9106369019,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.2032,,,,,,3.8551256657,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.3552,,,,,,3.7424223423,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.5072,,,,,,3.6297187805,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.6592,,,,,,3.5170154572,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.8112,,,,,,3.4043121338,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,156.9632,,,,,,3.319974184,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.1152,,,,,,3.4312064648,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.2672,,,,,,3.6513271332,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.4192,,,,,,3.871509552,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.5712,,,,,,4.0916690826,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.7232,,,,,,4.3117895126,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,157.8752,,,,,,4.5319705009,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.0272,,,,,,4.5679497719,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.1792,,,,,,4.348174572,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.3312,,,,,,4.0389881134,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.4832,,,,,,3.7297422886,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.6352,,,,,,3.4205155373,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.7872,,,,,,3.1113290787,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,158.9392,,,,,,2.8039653301,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.0912,,,,,,2.6370556355,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.2432,,,,,,2.5681369305,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.3952,,,,,,2.4992184639,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.5472,,,,,,2.4302997589,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.6992,,,,,,2.3613810539,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,159.8512,,,,,,2.2924625874,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.0032,,,,,,2.2597675323,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.1552,,,,,,2.2979922295,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.3072,,,,,,2.3694040775,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.4592,,,,,,2.440816164,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.6112,,,,,,2.5122284889,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.7632,,,,,,2.5836405754,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,160.9152,,,,,,2.6550526619,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.0672,,,,,,2.7307639122,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.2192,,,,,,2.8105039597,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.3712,,,,,,2.8906929493,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.5232,,,,,,2.9708819389,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.6752,,,,,,3.0510709286,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.8272,,,,,,3.1312599182,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,161.9792,,,,,,3.2056660652,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,162.1312,,,,,,3.2634148598,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,162.2832,,,,,,3.3109898567,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,162.4352,,,,,,3.3585646152,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,162.5872,,,,,,3.4061393738,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_11-24.las,25/11-24 Jakob South,162.7392,,,,,,3.4537141323,,,,,,,,,,,,,,,
