source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,148.64830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,148.80030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,148.95230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.10430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.25630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.40830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.56030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.71230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,149.86430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.01630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.16830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.32030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.47230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.62430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.77630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,150.92830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.08030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.23230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.38430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.53630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.68830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.84030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,151.99230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.14430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.29630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.44830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.60030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.75230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,152.90430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.05630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.20830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.36030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.51230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.66430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.81630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,153.96830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.12030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.27230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.42430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.57630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.72830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,154.88030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.03230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.18430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.33630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.48830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.64030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.79230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,155.94430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.09630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.24830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.40030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.55230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.70430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,156.85630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.00830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.16030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.31230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.46430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.61630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.76830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,157.92030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.07230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.22430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.37630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.52830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.68030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.83230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,158.98430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.13630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.28830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.44030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.59230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.74430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,159.89630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.04830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.20030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.35230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.50430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.65630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.80830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,160.96030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.11230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.26430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.41630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.56830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.72030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,161.87230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.02430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.17630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.32830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.48030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.63230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.78430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,162.93630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.08830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.24030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.39230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.54430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.69630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,163.84830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.00030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.15230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.30430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.45630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.60830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.76030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,164.91230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.06430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.21630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.36830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.52030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.67230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.82430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,165.97630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.12830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.28030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.43230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.58430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.73630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,166.88830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.04030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.19230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.34430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.49630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.64830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.80030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,167.95230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.10430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.25630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.40830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.56030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.71230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,168.86430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.01630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.16830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.32030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.47230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.62430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.77630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,169.92830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.08030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.23230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.38430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.53630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.68830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.84030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,170.99230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.14430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.29630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.44830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.60030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.75230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,171.90430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.05630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.20830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.36030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.51230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.66430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.81630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,172.96830518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,173.12030518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,173.27230518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,173.42430518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,173.57630518,,,,36.0,,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/25_5-4.las,25/5-4  Byggve,173.72830518,,,,36.0,,,,,,,,,,,,,,,,
