source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,396.4296,,,,,16.131958008,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,396.5816,,,,,18.729621887,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,396.7336,,,,,21.327285767,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,396.8856,,,,,23.925041199,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.0376,,,,,25.503190994,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.1896,,,,,24.95476532,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.3416,,,,,24.212928772,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.4936,,,,,23.471170425,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.6456,,,,,22.729423523,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.7976,,,,,21.987674713,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,397.9496,,,,,21.245925903,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.1016,,,,,20.596813202,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.2536,,,,,19.985599518,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.4056,,,,,19.377599716,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.5576,,,,,18.769599915,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.7096,,,,,18.161600113,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,398.8616,,,,,17.553600311,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.0136,,,,,16.814149857,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.1656,,,,,15.564195633,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.3176,,,,,14.246362686,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.4696,,,,,12.928530693,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.6216,,,,,11.6106987,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.7736,,,,,10.292866707,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,399.9256,,,,,8.9750347137,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.0776,,,,,8.6003103256,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.2296,,,,,8.8850860596,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.3816,,,,,9.2525186539,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.5336,,,,,9.6199522018,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.6856,,,,,9.9874696732,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.8376,,,,,10.35491848,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,400.9896,,,,,10.722351074,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.1416,,,,,11.089868546,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.2936,,,,,11.457317352,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.4456,,,,,11.824749947,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.5976,,,,,12.192183495,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.7496,,,,,12.559700012,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,401.9016,,,,,12.927149773,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.0536,,,,,13.294583321,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.2056,,,,,13.662015915,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.3576,,,,,14.029530525,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.5096,,,,,14.396982193,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.6616,,,,,14.764414787,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.8136,,,,,15.131847382,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,402.9656,,,,,15.499361992,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.1176,,,,,15.86681366,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.2696,,,,,16.234247208,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.4216,,,,,16.601760864,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.5736,,,,,16.969213486,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.7256,,,,,17.336647034,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,403.8776,,,,,17.704078674,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.0296,,,,,18.148321152,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.1816,,,,,18.726400375,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.3336,,,,,19.334400177,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.4856,,,,,19.942399979,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.6376,,,,,20.550401688,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.7896,,,,,21.158401489,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,404.9416,,,,,21.766399384,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.0936,,,,,21.087936401,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.2456,,,,,19.794492722,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.3976,,,,,18.429506302,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.5496,,,,,17.064575195,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.7016,,,,,15.699591637,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,405.8536,,,,,14.334659576,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.0056,,,,,13.551240921,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.1576,,,,,14.454189301,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.3096,,,,,15.837425232,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.4616,,,,,17.220609665,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.6136,,,,,18.603769302,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.7656,,,,,19.987003326,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,406.9176,,,,,21.370189667,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.0696,,,,,22.40666008,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.2216,,,,,23.185911179,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.3736,,,,,23.917060852,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.5256,,,,,24.648164749,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.6776,,,,,25.379240036,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.8296,,,,,26.110387802,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,407.9816,,,,,26.548107147,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.1336,,,,,25.279956818,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.2856,,,,,23.402769089,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.4376,,,,,21.525608063,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.5896,,,,,19.648376465,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.7416,,,,,17.771188736,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,408.8936,,,,,15.893958092,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.0456,,,,,15.469509125,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.1976,,,,,16.637062073,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.3496,,,,,18.219398499,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.5016,,,,,19.801734924,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.6536,,,,,21.384002686,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.8056,,,,,22.966308594,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,409.9576,,,,,24.465669632,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.1096,,,,,23.387615204,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.2616,,,,,21.165363312,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.4136,,,,,18.94311142,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.5656,,,,,16.720859528,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.7176,,,,,14.498607635,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,410.8696,,,,,12.276355743,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.0216,,,,,10.835945129,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.1736,,,,,10.652952194,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.3256,,,,,10.900699615,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.4776,,,,,11.148514748,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.6296,,,,,11.396296501,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.7816,,,,,11.644043922,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,411.9336,,,,,11.891791344,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.0856,,,,,11.901650429,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.2376,,,,,11.762399673,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.3896,,,,,11.6104002,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.5416,,,,,11.458399773,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.6936,,,,,11.306400299,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.8456,,,,,11.154399872,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,412.9976,,,,,10.867697716,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.1496,,,,,10.251999855,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.3016,,,,,9.4919996262,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.4536,,,,,8.7319993973,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.6056,,,,,7.9720001221,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.7576,,,,,7.21200037,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,413.9096,,,,,6.4520001411,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.0616,,,,,6.1364974976,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.2136,,,,,6.2135996819,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.3656,,,,,6.3655996323,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.5176,,,,,6.5176000595,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.6696,,,,,6.6696000099,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.8216,,,,,6.8215999603,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,414.9736,,,,,6.8730278015,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.1256,,,,,6.5101356506,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.2776,,,,,5.9173560143,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.4296,,,,,5.3245563507,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.5816,,,,,4.731716156,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.7336,,,,,4.1389355659,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,415.8856,,,,,3.5461363792,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.0376,,,,,3.6743297577,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.1896,,,,,4.6775345802,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.3416,,,,,5.9421482086,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.4936,,,,,7.2067785263,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.6456,,,,,8.4714508057,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.7976,,,,,9.7360649109,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,416.9496,,,,,10.875847816,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.1016,,,,,10.800226212,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.2536,,,,,9.8730230331,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.4056,,,,,8.9458065033,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.5576,,,,,8.0186023712,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.7096,,,,,7.0914421082,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,417.8616,,,,,6.1642270088,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.0136,,,,,5.6442346573,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.1656,,,,,5.8018846512,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.3176,,,,,6.2442207336,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.4696,,,,,6.6865568161,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.6216,,,,,7.1288928986,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.7736,,,,,7.5711750984,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,418.9256,,,,,8.013463974,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.0776,,,,,8.1997327805,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.2296,,,,,8.1565265656,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.3816,,,,,8.1078548431,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.5336,,,,,8.0592355728,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.6856,,,,,8.0106115341,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.8376,,,,,7.9619393349,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,419.9896,,,,,7.8557701111,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.1416,,,,,7.6154241562,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.2936,,,,,7.2993073463,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.4456,,,,,6.9831876755,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.5976,,,,,6.6670198441,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.7496,,,,,6.3508520126,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,420.9016,,,,,6.0346841812,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.0536,,,,,6.0433111191,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.2056,,,,,6.4323921204,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.3576,,,,,6.8777694702,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.5096,,,,,7.3231482506,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.6616,,,,,7.7684764862,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.8136,,,,,8.2138528824,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,421.9656,,,,,8.5629339218,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,422.1176,,,,,8.5765285492,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/35_9-8.las,35/9-8,422.2696,,,,,8.3394050598,,,,,,,,,,,,,,,
