source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,RDEP,RSHA,RMED,SP,DTC,NPHI,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,356.458,,,,,,0.4665900767,0.4664725661,-131.996994,,,9.5466051102,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,356.61,,,,,,0.4871857762,0.4868359864,-131.996994,,,9.8717803955,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,356.762,,,,,,0.4935259819,0.4932008088,-131.996994,,,10.262423515,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,356.914,,,,,,0.4849566817,0.484692663,-131.996994,,,10.66744709,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.066,,,,,,0.4680946469,0.4683782756,-131.996994,,,10.922281265,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.218,,,,,,0.4528267384,0.4528948367,-131.996994,,,10.962545395,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.37,,,,,,0.4499999881,0.449616015,-131.996994,,,11.08771801,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.522,,,,,,0.4612747431,0.4609880149,-131.996994,,,11.779568672,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.674,,,,,,0.475517869,0.4753848016,-131.996994,,,12.996004105,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.826,,,,,,0.4816070199,0.4815256894,-131.996994,,,14.185436249,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,357.978,,,,,,0.4787078798,0.478833437,-131.996994,,,14.78826046,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.13,,,,,,0.4738829136,0.4739640057,-131.996994,,,14.806127548,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.282,,,,,,0.469979167,0.4698295891,-131.996994,,,14.711510658,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.434,,,,,,0.4651159048,0.4654119909,-131.996994,,,14.877426147,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.586,,,,,,0.4602518976,0.4600664079,-131.996994,,,15.206238747,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.738,,,,,,0.45448488,0.4540788829,-131.996994,,,15.456775665,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,358.89,,,,,,0.4485239089,0.4484560192,-131.996994,,,15.414604187,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.042,,,,,,0.4443297684,0.444393605,-131.996994,,,15.30325985,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.194,,,,,,0.4418977499,0.4420271814,-131.996994,,,15.417886734,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.346,,,,,,0.4402329922,0.4402480125,-131.996994,,,15.898546219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.498,,,,,,0.4370509386,0.4371447861,-131.996994,,,16.61894989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.65,,,,,,0.432004869,0.4316589832,-131.996994,,,17.439455032,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.802,,,,,,0.4255098701,0.4252535999,-131.996994,,,18.231500626,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,359.954,,,,,,0.4188441038,0.4186239839,-131.996994,,,18.818904877,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.106,,,,,,0.4119176567,0.4116815925,-131.996994,,,19.12594986,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.258,,,,,,0.4045588374,0.4041967988,-131.996994,,,19.190061569,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.41,,,,,,0.3966048956,0.3967876136,-131.996994,,,19.269630432,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.562,,,,,,0.3910199106,0.3909651041,-131.996994,,,19.338144302,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.714,,,,,,0.387577951,0.3873623908,-131.996994,,,19.131343842,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,360.866,,,,,,0.3860727549,0.3860504031,-131.996994,,,18.598442078,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.018,,,,,,0.3860000074,0.3859287798,-131.996994,,,18.189661026,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.17,,,,,,0.3860000074,0.3861719966,-131.996994,,,18.126808167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.322,,,,,,0.3860000074,0.3860696554,-131.996994,,,18.26288414,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.474,,,,,,0.3852089643,0.3849496543,-131.996994,,,18.322107315,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.626,,,,,,0.3829789162,0.3826799989,-131.996994,,,18.162929535,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.778,,,,,,0.3793303668,0.3794384003,-131.996994,,,17.77596283,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,361.93,,,,,,0.3743658662,0.374292016,-131.996994,,,17.162406921,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.082,,,,,,0.363794744,0.3640151918,-131.996994,,,16.586820602,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.234,,,,,,0.3469346464,0.3466129303,-131.996994,,,16.42663765,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.386,,,,,,0.3282167912,0.3284551799,-131.996994,,,16.611183167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.538,,,,,,0.3190906942,0.3190008104,-131.996994,,,16.504478455,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.69,,,,,,0.3190765679,0.3191680014,-131.996994,,,16.03726387,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.842,,,,,,0.324675113,0.3246271908,-131.996994,,,15.739100456,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,362.994,,,,,,0.3288530707,0.3288559914,-131.996994,,,16.053806305,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.146,,,,,,0.3300000131,0.3296832144,-131.996994,,,16.818803787,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.298,,,,,,0.3296169937,0.3295232058,-131.996994,,,17.479875565,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.45,,,,,,0.3289999962,0.3289799988,-131.996994,,,17.922039032,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.602,,,,,,0.3273700476,0.3273943961,-131.996994,,,18.251810074,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.754,,,,,,0.3239069283,0.3242848217,-131.996994,,,18.339269638,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,363.906,,,,,,0.3200119138,0.3198330402,-131.996994,,,17.887853622,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.058,,,,,,0.3156109452,0.3154156208,-131.996994,,,17.25522995,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.21,,,,,,0.3126419485,0.3123399913,-131.996994,,,16.906255722,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.362,,,,,,0.3111051917,0.3115208149,-131.996994,,,17.135190964,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.514,,,,,,0.3121110201,0.3124008179,-131.996994,,,17.516269684,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.666,,,,,,0.3133270144,0.3134297132,-131.996994,,,17.457201004,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.818,,,,,,0.3140000105,0.3138999939,-131.996994,,,17.068592072,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,364.97,,,,,,0.3132407963,0.3135960102,-131.996994,,,16.768369675,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.122,,,,,,0.3129999936,0.3128167987,-131.996994,,,16.697374344,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.274,,,,,,0.3116183579,0.3114119768,-131.996994,,,16.62584877,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.426,,,,,,0.3091859519,0.3094654381,-131.996994,,,16.445772171,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.578,,,,,,0.3073769808,0.3073390424,-131.996994,,,16.408823013,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.73,,,,,,0.3053219616,0.3053563237,-131.996994,,,16.623588562,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,365.882,,,,,,0.3038894832,0.3036327958,-131.996994,,,16.883014679,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.034,,,,,,0.3017290235,0.3022280037,-131.996994,,,17.014673233,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.186,,,,,,0.300999999,0.301109612,-131.996994,,,17.210281372,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.338,,,,,,0.3002969921,0.3002070785,-131.996994,,,17.648153305,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.49,,,,,,0.2990809679,0.2991719842,-131.996994,,,18.250808716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.642,,,,,,0.2978649437,0.2980913818,-131.996994,,,18.71238327,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.794,,,,,,0.2969999909,0.2972239852,-131.996994,,,18.894405365,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,366.946,,,,,,0.2969999909,0.2966727912,-131.996994,,,18.822938919,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.098,,,,,,0.2962170243,0.2962647974,-131.996994,,,18.611398697,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.25,,,,,,0.2960000038,0.2957998514,-131.996994,,,18.295850754,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.402,,,,,,0.2947849631,0.2950271964,-131.996994,,,18.069423676,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.554,,,,,,0.2939999998,0.294054389,-131.996994,,,17.980682373,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.706,,,,,,0.2933529019,0.2931464016,-131.996994,,,17.999765396,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,367.858,,,,,,0.2921369672,0.2922951877,-131.996994,,,18.005908966,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.01,,,,,,0.2919209599,0.2914519906,-131.996994,,,17.822937012,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.162,,,,,,0.2907049656,0.2907815278,-131.996994,,,17.386714935,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.314,,,,,,0.2899999917,0.2904487848,-131.996994,,,16.896812439,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.466,,,,,,0.2899999917,0.2904727757,-131.996994,,,16.547901154,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.618,,,,,,0.2909430563,0.2906887829,-131.996994,,,16.457485199,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.77,,,,,,0.2906819582,0.2904080153,-131.996994,,,16.605783463,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,368.922,,,,,,0.2878749371,0.2882341146,-131.996994,,,16.789964676,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.074,,,,,,0.2824538648,0.2826289833,-131.996994,,,16.896850586,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.226,,,,,,0.2727367878,0.2729896009,-131.996994,,,16.898124695,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.378,,,,,,0.2649999857,0.2647191882,-131.996994,,,16.939588547,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.53,,,,,,0.2673902214,0.2677800059,-131.996994,,,17.096227646,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.682,,,,,,0.2813703418,0.2813383937,-131.996994,,,17.157606125,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.834,,,,,,0.2936971784,0.2938739955,-131.996994,,,16.969797134,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,369.986,,,,,,0.2933389544,0.2936359346,-131.996994,,,16.747528076,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.138,,,,,,0.2845878005,0.2848111987,-131.996994,,,17.023529053,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.29,,,,,,0.2816383541,0.2812400162,-131.996994,,,18.01921463,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.442,,,,,,0.2840700448,0.2837792039,-131.996994,,,19.176927567,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.594,,,,,,0.2827469409,0.2826943994,-131.996994,,,19.856216431,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.746,,,,,,0.2742637992,0.2744514346,-131.996994,,,19.927492142,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,370.898,,,,,,0.2652679086,0.2655903995,-131.996994,,,19.405849457,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.05,,,,,,0.2616008818,0.261559993,-131.996994,,,18.662479401,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.202,,,,,,0.2610000074,0.2612079978,-131.996994,,,17.818313599,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.354,,,,,,0.2618310153,0.261815995,-131.996994,,,16.960203171,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.506,,,,,,0.2619999945,0.261880815,-131.996994,,,16.342559814,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.658,,,,,,0.261736989,0.261315316,-131.996994,,,16.447809219,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.81,,,,,,0.2605209649,0.2602719963,-131.996994,,,17.251951218,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,371.962,,,,,,0.2586095929,0.2587256134,-131.996994,,,18.285491943,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.114,,,,,,0.2570889592,0.2569319904,-131.996994,,,18.918146133,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.266,,,,,,0.2548729777,0.2551079988,-131.996994,,,18.85055542,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.418,,,,,,0.2533139586,0.2533185184,-131.996994,,,18.400524139,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.57,,,,,,0.2514409721,0.2517281175,-131.996994,,,18.100151062,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.722,,,,,,0.2502249777,0.2503463924,-131.996994,,,18.105859756,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,372.874,,,,,,0.2490087301,0.2492071986,-131.996994,,,18.317943573,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.026,,,,,,0.2479999959,0.2482960075,-131.9816589,,,18.510372162,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.178,,,,,,0.2479999959,0.2477727979,-131.8565521,,,18.644760132,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.33,,,,,,0.2479999959,0.2476000041,-131.4486084,,,18.740877151,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.482,,,,,,0.2479999959,0.2476000041,-130.8316956,,,18.794816971,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.634,,,,,,0.2479289919,0.2474928051,-130.382431,,,18.789402008,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/31_3-3.las,31/3-3,373.786,,,,,,0.2469999939,0.2473711967,-130.4468231,,,18.731492996,,,,,,
