source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,ROPA,ROP,RDEP,RMED,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.136,,,,,,54.520137787,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.288,,,,,,57.717586517,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.44,,,,,,60.915035248,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.592,,,,,,64.112487793,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.744,,,,,,67.309936523,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,124.896,,,,,,70.507385254,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.048,,,,,,72.601020813,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.2,,,,,,72.303070068,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.352,,,,,,72.005119324,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.504,,,,,,71.707168579,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.656,,,,,,71.409217834,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.808,,,,,,71.11126709,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,125.96,,,,,,70.813316345,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.112,,,,,,69.265090942,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.264,,,,,,67.270339966,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.416,,,,,,65.275588989,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.568,,,,,,63.280838013,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.72,,,,,,61.286087036,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,126.872,,,,,,59.29133606,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.024,,,,,,57.350914001,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.176,,,,,,55.700260162,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.328,,,,,,54.049602509,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.48,,,,,,52.398948669,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.632,,,,,,50.748291016,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.784,,,,,,49.097637177,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,127.936,,,,,,47.446979523,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.088,,,,,,48.224411011,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.24,,,,,,50.767715454,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.392,,,,,,53.311023712,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.544,,,,,,55.85433197,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.696,,,,,,58.397640228,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,128.848,,,,,,60.940944672,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.0,,,,,,63.48425293,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.152,,,,,,64.576377869,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.304,,,,,,65.668502808,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.456,,,,,,66.760635376,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.608,,,,,,67.852760315,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.76,,,,,,68.944885254,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,129.912,,,,,,70.037010193,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.064,,,,,,70.314437866,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.216,,,,,,69.471656799,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.368,,,,,,68.628875732,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.52,,,,,,67.786094666,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.672,,,,,,66.943305969,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.824,,,,,,66.100524902,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,130.976,,,,,,65.257743835,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.128,,,,,,60.797470093,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.28,,,,,,55.658920288,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.432,,,,,,50.520370483,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.584,,,,,,45.381816864,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.736,,,,,,40.243267059,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,131.888,,,,,,35.104717255,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.04,,,,,,31.585430145,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.192,,,,,,32.600086212,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.344,,,,,,33.614738464,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.496,,,,,,34.629394531,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.648,,,,,,35.644050598,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.8,,,,,,36.658706665,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,132.952,,,,,,37.673358917,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.104,,,,,,37.09072876,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.256,,,,,,35.770889282,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.408,,,,,,34.451049805,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.56,,,,,,33.131210327,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.712,,,,,,31.811368942,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,133.864,,,,,,30.491529465,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.016,,,,,,29.534090042,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.168,,,,,,31.657068253,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.32,,,,,,33.780044556,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.472,,,,,,35.903022766,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.624,,,,,,38.026000977,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.776,,,,,,40.148979187,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,134.928,,,,,,42.271957397,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.08,,,,,,43.970336914,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.232,,,,,,45.286582947,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.384,,,,,,46.602828979,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.536,,,,,,47.919071198,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.688,,,,,,49.23531723,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.84,,,,,,50.551563263,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,135.992,,,,,,51.867809296,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.144,,,,,,52.968334198,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.296,,,,,,54.056873322,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.448,,,,,,55.145412445,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.6,,,,,,56.233951569,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.752,,,,,,57.322490692,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,136.904,,,,,,58.411029816,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.056,,,,,,59.456626892,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.208,,,,,,60.428611755,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.36,,,,,,61.400592804,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.512,,,,,,62.372573853,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.664,,,,,,63.344558716,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.816,,,,,,64.31653595,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/15_9-23.las,15/9-23 Skardkollen,137.968,,,,,,65.288520813,,,,,,,,,,,,,,
