source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,166.95200806,,,,,,,,,,,,18.183389664,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.10400806,,,,,,,,,,,,17.739103317,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.25600806,,,,,,,,,,,,17.143899918,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.40800806,,,,,,,,,,,,17.409502029,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.56000806,,,,,,,,,,,,18.345859528,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.71200806,,,,,,,,,,,,18.725925446,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,167.86400806,,,,,,,,,,,,18.407539368,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.01600806,,,,,,,,,,,,17.419778824,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.16800806,,,,,,,,,,,,16.506328583,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.32000806,,,,,,,,,,,,15.604729652,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.47200806,,,,,,,,,,,,14.70403862,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.62400806,,,,,,,,,,,,14.412740707,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.77600806,,,,,,,,,,,,14.414473534,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,168.92800806,,,,,,,,,,,,13.792279243,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.08000806,,,,,,,,,,,,12.231175423,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.23200806,,,,,,,,,,,,10.535089493,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.38400806,,,,,,,,,,,,10.251600266,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.53600806,,,,,,,,,,,,11.060229301,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.68800806,,,,,,,,,,,,12.218528748,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.84000806,,,,,,,,,,,,13.406365395,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,169.99200806,,,,,,,,,,,,13.761800766,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.14400806,,,,,,,,,,,,13.13774395,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.29600806,,,,,,,,,,,,12.110069275,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.44800806,,,,,,,,,,,,11.477247238,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.60000806,,,,,,,,,,,,11.907766342,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.75200806,,,,,,,,,,,,12.503273964,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,170.90400806,,,,,,,,,,,,12.187037468,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.05600806,,,,,,,,,,,,11.84101963,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.20800806,,,,,,,,,,,,11.670303345,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.36000806,,,,,,,,,,,,12.00103569,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.51200806,,,,,,,,,,,,12.490276337,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.66400806,,,,,,,,,,,,12.222625732,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.81600806,,,,,,,,,,,,11.533845901,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,171.96800806,,,,,,,,,,,,11.035575867,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.12000806,,,,,,,,,,,,11.069957733,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.27200806,,,,,,,,,,,,10.82022953,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.42400806,,,,,,,,,,,,10.502076149,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.57600806,,,,,,,,,,,,10.205666542,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.72800806,,,,,,,,,,,,10.222270012,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,172.88000806,,,,,,,,,,,,10.970505714,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.03200806,,,,,,,,,,,,11.84310627,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.18400806,,,,,,,,,,,,12.712976456,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.33600806,,,,,,,,,,,,12.593678474,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.48800806,,,,,,,,,,,,11.979025841,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.64000806,,,,,,,,,,,,11.118514061,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.79200806,,,,,,,,,,,,10.612160683,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,173.94400806,,,,,,,,,,,,31.563205719,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.09600806,,,,,,,,,,,,82.936050415,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.24800806,,,,,,,,,,,,98.945350647,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.40000806,,,,,,,,,,,,94.328849792,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.55200806,,,,,,,,,,,,67.127716064,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.70400806,,,,,,,,,,,,26.219593048,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,174.85600806,,,,,,,,,,,,13.338066101,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.00800806,,,,,,,,,,,,12.378875732,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.16000806,,,,,,,,,,,,12.855474472,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.31200806,,,,,,,,,,,,12.652040482,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.46400806,,,,,,,,,,,,11.838685036,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.61600806,,,,,,,,,,,,11.516433716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.76800806,,,,,,,,,,,,11.743240356,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,175.92000806,,,,,,,,,,,,11.901744843,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.07200806,,,,,,,,,,,,11.985039711,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.22400806,,,,,,,,,,,,12.319448471,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.37600806,,,,,,,,,,,,13.061714172,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.52800806,,,,,,,,,,,,13.383956909,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.68000806,,,,,,,,,,,,12.920243263,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.83200806,,,,,,,,,,,,12.505792618,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,176.98400806,,,,,,,,,,,,12.560477257,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.13600806,,,,,,,,,,,,13.066413879,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.28800806,,,,,,,,,,,,13.688687325,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.44000806,,,,,,,,,,,,14.30072403,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.59200806,,,,,,,,,,,,14.621382713,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.74400806,,,,,,,,,,,,14.506707191,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,177.89600806,,,,,,,,,,,,14.690500259,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.04800806,,,,,,,,,,,,14.914858818,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.20000806,,,,,,,,,,,,14.670935631,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.35200806,,,,,,,,,,,,14.046602249,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.50400806,,,,,,,,,,,,13.340726852,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.65600806,,,,,,,,,,,,12.730525017,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.80800806,,,,,,,,,,,,12.674497604,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,178.96000806,,,,,,,,,,,,13.276591301,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.11200806,,,,,,,,,,,,14.134373665,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.26400806,,,,,,,,,,,,14.888827324,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.41600806,,,,,,,,,,,,15.42298317,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.56800806,,,,,,,,,,,,15.903198242,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.72000806,,,,,,,,,,,,16.231584549,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,179.87200806,,,,,,,,,,,,16.164335251,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.02400806,,,,,,,,,,,,15.947276115,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.17600806,,,,,,,,,,,,15.52197361,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.32800806,,,,,,,,,,,,5.0137944221,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.48000806,,,,,,,,,,,,0.4670166671,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.63200806,,,,,,,,,,,,0.2136913091,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.78400806,,,,,,,,,,,,4.2851190567,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,180.93600806,,,,,,,,,,,,13.727210999,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.08800806,,,,,,,,,,,,19.924007416,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.24000806,,,,,,,,,,,,19.441644669,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.39200806,,,,,,,,,,,,18.332237244,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.54400806,,,,,,,,,,,,18.492002487,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.69600806,,,,,,,,,,,,18.631280899,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,181.84800806,,,,,,,,,,,,17.829008102,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.00000806,,,,,,,,,,,,17.238571167,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.15200806,,,,,,,,,,,,17.402730942,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.30400806,,,,,,,,,,,,17.453020096,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.45600806,,,,,,,,,,,,16.818641663,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.60800806,,,,,,,,,,,,16.121248245,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.76000806,,,,,,,,,,,,16.407810211,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,182.91200806,,,,,,,,,,,,17.353721619,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.06400806,,,,,,,,,,,,18.45416069,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.21600806,,,,,,,,,,,,18.758350372,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.36800806,,,,,,,,,,,,17.751934052,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.52000806,,,,,,,,,,,,16.277809143,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.67200806,,,,,,,,,,,,15.384170532,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.82400806,,,,,,,,,,,,14.869047165,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,183.97600806,,,,,,,,,,,,14.250617027,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.12800806,,,,,,,,,,,,13.366685867,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.28000806,,,,,,,,,,,,12.376957893,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.43200806,,,,,,,,,,,,11.387530327,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.58400806,,,,,,,,,,,,10.691037178,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.73600806,,,,,,,,,,,,10.931941986,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,184.88800806,,,,,,,,,,,,11.838773727,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.04000806,,,,,,,,,,,,12.622997284,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.19200806,,,,,,,,,,,,13.288518906,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.34400806,,,,,,,,,,,,14.19393158,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.49600806,,,,,,,,,,,,15.364175797,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.64800806,,,,,,,,,,,,16.695566177,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.80000806,,,,,,,,,,,,17.475719452,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,185.95200806,,,,,,,,,,,,17.501865387,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.10400806,,,,,,,,,,,,16.461212158,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.25600806,,,,,,,,,,,,14.796883583,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.40800806,,,,,,,,,,,,13.519576073,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.56000806,,,,,,,,,,,,13.119234085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.71200806,,,,,,,,,,,,13.645070076,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,186.86400806,,,,,,,,,,,,14.263083458,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.01600806,,,,,,,,,,,,14.648694992,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.16800806,,,,,,,,,,,,14.476618767,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.32000806,,,,,,,,,,,,13.924741745,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.47200806,,,,,,,,,,,,13.428256989,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.62400806,,,,,,,,,,,,13.235690117,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.77600806,,,,,,,,,,,,12.971345901,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,187.92800806,,,,,,,,,,,,12.226603508,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.08000806,,,,,,,,,,,,11.452213287,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.23200806,,,,,,,,,,,,10.990933418,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.38400806,,,,,,,,,,,,10.845743179,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.53600806,,,,,,,,,,,,10.932173729,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.68800806,,,,,,,,,,,,11.129570007,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.84000806,,,,,,,,,,,,11.338931084,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,188.99200806,,,,,,,,,,,,11.320342064,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.14400806,,,,,,,,,,,,10.519527435,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.29600806,,,,,,,,,,,,9.6645040512,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.44800806,,,,,,,,,,,,9.5447053909,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.60000806,,,,,,,,,,,,9.628827095,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.75200806,,,,,,,,,,,,9.6248378754,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,189.90400806,,,,,,,,,,,,9.621386528,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.05600806,,,,,,,,,,,,9.8416347504,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.20800806,,,,,,,,,,,,10.640791893,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.36000806,,,,,,,,,,,,11.652196884,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.51200806,,,,,,,,,,,,12.231536865,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.66400806,,,,,,,,,,,,12.367900848,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.81600806,,,,,,,,,,,,12.260512352,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,190.96800806,,,,,,,,,,,,11.700551033,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.12000806,,,,,,,,,,,,11.166024208,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.27200806,,,,,,,,,,,,10.91423893,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.42400806,,,,,,,,,,,,10.929648399,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.57600806,,,,,,,,,,,,11.6358881,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.72800806,,,,,,,,,,,,12.886164665,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,191.88000806,,,,,,,,,,,,14.182544708,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,192.03200806,,,,,,,,,,,,14.933877945,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,192.18400806,,,,,,,,,,,,15.093006134,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,192.33600806,,,,,,,,,,,,14.991312027,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,192.48800806,,,,,,,,,,,,14.790352821,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/34_10-16 R.las,34/10-16R,192.64000806,,,,,,,,,,,,14.206627846,,,,,,
