source_file,well_name,DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,DCAL,MUDWEIGHT,ROP,RDEP,RSHA,RMED,RXO,SP,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.05578984,,,,,,,2.7192924023,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.20778984,,,,,,,2.7195165157,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.35978984,,,,,,,2.7198500633,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.51178984,,,,,,,2.7201833725,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.66378984,,,,,,,2.7205166817,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.81578984,,,,,,,2.7208504677,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,108.96778984,,,,,,,2.7211842537,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.11978984,,,,,,,2.7214958668,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.27178984,,,,,,,2.7217416763,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.42378984,,,,,,,4.6715211868,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.57578984,,,,,,,16.621068954,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.72778984,,,,,,,18.442678452,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,109.87978984,,,,,,,18.441679001,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.03178984,,,,,,,21.604326248,,,,,,,,,,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.18378984,,,,36.0,,,28.275243759,,,,,,23.545536041,,,6.3137636185,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.33578984,,,,36.0,,,22.013023376,,,,,53.775058746,20.556343079,,,5.9197435379,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.48778984,,,,36.0,,,10.904065132,,,,,55.972572327,18.386510849,,,4.8832383156,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.63978984,,,,36.0,,,10.903079987,,,,,57.174556732,17.876501083,,,4.3391461372,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.79178984,,,,36.0,,,10.902078629,,,,,58.850818634,13.810362816,,,4.6397333145,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,110.94378984,,,,36.0,,,21.681682587,,,,,60.543170929,16.465337753,,,4.8267760277,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.09578984,,,,36.0,,,35.411354065,,,,,60.466503143,15.836911201,,,4.8063216209,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.24778984,,,,36.0,,,35.4388237,,,,,60.96289444,19.884443283,,,4.4881534576,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.39978984,,,,36.0,,,34.314464569,,,,,62.266319275,19.212043762,,,4.3027863503,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.55178984,,,,36.0,,,30.444143295,,,,,62.919898987,22.434486389,,,4.2942519188,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.70378984,,,,36.0,,,30.410894394,,,,,62.453910828,26.831554413,,,4.3019256592,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,111.85578984,,,,36.0,,,23.781078339,,,,,61.624279022,28.148664474,,,4.2828831673,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.00778984,,,,36.0,,,18.570465088,,,,,61.173656464,22.834592819,,,3.9674067497,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.15978984,,,,36.0,,,18.539178848,,,,,62.143676758,23.327037811,,,3.5232563019,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.31178984,,,,36.0,,,17.514347076,,,,,61.146774292,22.851295471,,,3.9749670029,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.46378984,,,,36.0,,,10.236104012,,,,,60.113449097,19.126466751,,,5.0389204025,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.61578984,,,,36.0,,,10.235100746,,,,,60.279174805,20.778465271,,,6.4323210716,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.76778984,,,,36.0,,,10.234102249,,,,,59.362667084,19.714672089,,,7.694106102,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,112.91978984,,,,36.0,,,14.651100159,,,,,58.710296631,20.54391861,,,8.4258737564,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.07178984,,,,36.0,,,14.589634895,,,,,58.515384674,22.566793442,,,8.3002681732,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.22378984,,,,36.0,,,14.578255653,,,,,56.550533295,19.572360992,,,6.7813601494,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.37578984,,,,36.0,,,14.868685722,,,,,53.872344971,20.704523087,,,5.2833356857,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.52778984,,,,36.0,,,15.142279625,,,,,52.600048065,13.418987274,,,3.9121367931,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.67978984,,,,36.0,,,15.12100029,,,,,51.964893341,12.024364471,,,3.5804877281,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.83178984,,,,36.0,,,13.222662926,,,,,51.312438965,19.963188171,,,3.4808793068,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,113.98378984,,,,36.0,,,9.3116016388,,,,,50.650753021,19.525989532,,,3.5741961002,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.13578984,,,,36.0,,,9.2424411774,,,,,50.393531799,23.173191071,,,3.7760028839,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.28778984,,,,36.0,,,9.4042758942,,,,,49.940002441,20.928436279,,,4.111779213,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.43978984,,,,36.0,,,10.831148148,,,,,48.5221138,16.302215576,,,4.9058589935,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.59178984,,,,36.0,,,11.040994644,,,,,46.821559906,15.758486748,,,5.5601940155,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.74378984,,,,36.0,,,11.039992332,,,,,45.613941193,22.917245865,,,5.1860265732,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,114.89578984,,,,36.0,,,10.960300446,,,,,43.912921906,26.422224045,,,4.1791758537,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.04778984,,,,36.0,,,10.956134796,,,,,42.106014252,24.372301102,,,3.2618877888,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.19978984,,,,36.0,,,10.954994202,,,,,39.637233734,23.1948452,,,3.9655168056,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.35178984,,,,36.0,,,10.199968338,,,,,37.005386353,21.408691406,,,5.3092808723,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.50378984,,,,36.0,,,9.6429758072,,,,,36.468891144,19.615491867,,,5.4852352142,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.65578984,,,,36.0,,,9.6865644455,,,,,37.401161194,15.822225571,,,4.7863411903,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.80778984,,,,36.0,,,9.9685077667,,,,,39.600448608,19.781003952,,,4.9398674965,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,115.95978984,,,,36.0,,,9.9674720764,,,,,42.600131989,21.931402206,,,5.6581225395,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.11178984,,,,36.0,,,10.007350922,,,,,45.047550201,20.053295135,,,6.1630225182,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.26378984,,,,36.0,,,10.073015213,,,,,47.355560303,24.034948349,,,5.2069554329,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.41578984,,,,36.0,,,11.871367455,,,,,48.638771057,22.523914337,,,4.6010789871,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.56778984,,,,36.0,,,12.010633469,,,,,49.779808044,21.066108704,,,5.4077458382,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.71978984,,,,36.0,,,12.001396179,,,,,50.972854614,20.160558701,,,5.8793711662,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,116.87178984,,,,36.0,,,11.938064575,,,,,51.838542938,17.531866074,,,5.8805947304,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.02378984,,,,36.0,,,6.5773296356,,,,,53.273090363,22.365642548,,,5.636531353,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.17578984,,,,36.0,,,6.5203051567,,,,,55.995956421,26.446960449,,,5.705142498,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.32778984,,,,36.0,,,6.5193047523,,,,,59.429653168,22.505283356,,,6.1616663933,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.47978984,,,,36.0,,,6.5565037727,,,,,65.821174622,16.173019409,,,5.9398703575,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.63178984,,,,36.0,,,6.5991606712,,,,,72.592956543,18.888080597,,,6.2446351051,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.78378984,,,,36.0,,,6.59815979,,,,,74.631820679,21.901422501,,,6.4437503815,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,117.93578984,,,,36.0,,,5.3917193413,,,,,74.247261047,20.210330963,,,6.7247748375,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.08778984,,,,36.0,,,5.286005497,,,,,74.64781189,21.057826996,,,6.3260140419,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.23978984,,,,36.0,,,5.2850050926,,,,,74.529502869,20.601068497,,,5.4622941017,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.39178984,,,,36.0,,,4.9826145172,,,,,73.988204956,19.296001434,,,5.6276831627,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.54378984,,,,36.0,,,4.8941979408,,,,,73.440315247,13.312418938,,,5.901948452,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.69578984,,,,36.0,,,4.951318264,,,,,72.024459839,11.275165558,,,6.3887658119,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.84778984,,,,36.0,,,6.3458824158,,,,,71.054649353,17.324155807,,,6.0740075111,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,118.99978984,,,,36.0,,,7.6547393799,,,,,70.415428162,21.648664474,,,5.3667674065,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.15178984,,,,36.0,,,7.6826109886,,,,,70.136024475,21.659486771,,,5.051003933,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.30378984,,,,36.0,,,9.513130188,,,,,70.508735657,19.254320145,,,4.2865433693,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.45578984,,,,36.0,,,11.500490189,,,,,70.55695343,17.484352112,,,4.0492596626,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.60778984,,,,36.0,,,11.499341011,,,,,69.763641357,21.875654221,,,4.5666427612,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.75978984,,,,36.0,,,11.478482246,,,,,68.442260742,25.549219131,,,5.1063437462,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,119.91178984,,,,36.0,,,11.042649269,,,,,67.196220398,22.082609177,,,5.8919878006,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.06378984,,,,36.0,,,10.841363907,,,,,67.109367371,20.703042984,,,6.4254975319,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.21578984,,,,36.0,,,10.853475571,,,,,67.029663086,17.459367752,,,6.6905722618,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.36778984,,,,36.0,,,5.7959914207,,,,,65.668869019,16.745035172,,,6.9474921227,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.51978984,,,,36.0,,,3.3867323399,,,,,61.526565552,18.803583145,,,7.1907801628,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.67178984,,,,36.0,,,3.3857319355,,,,,56.435676575,23.248216629,,,7.4831256866,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.82378984,,,,36.0,,,6.5209703445,,,,,54.563495636,23.107320786,,,8.0883235931,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,120.97578984,,,,36.0,,,14.356531143,,,,,54.094665527,17.286800385,,,9.6447238922,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.12778984,,,,36.0,,,14.355529785,,,,,54.05103302,20.863876343,,,11.209812164,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.27978984,,,,36.0,,,14.354529381,,,,,54.424369812,23.558088303,,,11.720750809,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.43178984,,,,36.0,,,13.435460091,,,,,54.25018692,19.723825455,,,10.811737061,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.58378984,,,,36.0,,,11.486541748,,,,,52.438858032,17.351982117,,,10.005475998,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.73578984,,,,36.0,,,11.48554039,,,,,48.504749298,19.91629982,,,10.191884041,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,121.88778984,,,,36.0,,,15.888972282,,,,,44.22246933,17.800880432,,,10.532736778,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.03978984,,,,36.0,,,18.168712616,,,,,41.100543976,19.989591599,,,12.011863708,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.19178984,,,,36.0,,,18.121881485,,,,,40.1772995,19.595628738,,,14.068031311,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.34378984,,,,36.0,,,18.055757523,,,,,41.000392914,15.594896317,,,15.395475388,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.49578984,,,,36.0,,,13.542674065,,,,,40.874038696,23.0431633,,,15.499360085,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.64778984,,,,36.0,,,13.281051636,,,,,39.356044769,24.747358322,,,14.744907379,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.79978984,,,,36.0,,,13.361625671,,,,,37.476493835,21.700813293,,,14.464827538,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,122.95178984,,,,36.0,,,11.846767426,,,,,36.089538574,22.264318466,,,13.764716148,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,123.10378984,,,,36.0,,,10.985172272,,,,,34.913570404,20.227106094,,,12.453240395,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,123.25578984,,,,36.0,,,10.921326637,,,,,33.415779114,12.09158802,,,12.351178169,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,123.40778984,,,,36.0,,,10.655532837,,,,,32.358505249,11.009655952,,,13.398649216,,,,,,
Force_2020_all_wells_train_test_blind_hidden_final/16_10-1.las,16/10-1 Alpha,123.55978984,,,,36.0,,,10.654697418,,,,,31.606672287,18.204431534,,,14.572646141,,,,,,
